"","Page Title","Description","Reference","Extent","Content Type","Level","Languages","Scripts","Creation date","Legal"
"105","Text concerning Islamic law [19th century]","

        The paper used in the manuscript is European paper with watermark of moonface in shield. There is no page number, but it has catchword under the text. There is no cover attached to the manuscript. The text was written in prose using black and red ink. The manuscript consists of 1 text, that is about Islamic law. The first and last pages are missing. The manuscript was hand written. The physical condition of the manuscript is damaged by insects around the borders and binding. There is trace of water. The colour of ink is fading. The measurement of the manuscript is 25x17 cm, the block text is 14x9.5 cm, and 17 lines in each page.

                  
            
              
              View images from this file (254)
            
          
              ","EAP329/1/105","254 TIFF images","Manuscript","File","Malay, Arabic","Arabic","19th century","Access is for research purposes only."
"106","Text concerning Islamic law [18th century]","

        The paper used in the manuscript is European paper with watermark of three crescents. There is no page number, but it has catchword under the text. There is no cover attached to the manuscript. The text was written in prose using black and red ink. The manuscript consists of 1 text, that is Islamic law. The first and last pages are missing. The manuscript was hand written. The physical condition of the manuscript is damaged by insects around the borders. The binding is detached. There is trace of water. The measurement of the manuscript is 23x16,5 cm, the block text is 16,5x11 cm, and 21 lines in each page.

                  
            
              
              View images from this file (98)
            
          
              ","EAP329/1/106","98 TIFF images","Manuscript","File","Arabic","Arabic","18th century","Access is for research purposes only."
"107","al-Jarumiyah [18th century]","

        The paper used in the manuscript is European paper with watermark of three crescents. There is no page number, but it has catchword under the text. There is no cover attached to the manuscript. The text was written in prose using black and red ink. The manuscript consists of 1 text, that is Arabic grammar. The last page is missing. The manuscript was hand written. The physical condition of the manuscript is damaged by insects around the borders. There is trace of water. The colour of papers is dark. The measurement of the manuscript is 22x16 cm, the block text is 13x7 cm, and 7 lines in each page.

                  
            
              
              View images from this file (228)
            
          
              ","EAP329/1/107","228 TIFF images","Manuscript","File","Arabic","Arabic","18th century","Access is for research purposes only."
"108","Theological text [19th century]","

        The paper used in the manuscript is European paper with chain and laid lines. There is no page number, but it has catchword under the text. There is no cover attached to the manuscript. The text was written in prose using black and red ink. The manuscript consists of 1 text, that is theology. The first and last pages are missing. The manuscript was hand written. The physical condition of the manuscript is damaged by insects and ink. There is trace of water. The measurement of the manuscript is 21x17 cm, the block text is 17x11 cm, and 19 lines in each page.

                  
            
              
              View images from this file (40)
            
          
              ","EAP329/1/108","40 TIFF images","Manuscript","File","Malay, Arabic","Arabic","19th century","Access is for research purposes only."
"109","Text concerning ritual ablution and Islamic law [18th century]","

        The paper used in the manuscript is European paper with watermark of Britannia. There is no page number, but it has catchword under the text. There is no cover attached to the manuscript. The text was written in prose using black and red ink. The manuscript consists of 1 text, that is Islamic law; ritual ablution before praying and praying. The first and last pages are missing. The manuscript was hand written. The physical condition of the manuscript is damaged by insects and ink. There is trace of water. The colour of ink is fading. The binding is almost detached. The measurement of the manuscript is 20.5x15 cm, the block text is 15x10 cm, and 17 lines in each page.

                  
            
              
              View images from this file (254)
            
          
              ","EAP329/1/109","254 TIFF images","Manuscript","File","Malay, Arabic","Arabic","18th century","Access is for research purposes only."
"110","Five texts concerning Arabic literature and theology [18th century]","

        The paper used in the manuscript is European paper with watermark of three crescents. There is no page number, but it has catchword under the text. There is no cover attached to the manuscript. The text was written in prose using black and red ink. The manuscript consists of 5 texts, those are about Arabic literature and theology. The scribe was Lebai Bintara Rayun in Tiro. The text is complete. The manuscript was hand written. The physical condition of the manuscript is heavily broken by insects, but the text is still readable. The measurement of the manuscript is 21.5x16 cm, the block text is 14x9 cm, and the lines are variant namely 15, 21, 27, and 9.

                  
            
              
              View images from this file (258)
            
          
              ","EAP329/1/110","258 TIFF images","Manuscript","File","Malay, Arabic","Arabic","18th century","Access is for research purposes only."
"111","Text concerning the advantage of prayer and Islamic law [18th century]","

        The paper used in the manuscript is European paper with watermark of three crescents. There is no page number, but it has catchword under the text. There is no cover attached to the manuscript. The text was written in prose using black and red ink. The manuscript consists of 1 text, that is Islamic law; the advantage of praying. The last page is missing. The manuscript was hand written. The physical condition of the manuscript is damaged because of humidity and insects. The measurement of the manuscript is 24x17 cm, the block text is 16,5x10 cm, and 17 lines in each page.

                  
            
              
              View images from this file (44)
            
          
              ","EAP329/1/111","44 TIFF images","Manuscript","File","Malay, Arabic","Arabic","18th century","Access is for research purposes only."
"112","Arabic grammar [18th century]","

        The paper used in the manuscript is European paper with watermark of moonface in shield. There is no page number, but it has catchword under the text. There is no cover attached to the manuscript. The text was written in prose using black and red ink. The manuscript consists of 1 text, that is Arabic grammar. The first and last pages are missing. The manuscript was hand written. The physical condition of the manuscript is damaged by insects. The binding is detached. The measurement of the manuscript is 24x17 cm, the block text is 12x7 cm, and 13 lines in each page.

                  
            
              
              View images from this file (70)
            
          
              ","EAP329/1/112","70 TIFF images","Manuscript","File","Arabic","Arabic","18th century","Access is for research purposes only."
"113","""Three texts, concerning zikr, Sufism and prayer [19th century]""","

        The paper used in the manuscript is European paper with watermark of moonface in shield. There is no page number, but it has catchword under the text. There is no cover attached to the manuscript. The text was written in prose using black ink. It is mentioned in the colophon that the author finished his writing in 1272H (1855M). The manuscript consists of 3 texts, those are about zikr, sufism, and prayers. The first and last pages are missing. The manuscript was hand written. The physical condition of the manuscript is heavily broken by insects. There is trace water. The measurement of the manuscript is 24x18 cm, the block text is 17.5x9.5 cm, and 25 lines in each page.

                  
            
              
              View images from this file (16)
            
          
              ","EAP329/1/113","16 TIFF images","Manuscript","File","Arabic","Arabic","19th century","Access is for research purposes only."
"114","Syarah al-Azhariyah [18th century]","

        The paper used in the manuscript is European paper with watermark of moonface in shield. There is no page number, but it has catchword under the text. There is no cover attached to the manuscript. The text was written in prose using black and red ink. The manuscript consists of 1 text, that is Arabic grammar. The first and last pages are missing. The manuscript was hand written. The physical condition of the manuscript is damaged by insects. The binding is detached. The ink becomes fading. The measurement of the manuscript is 22x16 cm, the block text is 14x8 cm, and 19 lines in each page.

                  
            
              
              View images from this file (52)
            
          
              ","EAP329/1/114","52 TIFF images","Manuscript","File","Arabic","Arabic","18th century","Access is for research purposes only."
"115","No title [18th century]","

        The paper used in the manuscript is European paper with watermark of concordia. There is no page number, but it has catchword under the text. There is no cover attached to the manuscript. The text was written in prose using black ink. The manuscript consists of 1 text, that is Islamic law; sale and debt. The first and last pages are missing. The manuscript was hand written. The physical condition of the manuscript is damaged by insects. The binding is detached. The measurement of the manuscript is 19.5x15.5 cm, the block text is 14.5x9.5 cm, and 21 lines in each page.

                  
            
              
              View images from this file (38)
            
          
              ","EAP329/1/115","38 TIFF images","Manuscript","File","Malay, Arabic","Arabic","18th century","Access is for research purposes only."
"116","Story about a King and his people [20th century]","

        The paper used in the manuscript is European paper with watermark of moonface in shield. There is no page number, but it has catchword under the text. There is a cover attached only in one side that is at the last page. The text was written in poetry form using black ink. It is mentioned in the colophon that the author finished his writing in 1325H (1907M). The manuscript consists of 1 text, that is about fictive story on the life of a king and his people. The first page is missing. The manuscript was hand written. The physical condition of the manuscript is damaged by insects around the borders. The ink is fading. The measurement of the manuscript is 25x17.5 cm, the block text is 20x11.5 cm, and 21 lines in each page.

                  
            
              
              View images from this file (196)
            
          
              ","EAP329/1/116","196 TIFF images","Manuscript","File","Achinese","Arabic","20th century","Access is for research purposes only."
"117","Masa'il al-Muhtadi and Bidayat al-Muhtadi [18th century]","

        The paper used in the manuscript is European paper with watermark of three crescents and countermark of GA. There is no page number, but it has catchword under the text. There is no cover attached to the manuscript. The text was written in prose using black and red ink. The manuscript consists of 3 texts, those are tajwid and theology. The first and last pages are missing. The manuscript was hand written. The physical condition of the manuscript is damaged by insects around the borders. The binding is detached. The colour of papers is dark. The measurement of the manuscript is 23x16.5 cm, the block text is 15x9 cm, and 17 lines in each page.

                  
            
              
              View images from this file (200)
            
          
              ","EAP329/1/117","200 TIFF images","Manuscript","File","Malay, Arabic","Arabic","18th century","Access is for research purposes only."
"118","Qur'anic verses and prayers [19th century]","

        The paper used in the manuscript is European paper with watermark of fluer-de-lis and countermark of 1806. There is no page number, but it has catchword under the text. There is no cover attached to the manuscript. There are illumination on page 56 and 57. The text was written in prose using black and red ink. The manuscript consists of 2 texts, those are Qur'anic verses and prayers. The first and last pages are missing. The manuscript was hand written. The physical condition of the manuscript is damaged by insects and ink. The colour of papers is dark especially at first and last pages. The measurement of the manuscript is 19x12 cm, the block text is 13x7.5 cm, and 11 lines in each page.

                  
            
              
              View images from this file (58)
            
          
              ","EAP329/1/118","58 TIFF images","Manuscript","File","Malay, Arabic","Arabic","19th century","Access is for research purposes only."
"119","""Two texts, concerning prayer [18th century]""","

        The paper used in the manuscript is European paper with watermark of three crescents. There is no page number, but it has catchword under the text. There is no cover attached to the manuscript. The text was written in prose using black and red ink. The manuscript consists of 2 texts. The content is about Islamic prayers. the first page is missing. The manuscript was hand written. The measurement of the manuscript is 16.5x11.5 cm, the block text is 12x6.5cm, and 11 lines in each page.

                  
            
              
              View images from this file (16)
            
          
              ","EAP329/2/1","16 TIFF images","Manuscript","File","Achinese","Arabic","18th century","Access is for research purposes only."
"120","Theological text; recognition of God [18th century]","

        The paper used in the manuscript is European paper with watermark of three crescents. There is no page number, but it has catchword under the text. There is no cover attached to the manuscript. The text was written in prose using black ink. The manuscript consists 1 text that is about theology; recognition of God. The pages are not complete, because the first and last pages are missing. The manuscript was hand written. The measurement of the manuscript is 23.5x16.5 cm, the block text is 14.5x10 cm, and 19 lines in each page.

                  
            
              
              View images from this file (18)
            
          
              ","EAP329/2/2","18 TIFF images","Manuscript","File","Malay, Arabic","Arabic","18th century","Access is for research purposes only."
"121","Sirat al-Mustaqim [18 century]","

        The paper used in the manuscript is European paper with watermark Fleur-De-Lis. There is no page number and catchword. There is no cover attached to the manuscripts. The text was written in prose using black and red ink. The manuscript consists of 1 text that is about Islamic law. The first and last pages are missing. The manuscript was hand written; scribe Nurrudin al-Raniri. The measurement of the manuscript is 21x14.5 cm, the block text is 15.5x10 cm, and 21 lines in each page.

                  
            
              
              View images from this file (74)
            
          
              ","EAP329/2/3","74 TIFF images","Manuscript","File","Malay, Arabic","Arabic","18th century","Access is for research purposes only."
"122","Text concerning prayer [20th century]","

        The paper used in the manuscript is Modern paper with green lines. There is no page number and no catchword. There is no cover attached to the manuscript. The text was written in prose using black and red ink. The manuscript consists of 1 text. The content is about praying. The pages are complete. The manuscript was hand written. The measurement of the manuscript is 17x10 cm, the block text is 13.5x9 cm, and 9 and 15 lines in each page.

                  
            
              
              View images from this file (8)
            
          
              ","EAP329/2/4","8 TIFF images","Manuscript","File","Achinese, Arabic","Arabic","20th century","Access is for research purposes only."
"123","Thariqat Syattariyah [18th century]","

        The paper used in the manuscript is European plain paper. There is no page number, but it has catchword under the text. There is no cover attached to the manuscript. The text was written in prose using black ink. The manuscript consists of 1 text that is about Sufism. The manuscript was hand written. The measurement of the manuscript is 16.5x10.5 cm, the block text is 14x9 cm, and 11, 13, and 14 lines in each page.

                  
            
              
              View images from this file (16)
            
          
              ","EAP329/2/5","16 TIFF images","Manuscript","File","Malay, Arabic","Arabic","18th century","Access is for research purposes only."
"124","Prayers and invocation [19th century]","

        The paper used in the manuscript is European plain paper. There is no page number, but it has catchword under the text. There is no cover attached to the manuscript. Some of the text was written in poem and prose by using black and red ink. The manuscript consists of 1 text that is about prayers and invocation. The first and last pages are missing. The manuscript was hand written. The measurement of the manuscript is 17x10 cm, the block text is 13.5x9 cm, and 9 lines in each page.

                  
            
              
              View images from this file (20)
            
          
              ","EAP329/2/6","20 TIFF images","Manuscript","File","Malay, Arabic","Arabic","19th century","Access is for research purposes only."
"125","Text concerning Islamic law [18th century]","

        The paper used in the manuscript is European paper with watermark of Britannia. There is no page number, but it has catchword under the text. There is no cover attached to the manuscript. The text was written in prose using black and red ink. The manuscript consists of 1 text. The content is about the Islamic Law. The first and last pages are missing. The manuscript was hand written. The measurement of the manuscript is 20.5x16 cm, the block text is 13.5x8.5cm, and 7 lines in each page.

                  
            
              
              View images from this file (88)
            
          
              ","EAP329/2/7","88 TIFF images","Manuscript","File","Arabic","Arabic","18th century","Access is for research purposes only."
"126","Arabic grammar [18th century]","

        The paper used in the manuscript is European paper with watermark Fleur - de lis and countermark of GR. There is no page number, but it has catchword under the text. There is no cover attached to the manuscript. The text was written in prose using black and red ink. The manuscript consists of 1 text. The content is about Arabic grammar. The first and last pages are missing. The manuscript was hand written. The measurement of the manuscript is 19.5x15 cm, the block text is 9.5x8.5cm, and 5 lines in each page.

                  
            
              
              View images from this file (61)
            
          
              ","EAP329/2/8","64 TIFF fimages","Manuscript","File","Arabic","Arabic","18th century","Access is for research purposes only."
"127","Four texts: guidance for gratitutde towards God; the story of a husband and wife; the story of Salman al-Farisi; the story of the Prophet Musa [19th century]","

        The paper used in the manuscript is European with watermark of Britania Crips 1813. There is no page number, but it has catchword under the text. There is cover attached to the manuscript. The text was written in prose using black and red ink. The manuscript consists of 4 texts. They are about guidance for gratitute to God, story about a wife adn her husband, story of Salman al-Farisi, and story of the prophet Musa. The pages are complete. The manuscript was hand written. The measurement of the manuscript is 20.5x16 cm, the block text is 16.5x10.5cm, and 19 lines in each page.

                  
            
              
              View images from this file (94)
            
          
              ","EAP329/2/9","94 TIFF images","Manuscript","File","Malay, Arabic","Arabic","19th century","Access is for research purposes only."
"128","Jawahir al-Qur'an [18th century]","

        The paper used in the manuscript is European paper with watermark of three crescents. There is no page number, but it has catchword under the text. The manuscript still has cover attached in. The text was written in prose using black and red ink. The manuscript consists of 1 text that is about the guidance of reading Qur'an. It has complete pages. The manuscript was hand written. The measurement of the manuscript is 17x11.5 cm, the block text is 15x9cm, and 28 lines in each page.

                  
            
              
              View images from this file (36)
            
          
              ","EAP329/2/10","36 TIFF images","Manuscript","File","Arabic","Arabic","18th century","Access is for research purposes only."
"129","Friday sermons and prayers for Qamariyyah [19th century]","

        The paper used in the manuscript is European paper without watermark. There is no page number and it has no catchword under the text. It still has cover attached to the manuscript. The text was written in prose using black ink. The manuscript consists of 1 text that is about Friday sermons and prayers in Qamariyyah month. It has a complete pages. The manuscript was hand written. The measurement of the manuscript is 15.5x10.5 cm, the block text is 12.5x7 cm, and 11 lines in each page.

                  
            
              
              View images from this file (188)
            
          
              ","EAP329/2/11","188 TIFF images","Manuscript","File","Arabic","Arabic","19th century","Access is for research purposes only."
"130","""Five texts: Islamic law, prayer, zakat, fasting, I'tikaf, Hajj [18th century]""","

        The paper used in the manuscript is European plain paper with watermak of Fleur-De-Lis. There is no page number, but it has catchword under the text. There is cover attached to the manuscript. The text was written in prose using black and red ink. The manuscript consists of 5 texts. They are about Islamic law; praying, zakat, fasting, i'tikaf, hajj. The first and last pages are missing. The manuscript was hand written. The measurement of the manuscript is 21x15 cm, the block text is 17x10.5 cm, and 21 lines in each page.

                  
            
              
              View images from this file (148)
            
          
              ","EAP329/2/12","148 TIFF images","Manuscript","File","Malay, Arabic","Arabic","18th century","Access is for research purposes only."
"131","Text concerning prayer [18th century]","

        The paper used in the manuscript is European paper with watermark of three crescents There is no page number, but it has catchword under the text. There is cover attached only in the front of manuscript. The text was written in prose using black and red ink. The manuscript consists of 1 text that is about prayers. The last page is missing. The manuscript was hand written. The measurement of the manuscript is 20x16 cm, the block text is 12x9 cm, and 23 lines in each page.

                  
            
              
              View images from this file (70)
            
          
              ","EAP329/2/13","70 TIFF images","Manuscript","File","Arabic","Arabic","18th century","Access is for research purposes only."
"132","Three texts concerning Islamic law [19th century]","

        The paper used in the manuscript is European paper with laid and chain lines. There is no page number, but it has catchword under the text. There is no cover attached to the manuscript. The text was written in prose using black ink. The manuscript consists of 3 texts. They are about Islamic Law. The first and last pages are missing. The manuscript was hand written. The measurement of the manuscript is 15.5x9.5 cm, the block text is 13x8 cm, and 18 lines in each page.

                  
            
              
              View images from this file (44)
            
          
              ","EAP329/2/14","44 TIFF images","Manuscript","File","Achinese","Arabic","19th century","Access is for research purposes only."
"133","""Two texts, concerning Iman and Islam [18th century]""","

        The paper used in the manuscript is European paper with watermark moonface in the shell. There is no page number, but it has catchword under the text. There is no cover attached to the manuscript. The text was written in prose and poem by using black and red ink. The manuscript consists of 2 text. They are about iman and islam. The last pages are missing. The manuscript was hand written. The measurement of the manuscript is 24.5x18.5 cm, the block text is 18.5x10.5 cm, and 9 lines in each page.

                  
            
              
              View images from this file (24)
            
          
              ","EAP329/2/15","24 TIFF images","Manuscript","File","Arabic","Arabic","18th century","Access is for research purposes only."
"134","Haqq; al muhtadi [18th century]","

        The paper used in the manuscript is European paper with watermark of three crescents and countermark VG. There is no page number, but it has catchword under the text. There is no cover attached to the manuscript. The text was written in prose using black and red ink. The first and last pages are missing. The manuscript consists of 2 texts. They are haqq and masail al muhtadi. The manuscript was hand written. The measurement of themanuscript is 21.5 x 16 cm, the block text is 14.5 x 9 cm, and 8 and 15 lines in each page.

                  
            
              
              View images from this file (38)
            
          
              ","EAP329/2/16","38 TIFF images","Manuscript","File","Malay, Arabic","Arabic","18th century","Access is for research purposes only."
"135","Responsibility of Man [18th century]","

        The paper used in the manuscript is European paper with watermark of three crescents. There is no page number, but it has catchword under the text. There is no cover attached to the manuscript. The text was written in prose using black and red ink. The manuscript consists of 1 text that is about the responsibility of human being. The first and last pages are missing. The manuscript was hand written. The measurement of the manuscript is 23x12 cm, the block text is 13x8 cm, and 7 lines in each page.

                  
            
              
              View images from this file (20)
            
          
              ","EAP329/2/17","20 TIFF images","Manuscript","File","Arabic","Arabic","18th century","Access is for research purposes only."
"136","Text concerning Islamic law [18th century]","

        The paper used in the manuscript is European paper with watermark of moonface in shield. There is no page number, but it has catchword under the text. There is cover attached in front page of the manuscript. The text was written in prose using black and red ink. The manuscript consists of 1 text that is about Islamic Law. The last pages are missing. The manuscript was hand written. The measurement of the manuscript is 24x17 cm, the block text is 17x8.5 cm, and 7 lines in each page.

                  
            
              
              View images from this file (20)
            
          
              ","EAP329/2/18","20 TIFF images","Manuscript","File","Arabic","Arabic","18th century","Access is for research purposes only."
"137","Text concerning Islamic law [18th century]","

        The paper used in the manuscript is European paper with moonface in shield. There is no page number, but it has catchword under the text. There is cover attached to the manuscript. The text was written in prose using black and red ink. The manuscript consists of 1 text that is about Islamic Law. The last page is missing. The manuscript was hand written. The measurement fo the manuscript is 28.5x17 cm, the block text is 14.5x9 cm, and 7 lines in each page.

                  
            
              
              View images from this file (16)
            
          
              ","EAP329/2/19","16 TIFF images","Manuscript","File","Arabic","Arabic","18th century","Access is for research purposes only."
"138","Al-Qur'an [18th century]","

        The paper used in the manuscript is European paper with countermark of propatria. There is no page number, but it has catchword under the text. There is no cover attached to the manuscript. The text was written in prose using black, yellow, and red ink. The manuscript consists of 1 text that is Qur'anic verses; surah al-Baqarah 120 to al-An'am 166. The first and last pages are missing. The manuscript was hand written. The measurement of the manuscript is 20.5x15 cm, the block text is 13x8.5 cm, and 11 lines in each page.

                  
            
              
              View images from this file (156)
            
          
              ","EAP329/2/20","156 TIFF images","Manuscript","File","Arabic","Arabic","18th century","Access is for research purposes only."
"139","Al Manzal A'jla Ila Ruthbah al A'la [18th century]","

        The paper used in the manuscript is European paper with countermark Chiavelle. There is no page number, but it has catchword under the text. It still has cover attached to the manuscript. The text was written in prose using black and red ink. It is mentioned that the author finished his writing in 1150H (1737M). The manuscript consists of 1 text that is about guidance to Sufi way. the last page is missing. The manuscript was hand written; scribe Faqih Jalaluddin. The measurement of the manuscript is 19x14 cm, the block text is 14x9 cm, and 16 lines in each page.

                  
            
              
              View images from this file (522)
            
          
              ","EAP329/2/21","522 TIFF images","Manuscript","File","Malay, Arabic","Arabic","18th century","Access is for research purposes only."
"140","""Three texts concerning fortune telling, astronomy and astrology [18th century]""","

        The paper used in the manuscript is European paper with countermark of Eagle. There is no page number, but it has catchword under the text. There is a cover attached in the first page, but not in the last page. The text was written in prose using black and red ink. The manuscript consists of 3 texts. They are about fortune-telling, astronomy, and astrology. The first page is missing. The manuscript was hand written. The measurement of the manuscript is 20.5x14.5 cm, the block text is 14x9.5 cm, and 18 lines in each page.

                  
            
              
              View images from this file (174)
            
          
              ","EAP329/2/22","174 TIFF images","Manuscript","File","Malay, Arabic","Arabic","18th century","Access is for research purposes only."
"141","Thariqah Samadiyah [20th century]","

        The paper used in the manuscript is modern paper with red lines. There is no page number, and it has no catchword under the text. There is no cover attached to the manuscript. It is mentioned in colophons that the author finished his writing in 1338H (1919M). The text was written in prose using black and red ink. The manuscript consists of 2 texts, those are about the story of being in the heaven, and the story of those who carry out the verse of al-Ikhlas with devotion. The first and last pages are missing. The manuscript was hand written. The measurement of the manuscript is 16.5x10 cm, and the block text is 10.5x8 cm, and 10 lines in each page.

                  
            
              
              View images from this file (24)
            
          
              ","EAP329/3/1","24 TIFF images","Manuscript","File","Malay, Arabic","Arabic","20th century","Access is for research purposes only."
"142","The story of an Acehnese King [20th century]","

        The paper used in the manuscript is modern paper with green lines. There is no page number, and there is no catchword under the text. It still has cover attached to the manuscript. The text was written in poetry form using blue ink. The manuscript consists one text. The content is about the story of Acehnese king. The manuscript was hand written. The measurement of the manuscript is 21x16 cm, and the block text is 18.5x12 cm, and 24 lines in each page.

                  
            
              
              View images from this file (32)
            
          
              ","EAP329/3/2","32 TIFF images","Manuscript","File","Achinese","Arabic","20th century","Access is for research purposes only."
"143","Text concerning salawat [18th century]","

        The paper used in the manuscript is European papers, with countermark of AG. There is no page number and catchword under the text. There is no cover attached to the manuscript. The text was written in prose using black and red ink. The manuscript consists of 1 text that is about salawat. The text is complete. The manuscript was hand written. The measurement of the manuscript is 22.5x16.5 cm, the block text is 20x15cm, and 19 in each page.

                  
            
              
              View images from this file (12)
            
          
              ","EAP329/4/1","12 TIFF images","Manuscript","File","Arabic","Arabic","18th century","Access is for research purposes only."
"144","""Six texts, concerning Sufism, Islamic law, and theology [18th century]""","

        The paper used in the manuscript is European papers, with watermark of propatria with countermark ND. There is no page number, but it has only catchword under the text. There is no cover attached to the manuscript. The text was written in prose using black and red ink. There are some illumination. The manuscript consists of 6 texts, those are about sufism, Islamic Law, and Theology. There is no first and last page. The manuscript was hand written. The measurement of the manuscript is 21x16.5 cm, the block text is 14x9.5cm, and 9 or 13 lines (no exact line) in each page.

                  
            
              
              View images from this file (62)
            
          
              ","EAP329/4/2","62 TIFF images","Manuscript","File","Malay, Arabic","Arabic","18th century","Access is for research purposes only."
"145","Akhbar al-Karim [20th century]","

        The paper used in the manuscript is Modern paper with green and red lines. There is page number written by pensil, and it has catchword under the text. There is no cover attached to the manuscript. The text was written in poetry form using black ink. It is mentioned in the colophon that the author finished writing in 1318H (1900M). The manuscript consists of 1 text. There are about Islamic Law and Theology. The manuscript has complete text. The manuscript was hand written; scribe Teungku Seumatang. The measurement of the manuscript is 20.5x16.5 cm, the block text is 17.5x11.5cm, and 21 lines in each page.

                  
            
              
              View images from this file (76)
            
          
              ","EAP329/4/3","76 TIFF images","Manuscript","File","Achinese","Arabic","20th century","Access is for research purposes only."
"146","""Text concerning Islamic law, fasting and prayer [18th century]""","

        The paper used in the manuscript is European paper with countermark of IMC. There is no page number, but it has catchword under the text. There is no cover attached to the manuscript. The text was written in prose using black and red ink. The manuscript consists of 1text. There are about Islamic Law; fasting and praying. The first and last page are missing. The manuscript was hand written. The measurement of the manuscript is 22x16 cm, the block text is 15x11cm, and 17 lines in each page.

                  
            
              
              View images from this file (46)
            
          
              ","EAP329/4/4","46 TIFF images","Manuscript","File","Malay, Arabic","Arabic","18th century","Access is for research purposes only."
"147","Masa'ilal Muhtadi li Ikhwan al-Mubtadi [19th century]","

        The paper used in the manuscript is European paper without watermark. There is no page number, but it has catchword under the text. There is no cover attached to the manuscript. The text was written in prose using black and red ink. The manuscript consists of 1 text, that is about Islamic Law and theology. The first page is missing. The manuscript was hand written; scribe Sitam Sapung from Lam Cung. The measurement of the manuscript is17.5x11 cm, the block text is 12.5x7.5cm, and 13 lines in each page.

                  
            
              
              View images from this file (34)
            
          
              ","EAP329/4/5","34 TIFF images","Manuscript","File","Malay, Arabic","Arabic","19th century","Access is for research purposes only."
"148","Text concerning Islamic law [19th century]","

        The paper used in the manuscript is European paper with chain and laid lines. There is no page number, but it has catchword under the text. There is a cover attached to the manuscript. The text was written in prose using black and red ink. The manuscript consists of 1 text that is about Islamic Law. The first page is missing. The manuscript was hand written. The measurement of the manuscript is17x10 cm, the block text is 14x9.5cm, and 16 lines in each page.

                  
            
              
              View images from this file (88)
            
          
              ","EAP329/4/6","90 TIFF images","Manuscript","File","Malay, Arabic","Arabic","19th century","Access is for research purposes only."
"149","Theological text [18th century]","

        The paper used in the manuscript is European paper with watermark of three crescents and countermark 1725. There is no page number, but it has catchword under the text. There is no cover attached to the manuscript. The text was written in prose using black and red ink. The manuscript consists of 1 text that is about Theology. The first and the last pages are missing. The manuscript was hand written. The measurement of the manuscript is24x17 cm, the block text is 12x7.5cm, and 15 lines in each page.

                  
            
              
              View images from this file (24)
            
          
              ","EAP329/4/7","24 TIFF images","Manuscript","File","Arabic","Arabic","18th century","Access is for research purposes only."
"150","Text concerning Islamic law [18th century]","

        The paper used in the manuscript is European paper with watermark of three crescents. There is no page number, but it has catchword under the text. There is no cover attached to the manuscript. The text was written in prose using black and red ink. The manuscript consists of 1 text that is about Islamic law. The last page is missing. The manuscript was hand written. The measurement of the manuscript is 22x15 cm, the block text is 10.5x5.5 cm, and 13 lines in each page.

                  
            
              
              View images from this file (280)
            
          
              ","EAP329/4/8","518 TIFF images","Manuscript","File","Arabic","Arabic","18th century","Access is for research purposes only."
"151","Story of an Acehnese King [19th century]","

        The paper used in the manuscript is European paper without watermark. There is no page number, but it has catchword under the text. There is no cover attached to the manuscript. The text was written in prose using black and red ink. The manuscript consists of 1 text that is about story of Acehnese king and his people. The first and last pages are missing. The manuscript was hand written. The measurement of the manuscript is 21x15 cm, the block text is 16x11cm, and 19 lines in each page.

                  
            
              
              View images from this file (54)
            
          
              ","EAP329/4/9","54 TIFF images","Manuscript","File","Achinese","Arabic","19th century","Access is for research purposes only."
"152","Text concerning Prophets [18th century]","

        The paper used in the manuscript is European paper with watermark of three crescents. There is no page number, but it has catchword under the text. There is no cover attached to the manuscript. The text was written in prose using black and red ink. The manuscript consists of 1 text that is about prophets. The first page is missing. The manuscript was hand written. The measurement of the manuscript is 22x16 cm, the block text is 17x10cm, and 23 lines in each page.

                  
            
              
              View images from this file (16)
            
          
              ","EAP329/4/10","16 TIFF fimages","Manuscript","File","Malay, Arabic","Arabic","18th century","Access is for research purposes only."
"153","Text concerning Islamic law [18th century]","

        The paper used in the manuscript is European paper with countermark of ALL INGLESH. There is no page number, but it has catchword under the text. There is no cover attached to the manuscript. The text was written in prose using black and red ink. The manuscript consists of 1 text that is Islamic Law. The first and last pages are missing. The manuscript was hand written. The measurement of the manuscript is 22.5x16.5 cm, the block text is 16.5x9cm, and 19 lines in each page.

                  
            
              
              View images from this file (66)
            
          
              ","EAP329/4/11","66 TIFF images","Manuscript","File","Malay, Arabic","Arabic","18th century","Access is for research purposes only."
"154","Text concerning Sufism [18th century]","

        The paper used in the manuscript is European paper with watermark of three crescents. There is no page number, but it has catchword under the text. There is no cover attached to the manuscript. The text was written in prose using black and red ink. The manuscript consists of 1 text that is about Sufism. The first and last pages are missing. The manuscript was hand written. The measurement of the manuscript is 23x16 cm, the block text is 15.5x10.5cm, and 15 lines in each page.

                  
            
              
              View images from this file (28)
            
          
              ","EAP329/4/12","28 TIFF images","Manuscript","File","Malay, Arabic","Arabic","18th century","Access is for research purposes only."
