"","Page Title","Description","Reference","Extent","Content Type","Level","Languages","Scripts","Creation date","Legal","ImgSrc"
"66","Holi Celebration [2001]","        This album consists of photographs of the family members of Madanmani Dixit celebrating Holi, a festival of colours celebrated in Nepal and India. The same album contains some photographs of some famous authors.                                                          View images from this file (24)                                    ","EAP166/1/1/66","24 TIFF images","Photograph","File","NA","NA","2001","Access is for research purposes only","https://images.eap.bl.uk/EAP166/EAP166_1_1_66/1.jp2/full/!600,300/0/default.jpg"
"67","Rastrakavi Madhav Prasad Ghimire Abhinandan [2002]","        Rastrakavi Madhav Prasad Ghimire was greeted on the occasion of his birth day by the public, author and poet. On that occasion, a committee was formed. That committee held several meetings in the residence of Madanmani Dixit. This album contains the persons participating on that meeting as well as family members of Madanmani Dixit.                                                          View images from this file (39)                                    ","EAP166/1/1/67","39 TIFF images","Photograph","File","NA","NA","2002","Access is for research purposes only","https://images.eap.bl.uk/EAP166/EAP166_1_1_67/1.jp2/full/!600,300/0/default.jpg"
"68","Madanmani Visit to Manakamana [2002]","        This album contains some photographs of family members of Madanmani Dixit during their visit to Manakamana, a pilgrimage located west to Kathmandu Valley. The album also contain some photographs of friends of Madanmani Dixit.                                                          View images from this file (19)                                    ","EAP166/1/1/68","19 TIFF images","Photograph","File","NA","NA","2002","Access is for research purposes only","https://images.eap.bl.uk/EAP166/EAP166_1_1_68/1.jp2/full/!600,300/0/default.jpg"
"69","Madhav Prasad Ghimire and Kamodmani's visit to London [2003]","        The initial some photographs of this album were taken during Kamodmani Dixit's visit to London. The same album contain photographs of Madanmani Dixit, Nagendra Sharma and Devi Subedi taking interview with Madhav Prasad Ghimire at his residence.                                                          View images from this file (37)                                    ","EAP166/1/1/69","37 TIFF images","Photograph","File","NA","NA","2003","Access is for research purposes only","https://images.eap.bl.uk/EAP166/EAP166_1_1_69/1.jp2/full/!600,300/0/default.jpg"
"70","Negatives of Madanmani Dixit in Hetauda [2003]","        The album consists of the photographs of Madanmani himself and nation poet Madhav Prasad Ghimire in a program of Hetauda.                                                          View images from this file (37)                                    ","EAP166/1/1/70","37 TIFF images","Photograph","File","NA","NA","2003","Access is for research purposes only","https://images.eap.bl.uk/EAP166/EAP166_1_1_70/1.jp2/full/!600,300/0/default.jpg"
"71","Manthali and Dolakha [2003]","        The pictures in this album consist of various authors and local leaders of Ramechap district and Dolakha district of Eastern Nepal. Madanmani Dixit was there to attend a programme organized by a local library Tamakoshi Library.                                                          View images from this file (36)                                    ","EAP166/1/1/71","36 TIFF images","Photograph","File","NA","NA","2003","Access is for research purposes only","https://images.eap.bl.uk/EAP166/EAP166_1_1_71/1.jp2/full/!600,300/0/default.jpg"
"72","Great Grandchildren of Madanmani Dixit and Award Ceremony [2004]","        This album consists of the photographs of the great grand children of Madanmani Dixit and some of his family members. This album also contains some photographs of Madanmani Dixit receiving award.                                                          View images from this file (37)                                    ","EAP166/1/1/72","37 TIFF images","Photograph","File","NA","NA","2004","Access is for research purposes only","https://images.eap.bl.uk/EAP166/EAP166_1_1_72/1.jp2/full/!600,300/0/default.jpg"
"73","Rise of Rana in power with Jung Bahadur [1877–1950]","        Jung Bahadur Rana whose real name was Bir Narsingh Kunwar was the founder of the Rana dynasty of Nepal. The album’s first photo is of Jung Bahadur who ruled as Sri 3 Maharaja from 18 June, 1816 AD to 25 February, 1877 AD. The album covers the photos of Sri 3 Ranadip and Sri 3 Bir Shumsher, eldest son of Dhir Shumsher, Jung Bahadur’s brother.                                                          View images from this file (86)                                    ","EAP166/2/1/1","86 TIFF images","Photograph","File","NA","NA","1877-1950","Access is for research purposes only","https://images.eap.bl.uk/EAP166/EAP166_2_1_1/1.jp2/full/!600,300/0/default.jpg"
"74","HRH Prince Albert Victor visit to India and Nepal [1889-1890]","        The photographs of the visit to India and Nepal of H.R.H Prince Albert Victor in 1889 - 90 A.D. The album first two pictures are of HRH Prince of Wales Albert Edward VII and Princess of Wales. The album features the places of India and high ranking officials and duke in India. The hunting expedition enjoyed by the Prince in Nepal is also captured.                                                          View images from this file (88)                                    ","EAP166/2/1/2","88 TIFF images","Photograph","File","NA","NA","1889-1890","Access is for research purposes only","https://images.eap.bl.uk/EAP166/EAP166_2_1_2/1.jp2/full/!600,300/0/default.jpg"
"75","Leading Rana families [1900-1930]","        The album contains the photographs of the leading Rana families. The picture of the crowning of Dev Shumsher as Sri 3 Maharaja is present. The album consist the pictures of Chandra Shumsher and his families. Sri 3 Chandra Shumsher took command of the position from 1901 AD to 1929 AD.                                                          View images from this file (71)                                    ","EAP166/2/1/3","71 TIFF images","Photograph","File","NA","NA","1900-1930","Access is for research purposes only","https://images.eap.bl.uk/EAP166/EAP166_2_1_3/1.jp2/full/!600,300/0/default.jpg"
"76","Mission Tibet [1903-1904]","        The photographs are of Tibet when the Francis Younghusband led the mission to invade Tibet. In 1903 a substantial army was assembled in Sikkim and camped some 15 miles north of Sikkimese border at Khampa dzong where the leaders of the mission put forth repeated efforts to bring Tibetans to the negotiating table. Though the battles that took place are hardly a proud chapter in British military history John Claude White’s incomparable photographs have turned out to be the only lasting legacy of the ill-fated adventure of the Imperial Raj into Tibet.                                                          View images from this file (80)                                    ","EAP166/2/1/4","80 TIFF images","Photograph","File","NA","NA","NA","White, John Claude, 1853-1918","1903-1904"
"77","""Visit to Europe of Chandra Shumsher JBR, Vol. I [1908]""","        Sri 3 Maharaja Chandra Shumsher visited Europe in 1908 AD. The album contains the pictures of the places and persons, he met in his visit. This is the first volume among three albums – Visit to Europe of Chandra Shumsher JBR.                                                          View images from this file (58)                                    ","EAP166/2/1/5","58 TIFF images","Photograph","File","NA","NA","1908","Access is for research purposes only","https://images.eap.bl.uk/EAP166/EAP166_2_1_5/1.jp2/full/!600,300/0/default.jpg"
"78","""Visit to Europe of Chandra Shumsher JBR, Vol. II [1908]""","        Sri 3 Maharaja Chandra Shumsher visited Europe in 1908 AD. The album contains the pictures of the places and persons, he met in his visit. This is the second volume – Visit to Europe of Chandra Shumsher JBR.                                                          View images from this file (104)                                    ","EAP166/2/1/6","104 TIFF images","Photograph","File","NA","NA","1908","Access is for research purposes only","https://images.eap.bl.uk/EAP166/EAP166_2_1_6/1.jp2/full/!600,300/0/default.jpg"
"79","""Visit to Europe of Chandra Shumsher JBR, Vol. III [1908]""","        Sri 3 Maharaja Chandra Shumsher visited Europe in 1908 AD. The album contains the pictures of the places and persons, he met in his visit. This is the third and last volume – Visit to Europe of Chandra Shumsher JBR.                                                          View images from this file (99)                                    ","EAP166/2/1/7","99 TIFF images","Photograph","File","NA","NA","1908","Access is for research purposes only","https://images.eap.bl.uk/EAP166/EAP166_2_1_7/1.jp2/full/!600,300/0/default.jpg"
"80","Crowning of King Tribhuvan [1907-1950]","        King Tribhuhvan Bir Bikram Shah Dev, King of Nepal (June 30, 1906 – March 13, 1955) was King of Nepal from 11 December 1911 until his death, excepting a period in 1950-51. Born in Kathmandu (Nepal's capital city), he ascended to the throne at the age of five, upon the death of his father, King Prithvi Bir Bikram Shah, and crowned on 20 February 1913 at the Nasal Chowk, Hanuman Dhoka Palace in Kathmandu, with his mother acting as regent. The album covers the images of the day of crowning him as King when Sri 3 Maharaja Chandra Shumsher was exercising full fledged power. The album also consists of hunting expedition mainly features Kaiser Shumsher, son of Chandra Shumsher, at the age of twenty one.                                                          View images from this file (401)                                    ","EAP166/2/1/8","401 TIFF images","Photograph","File","NA","NA","1907-1950","Access is for research purposes only","https://images.eap.bl.uk/EAP166/EAP166_2_1_8/1.jp2/full/!600,300/0/default.jpg"
"81","Madan Shumsher JBR in his childhood [1915-1939]","        The album covers the images of Madan Shumsher during his childhood and last picture was his visit to Baraha Kshetra temple.                                                          View images from this file (52)                                    ","EAP166/2/1/9","52 TIFF images","Photograph","File","NA","NA","1915-1939","Access is for research purposes only","https://images.eap.bl.uk/EAP166/EAP166_2_1_9/1.jp2/full/!600,300/0/default.jpg"
"82","Portrait of Madan Shumsher JBR [1920-1940]","        The album contains four images which are loose leaflets. The images are of family portrait of Chandra Shumsher, single image of Madan Shumsher and other Rana ladies.                                                          View images from this file (4)                                    ","EAP166/2/1/10","4 TIFF images","Photograph","File","NA","NA","1920-1940","Access is for research purposes only","https://images.eap.bl.uk/EAP166/EAP166_2_1_10/1.jp2/full/!600,300/0/default.jpg"
"83","""Visit to India, Nepal and the far east of HRH the Prince of Wales [1921-1922]""","        The photographs of the visit to India, Nepal and the far east of H.R.H the Prince of Wales K.G., M.C., 1921 -22 A.D. The album captures the start of the journey to the farewell speech made by the Prince to the ship’s company on the deck of the Renown Plymouth. The Prince was met by Rana Premier Chandra Shumsher in Nepal. In India, he visited princely 3 EAP166_MPP_009 states where he met Maharajas and Prince of those state. He also visited Japan on this visit.                                                          View images from this file (347)                                    ","EAP166/2/1/11","347 TIFF images","Photograph","File","NA","NA","1921-1922","Access is for research purposes only","https://images.eap.bl.uk/EAP166/EAP166_2_1_11/1.jp2/full/!600,300/0/default.jpg"
"84","Monuments and Rana Palaces [1921-1948]","        The album includes the images of the monuments, temples and Rana Palaces in Nepal. The album covers a period over two decades capturing images of the camp made at Thori by Maharaja Chandra Shumsher for Prince of Wales to the Baithak where Indian Ambassador met King Tribhuvan in presence of Maharaja Mohan Shumsher.                                                          View images from this file (200)                                    ","EAP166/2/1/12","200 TIFF images","Photograph","File","NA","NA","1921-1948","Access is for research purposes only","https://images.eap.bl.uk/EAP166/EAP166_2_1_12/1.jp2/full/!600,300/0/default.jpg"
"85","Count at game [1923]","        The album includes the magnificent picture of Nepal and its wildlife resources. The album features the picture of Count residing in India in a visit of Nepal for tiger hunting.                                                          View images from this file (6)                                    ","EAP166/2/1/13","6 TIFF images","Photograph","File","NA","NA","1923","Access is for research purposes only","https://images.eap.bl.uk/EAP166/EAP166_2_1_13/1.jp2/full/!600,300/0/default.jpg"
"86","Madan Shumsher JBR playing sports [1925-1939]","        Madan Shumsher JBR, son of Sri 3 Maharaja Chandra Shumsher, in his childhood. The album covers the pictures of him playing various sports mainly cricket.                                                          View images from this file (88)                                    ","EAP166/2/1/14","88 TIFF images","Photograph","File","NA","NA","1925-1939","Access is for research purposes only","https://images.eap.bl.uk/EAP166/EAP166_2_1_14/1.jp2/full/!600,300/0/default.jpg"
"87","Various events [1925-1939]","        The album covers various events. The temple of Nepal and different places of India are captured. Madan Shumsher in different period of time can be seen.                                                          View images from this file (118)                                    ","EAP166/2/1/15","119 TIFF images","Photograph","File","NA","NA","1925-1939","Access is for research purposes only","https://images.eap.bl.uk/EAP166/EAP166_2_1_15/1.jp2/full/!600,300/0/default.jpg"
"88","Places [1925-1939]","        The album consist photos of different places. Madan Shumsher in his childhood and in his young age playing cricket is also featured.                                                          View images from this file (45)                                    ","EAP166/2/1/16","45 TIFF images","Photograph","File","NA","NA","1925-1939","Access is for research purposes only","https://images.eap.bl.uk/EAP166/EAP166_2_1_16/1.jp2/full/!600,300/0/default.jpg"
"89","Rani Jagdamba’s visit to India [1925-1955]","        The album consists of the pictures of the visit to India of Rani Jagdamba. The images are of different periods. It contains pictures of Rajya Vishek of Mohan Shumsher and of Shri Kotti hom as well.                                                          View images from this file (100)                                    ","EAP166/2/1/17","100 TIFF images","Photograph","File","NA","NA","1925-1955","Access is for research purposes only","https://images.eap.bl.uk/EAP166/EAP166_2_1_17/1.jp2/full/!600,300/0/default.jpg"
"90","Visit to India of Juddha Shumsher JBR [1932-1945]","        Sri 3 Maharaja Juddha Shumsher JBR was prime minister of Nepal from 1932 to 1945 before Padma S.S. The album consists of his visit to India. It also contains the images of wedding ceremonies, visit of foreign envoy and hunting expedition along with Indra Jatra at Basantapur.                                                          View images from this file (145)                                    ","EAP166/2/1/18","145 TIFF images","Photograph","File","NA","NA","1932-1945","Access is for research purposes only","https://images.eap.bl.uk/EAP166/EAP166_2_1_18/1.jp2/full/!600,300/0/default.jpg"
"91","Juddha Shumsher JBR visit to India [1932-1945]","        The album features the visit of Sri 3 Maharaja Juddha Shumsher to India. The images show the Nepali official team saw the British aircrafts present there. The album covers the army function at Tudhikhel before departing to India.                                                          View images from this file (35)                                    ","EAP166/2/1/19","35 TIFF images","Photograph","File","NA","NA","1932-1945","Access is for research purposes only","https://images.eap.bl.uk/EAP166/EAP166_2_1_19/1.jp2/full/!600,300/0/default.jpg"
"92","Shri “Kottya-a-huti” [1939]","        The photographs are of Kotti-hom which occurred for one month period organized by Balkumari Maharani in Bal-Chandra Palace i.e. Nepali kothi, Banaras. Kotti-hom is a ritual of offering the specially prepared mixture of rice, ghee and other things to the fire, a 10 million times. The Kotti-hom was managed by Col. Bhupal Shumsher. (The details of photographer Pashupati Lall could not be traced which is printed in cover of the album).                                                          View images from this file (27)                                    ","EAP166/2/1/20","27 TIFF images","Photograph","File","NA","NA","1939","Access is for research purposes only","https://images.eap.bl.uk/EAP166/EAP166_2_1_20/1.jp2/full/!600,300/0/default.jpg"
"93","Kotti-hom [1939]","        The photographs are of Kotti-hom which occurred for one month period organized by Balkumari Maharani in Bal-Chandra Palace i.e. Nepali kothi, Banaras. Kotti-hom is a ritual of offering the specially prepared mixture of rice, ghee and other things to the fire, a 10 million times. The Kotti-hom was managed by Col. Bhupal Shumsher. (This album contains images of same event that of album no._004 but these photographs are not taken by same photographer).                                                          View images from this file (75)                                    ","EAP166/2/1/21","75 TIFF images","Photograph","File","NA","NA","1939","Access is for research purposes only","https://images.eap.bl.uk/EAP166/EAP166_2_1_21/1.jp2/full/!600,300/0/default.jpg"
"94","Madan Shumsher’s game trip [1939]","        Maj. Gen. Madan Shumsher JBR was son of Shri 3 Maharaja Chandra Shumsher. The picture covers the trip of Madan Shumsher to Baraha Kshetra. He was accompanied by his maternal uncle Karna Bikram Shah and tutor Kedarmani Dixit to the Baraha Kshetra temple. Madan Shumsher’s game trip with Karna Bikram is also captured in the pictures.                                                          View images from this file (41)                                    ","EAP166/2/1/22","41 TIFF images","Photograph","File","NA","NA","1939","Access is for research purposes only","https://images.eap.bl.uk/EAP166/EAP166_2_1_22/1.jp2/full/!600,300/0/default.jpg"
"95","Visit to Baraha Kshetra of Madan Shumsher JBR [1939]","        The album covers the visit of Madan Shumsher, the son of Sri 3 Maharaja Chandra Shumsher, to Baraha Kshetra temple.                                                          View images from this file (40)                                    ","EAP166/2/1/23","40 TIFF images","Photograph","File","NA","NA","1939","Access is for research purposes only","https://images.eap.bl.uk/EAP166/EAP166_2_1_23/1.jp2/full/!600,300/0/default.jpg"
"96","Pilgrims [1939-1940]","        The album covers the pictures of pilgrims. The images are captured by Kedarmani Dixit, father of laureates Kamalmani Dixit, during the pilgrimage of Sri 3 Bada Maharani Bala Kumari Devi, youngest wife of Sri 3 Chandra Shumsher JBR, to Badri Kedar, India.                                                          View images from this file (185)                                    ","EAP166/2/1/24","185 TIFF images","Photograph","File","NA","NA","1939-1940","Access is for research purposes only","https://images.eap.bl.uk/EAP166/EAP166_2_1_24/1.jp2/full/!600,300/0/default.jpg"
"97","""Juddha, Padma and Mohan Shumsher [1939-1948]""","        The album features the last three Sri 3 Maharajas Juddha, Padma and Mohan Shumsher in different functions. The album also covers the pictures of Madan Shumsher’s visit to Baraha Kshetra. (The photographs of this album are identical with other albums of the collection as well).                                                          View images from this file (243)                                    ","EAP166/2/1/25","231 TIFF images","Photograph","File","NA","NA","1939-1948","Access is for research purposes only","https://images.eap.bl.uk/EAP166/EAP166_2_1_25/1.jp2/full/!600,300/0/default.jpg"
"98","Last three Rana Premiers [1940-1948]","        The album covers the pictures of three Rana Priemers – Juddha, Padma and Mohan Shumsher. The album consist the images of foreign envoys in Nepal during that period. The main features of this album are leaving Prime ministership by Juddha to Padma, appointment of Shingha Shumsher as ambassador, enactment of law by Padma Shumsher etc.                                                          View images from this file (141)                                    ","EAP166/2/1/26","141 TIFF images","Photograph","File","NA","NA","1940-1948","Access is for research purposes only","https://images.eap.bl.uk/EAP166/EAP166_2_1_26/1.jp2/full/!600,300/0/default.jpg"
"99","Juddha Shumsher JBR at a game [1945]","        Juddha Shumsher JBR remained in office as Prime minister from 1932 AD to 1945 AD. The album covers the images of Juddha Shumsher in a hunting expedition with the foreign envoy in Chitwan.                                                          View images from this file (41)                                    ","EAP166/2/1/28","62 TIFF images","Photograph","File","NA","NA","1945","Access is for research purposes only","https://images.eap.bl.uk/EAP166/EAP166_2_1_28/1.jp2/full/!600,300/0/default.jpg"
"100","Bishnu Shumsher JBR’s coffin [1946]","        Maj. Gen. Bishnu Shumsher JBR was a son of Sri 3 Maharaja Chandra Shumsher. He died on 29 Jan., 1946 at Nassau, Bahamas. The album contains the picture of the bringing of the body of Bishnu Shumsher from Bahamas to Banaras and the rituals taken place in his funeral. (The cover contains a note – the album was made to reach to then Sri 3 Mohan Shumsher but for some reasons stayed with Madan Shumsher).                                                          View images from this file (98)                                    ","EAP166/2/1/29","41 TIFF images","Photograph","File","NA","NA","1946","Access is for research purposes only","https://images.eap.bl.uk/EAP166/EAP166_2_1_29/1.jp2/full/!600,300/0/default.jpg"
"101","""Sindoor Jatra, Mohan Shumsher JBR [1948]""","        The photographs of the accession day of His Highness Maharaja Mohan Shumsher Jung Bahadur Rana and of “Sindoor Jatra”. Maharaja Mohan Shumsher awarding different positions in his government. Most of the powerful Rana family members can be seen at this occasion.                                                          View images from this file (26)                                    ","EAP166/2/1/30","98 TIFF images","Photograph","File","NA","NA","1948","Access is for research purposes only","https://images.eap.bl.uk/EAP166/EAP166_2_1_30/1.jp2/full/!600,300/0/default.jpg"
"102","Death rituals of Col. Bhupal Shumsher JBR in Banaras [1951]","        Colonel Bhupal Shumsher JBR, son of Fateh Shumsher, was an engineer and industrialist. He was an influential person and was seen as near person of Madan Shumsher JBR, a son of Rana Priemer Chandra Shumsher. He resided in Banaras due to few internal conflicts among Rana family. He died in Banaras. The picture covers the thirteen day rituals performed in his funeral.              ","EAP166/2/1/31","26 TIFF images","Photograph","File","NA","NA","1951","Access is for research purposes only","NA"
