"","Page Title","Description","Reference","Extent","Level","Languages","Scripts","Creation date","Legal","ImgSrc"
"42","མའི་དྲིན་བསབ་བདེ་ཆེན་ཞིང་མཐོང་བཞུགས་སོ། ། (ma'i drin bsab bde chen zhing mthong bzhugs so) [Late 19th century]","

        The kindness of the mother fills the vision of the realm of great bliss. Owner of original material: Hong Qi. Extent & format of original material: 1 text of 10 paper folios.

                  
            
              
              View images from this file (10)
            
          
              ","EAP727/1/48","10 Tiff Files","File","Tibetan","Tibetan","2015","Access is for research purposes only.","https://images.eap.bl.uk/EAP727/EAP727_1_48/1.jp2/full/!600,300/0/default.jpg"
"43","དཀོན་མཆོག་གསུམ་ལ་སྐྱབས་སུ་འགྲོ་བའི་ཚུལ་ཐར་ལམ་སྒོ་འབྱེད་ཅེས་བྱ་བ་བཞུགས་སོ། ། (dkon mchog gsum la skyabs su 'gro ba'i tshul thar lam sgo 'byed ces bya ba 'zhugs so) [Mid 20th century]","

        Opening to the liberation path and methods of taking refuge in the three jewels. Owner of original material: Hong Qi. Extent & format of original material: 1 text of 8 paper folios.

                  
            
              
              View images from this file (8)
            
          
              ","EAP727/1/49","8 Tiff Files","File","Tibetan","Tibetan","2015","Access is for research purposes only.","https://images.eap.bl.uk/EAP727/EAP727_1_49/1.jp2/full/!600,300/0/default.jpg"
"44","ཨ་མདོ་རོང་བོ་དགོན་ཆེན་ཕུན་ཚོགས་གསུམ་ལྡན་གྱི་རྒྱས་བཤད་ལས་གནས་བརྒྱད་ཀྱི་མཚན་དུམ་བུ་བྲི་བ། (a mdo rong bo dgon chen phun thsogs gsum ldan gyi rgyas bshad las gnas brgyad kyi mtshan dum bu bri ba) [Early]...","

        Writing on the names of the eight ranks and extensive explanation of Phun tshogs gsum ldan from the monastery of Rongbo in Amdo. Owner of original material: Hong Qi. Extent & format of original material: 1 text of 10 paper folios.

                  
            
              
              View images from this file (10)
            
          
              ","EAP727/1/50","10 Tiff Files","File","Tibetan","Tibetan","2015","Access is for research purposes only.","https://images.eap.bl.uk/EAP727/EAP727_1_50/1.jp2/full/!600,300/0/default.jpg"
"45","མཁའ་འགྲོ་གསང་བའི་ཡེ་ཤེས་ཀྱི་སྒྲུབ་ཐབས་བཞུགས། (mkha' 'gro gsang ba'i ye shes kyi sgrub thabs bzhugs) [Mid 19th century]","

        Methods of accomplishing the wisdom of the secret dakini. Owner of original material: Hong Qi. Extent & format of original material: 1 text of 56 paper folios.

                  
            
              
              View images from this file (56)
            
          
              ","EAP727/1/52","56 Tiff Files","File","Tibetan","Tibetan","2015","Access is for research purposes only.","https://images.eap.bl.uk/EAP727/EAP727_1_52/1.jp2/full/!600,300/0/default.jpg"
"46","སྲིད་ཞི་གར་གྱི་དབང་ཕྱུག་གི༔ སྨིན་བྱེད་བདེ་ཆེན་ཀློང་གྲོལ་བཞུགས༔ (srid zhi gar gyi dbang phyug gi smin byed bde chen klong grol bzhugs) [Mid 20th century]","

        The spontaneous liberation of the empowered great bliss of the lord of dancers of samsara and nirvana. Owner of original material: Hong Qi. Extent & format of original material: 1 text of 18 paper folios.

                  
            
              
              View images from this file (18)
            
          
              ","EAP727/1/54","18 Tiff Files","File","Tibetan","Tibetan","2015","Access is for research purposes only.","https://images.eap.bl.uk/EAP727/EAP727_1_54/1.jp2/full/!600,300/0/default.jpg"
"47","ཆོས་ཉིད་རིག་པའི་ཀློང་སྒྲོམ་ལས༔ བཀའ་སྲུང་སྔགས་སྲུང་རལ་གཅིག་མའི༔འཕྲིན་ལས་ལས་བཞི་ལྷུན་གྲུབ་བཞུགས༔ (chos nyid rig pa'i klong sgrom las bka' srung sngags srung ral gcig ma'i 'phrin las las bzhi lhun grub b)...","

        From the dimension of the innate knowledge:The spontaneity of the four activities (pacifying, increasing, empowering, subjugating) of the teachings' guardian Protectoress of Secret Mantra. Owner of original material: Hong Qi. Extent & format of original material: 1 text of 12 paper folios.

                  
            
              
              View images from this file (12)
            
          
              ","EAP727/1/55","12 Tiff Files","File","Tibetan","Tibetan","2015","Access is for research purposes only.","https://images.eap.bl.uk/EAP727/EAP727_1_55/1.jp2/full/!600,300/0/default.jpg"
"48","དབྱིངས་ཀྱི་མ་མོ་མཁའ་འགྲོ་ཡི༔ འཁྲུགས་སྐོང་ཆོས་ཉིད་ཀློང་གྲོལ་བཞུགས༔ (dbyings kyi ma mo mkha' 'gro yi 'khrugs skong chos nyid klong grol bzhugs) [Early 20th century]","

        The spontaneously liberated innate nature that makes the dakini realm trembling. Owner of original material: Hong Qi. Extent & format of original material: 1 text of 4 paper folios.

                  
            
              
              View images from this file (4)
            
          
              ","EAP727/1/56","4 Tiff Files","File","Tibetan","Tibetan","2015","Access is for research purposes only.","https://images.eap.bl.uk/EAP727/EAP727_1_56/1.jp2/full/!600,300/0/default.jpg"
"49","ཆོས་ཉིད་རིག་པའི་ཀློང་སྒྲོམ་ལས། (chos nyid rig pa'i klong sgrom las) [Early 20th century]","

        From the dimension of the innate knowledge. Owner of original material: Hong Qi. Extent & format of original material: 1 text of 11 paper folios.

                  
            
              
              View images from this file (11)
            
          
              ","EAP727/1/57","11 Tiff Files","File","Tibetan","Tibetan","2015","Access is for research purposes only.","https://images.eap.bl.uk/EAP727/EAP727_1_57/1.jp2/full/!600,300/0/default.jpg"
"50","བཀའ་སྲུང་སྲོག་བདུད་རཱ་ཧུ་ལའི༔ བསྐུལ་བྱང་གནམ་ལྕགས་འཁོར་ལོ་བཞུགས༔ (bka' srung srog bdud ra hu la'i bskul byang gnam lcags 'khor lo bzhugs) [Early 20th century]","

        Rahula, the teaching guardian that attacks the vital principle arises like a thunderbolt wheel. Owner of original material: Hong Qi. Extent & format of original material: 1 text of 4 paper folios.

                  
            
              
              View images from this file (4)
            
          
              ","EAP727/1/58","4 Tiff Files","File","Tibetan","Tibetan","2015","Access is for research purposes only.","https://images.eap.bl.uk/EAP727/EAP727_1_58/1.jp2/full/!600,300/0/default.jpg"
"51","ཆོས་ཉིད་རིག་པའི་ཀློང་སྒྲོམ་ལས༔ བཀའ་སྲུང་བཛྲ་ས་དྷུ་ཡི༔ འཕྲིན་ལས་ལྷུན་འགྲུབ་བང་མཛོད་བཞུགས༔ (chos nyid rig pa'i klong sgrom las bka' srung bdzra sa dhu yi 'phrin las lhun 'grub bang mdzhod bzhugs) [Early]...","

        From the dimension of the innate knowledge: the treasure of the effortless accomplishment of the karmic actions of the teachings' guardian Bdzra Sadhu. Owner of original material: Hong Qi. Extent & format of original material: 1 text of 10 paper folios.

                  
            
              
              View images from this file (10)
            
          
              ","EAP727/1/59","10 Tiff Files","File","Tibetan","Tibetan","2015","Access is for research purposes only.","https://images.eap.bl.uk/EAP727/EAP727_1_59/1.jp2/full/!600,300/0/default.jpg"
"52","ཕུར་སྒྲུབ་རྩ་བའི་སྙིང་པོ་ལས༔ ཕུར་བསྲུང་མ་མོ་བཅུ་གཉིས་ཀྱི༔ འཕྲིན་བཅོལ་ཉམས་པའི་སྲོག་གཅོད་བཞུགས༔ (phur sgrub rtsa ba'i snying po las phur bsrung ma mo bcu gnyis kyi 'phrin bcol nyams pa'i srog gcod bzhug)...","

        From the accomplished root essence of phur: killing the defilments by entrusting the twelve female guardians. Owner of original material: Hong Qi. Extent & format of original material: 1 text of 6 paper folios.

                  
            
              
              View images from this file (6)
            
          
              ","EAP727/1/60","6 Tiff Files","File","Tibetan","Tibetan","2015","Access is for research purposes only.","https://images.eap.bl.uk/EAP727/EAP727_1_60/1.jp2/full/!600,300/0/default.jpg"
"53","ཕུར་སྒྲུབ་རྩ་བའི་སྙིང་བོ་ལས། (phur sgrub rtsa ba'i snying bo las) [Mid 20th century]","

        From the accomplished root essence. Owner of original material: Hong Qi. Extent & format of original material: 1 text of 6 paper folios.

                  
            
              
              View images from this file (6)
            
          
              ","EAP727/1/61","6 Tiff Files","File","Tibetan","Tibetan","2015","Access is for research purposes only.","https://images.eap.bl.uk/EAP727/EAP727_1_61/1.jp2/full/!600,300/0/default.jpg"
"54","ཆོས་ཉིད་རིག་པའི་ཀློང་སྒྲོམ་ལས༔ རྡོ་རྗེ་དྲག་རྒྱལ་འབར་མ་ཡི༔ འཕྲིན་བྱང་དམ་སྲི་ཀུན་སྒྲོལ་བཞུགས༔ (chos nyid rig pa'i klong sgrom las rdo rje drag rgyal 'bar ma yi 'phrin byang dam sri kun sgrol bzhugs) [Mi]...","

        From the dimension of the innate knowledge: the words of Brahma with the victorious wrathful vajra that liberate from all demons. Owner of original material: Hong Qi. Extent & format of original material: 1 text of 12 paper folios.

                  
            
              
              View images from this file (12)
            
          
              ","EAP727/1/62","12 Tiff Files","File","Tibetan","Tibetan","2015","Access is for research purposes only.","https://images.eap.bl.uk/EAP727/EAP727_1_62/1.jp2/full/!600,300/0/default.jpg"
"55","རྡོ་རྗེ་དྲག་རྒྱལ་འབར་མ་ཡི། (rdo rje drag rgyal 'bar ma yi) [Mid 20th century]","

        Of Brahma with the victorious wrathful vajra. Owner of original material: Hong Qi. Extent & format of original material: 1 text of 6 paper folios.

                  
            
              
              View images from this file (6)
            
          
              ","EAP727/1/63","6 Tiff Files","File","Tibetan","Tibetan","2015","Access is for research purposes only.","https://images.eap.bl.uk/EAP727/EAP727_1_63/1.jp2/full/!600,300/0/default.jpg"
"56","ཆོས་ཉིད་རིག་པའི་ཀློང་སྒྲོམ་ལས༔ བཀའ་སྲུང་དུར་བདག་མཆོད་པའི་ཐབས༔ རྣལ་འབྱོར་བར་ཆད་ཀུན་སེལ་བཞུགས༔ (chos nyid rig pa'i klong sgrom las bka' srung dur bdag mchod pa'i thabs rnal 'byor bar chad kun sel bzhugs)...","

        From the dimension of the innate knowledge: the ways of offering the self to the funeral of a teachings' guardian: the yogin Dispeller of All Obstacles. Owner of original material: Hong Qi. Extent & format of original material: 1 text of 8 paper folios.

                  
            
              
              View images from this file (8)
            
          
              ","EAP727/1/64","8 Tiff Files","File","Tibetan","Tibetan","2015","Access is for research purposes only.","https://images.eap.bl.uk/EAP727/EAP727_1_64/1.jp2/full/!600,300/0/default.jpg"
"57","ཆོས་ཉིད་རིག་པའི་ཀློང་སྒྲོམ་ལས༔ རྩ་གསུམ་སྒྱུ་འཕྲུལ་བཀའ་སྲུང་གི༔ སྲོག་དབང་ཆོས་ཉིད་རོལ་རྩལ་བཞུགས༔ (chos nyid rig pa'i klong sgrom las rtsa gsum sgya 'phrul bka' srung gi srog dbang chos nyid rol rtsal bz)...","

        From the dimension of the innate knowledge: the manifest power of the real nature of the life-force of the magic teachings' guardian of the three roots. Owner of original material: Hong Qi. Extent & format of original material: 1 text of 14 paper folios.

                  
            
              
              View images from this file (14)
            
          
              ","EAP727/1/65","14 Tiff Files","File","Tibetan","Tibetan","2015","Access is for research purposes only.","https://images.eap.bl.uk/EAP727/EAP727_1_65/1.jp2/full/!600,300/0/default.jpg"
"58","ཆོས་ཉིད་རིག་པའི་ཀློང་སྒྲོམ་ལས༔ རྩ་གསུམ་བཀའ་སྲུང་དམ་ཅན་གྱི༔ གཏོར་འབུལ་འཕྲིན་ལས་ལྷུན་རྫོགས་བཞུགས༔ (chos nyid rig pa'i klong sgrom las rtsa gsum ba' srung dam can gyi gtor 'bul 'phrin las lhun rdzogs bzh)...","

        From the dimension of the innate knowledge: the spontaneously perfect action of offering torma of the faithful protectors of the three roots. Owner of original material: Hong Qi. Extent & format of original material: 1 text of 8 paper folios.

                  
            
              
              View images from this file (8)
            
          
              ","EAP727/1/66","8 Tiff Files","File","Tibetan","Tibetan","2015","Access is for research purposes only.","https://images.eap.bl.uk/EAP727/EAP727_1_66/1.jp2/full/!600,300/0/default.jpg"
"59","ཆོས་ཉིད་རིག་པའི་ཀློང་སྒྲོམ་ལས༔ འཕྲིན་བཅོལ་ཁྱབ་གདལ་ཀློང་ཡངས་བཞུགས༔ (chos nyid rig pa'i klong sgrom las 'phrin bcol khyab gdal klong yangs bzhugs) [Mid 20th century]","

        From the dimension of the innate knowledge: the all-pervasive expanse of entrustment (to the teachings' protectors). Owner of original material: Hong Qi. Extent & format of original material: 1 text of 12 paper folios.

                  
            
              
              View images from this file (12)
            
          
              ","EAP727/1/67","12 Tiff Files","File","Tibetan","Tibetan","2015","Access is for research purposes only.","https://images.eap.bl.uk/EAP727/EAP727_1_67/1.jp2/full/!600,300/0/default.jpg"
"60","ཆོས་ཉིད་རིག་པའི་ཀློང་སྒྲོམ་ལས༔ བསྔོ་སྨོན་དམིགས་མེད་ཀློང་གྲོལ་བཞུགས༔ (chos nyid rig pa'i klong sgrom las bsngo smon dmigs med klong grol bzhugs) [Mid 20th century]","

        From the dimension of the innate knowledge: the spontaneously liberated not conceptualized dedication prayer. Owner of original material: Hong Qi. Extent & format of original material: 1 text of 4 paper folios.

                  
            
              
              View images from this file (4)
            
          
              ","EAP727/1/68","4 Tiff Files","File","Tibetan","Tibetan","2015","Access is for research purposes only.","https://images.eap.bl.uk/EAP727/EAP727_1_68/1.jp2/full/!600,300/0/default.jpg"
"61","འུྃ༔ དྲེགས་པའི་སྡེ་དཔོན་སྔོ་ལྷ་གཡུ་རྩེ་བདུད་རྒྱལ་ཐོད་ཕྲེང་གི་སྒྲུབ་འཕྲིན་ལས་བཞི་ལྷུན་གྱིས་འགྲུབ་པའི་གཏེར་མཛོད་ཅེས་བྱ་བ་བཞུགས་སོ༔ ('u dregs pa'i sde dpon sngo lha g.yu bdud rgyal thod phreng gi sgrub ')...","

        The naturally complete treasure of the accomplished four activities (pacifying, increasing, empowering and subjugating) of the garland of skulls of the Haughthy Leader, the blue god, king of Maras. Owner of original material: Hong Qi. Extent & format of original material: 1 text of 28 paper folios.

                  
            
              
              View images from this file (28)
            
          
              ","EAP727/1/69","28 Tiff Files","File","Tibetan","Tibetan","2015","Access is for research purposes only.","https://images.eap.bl.uk/EAP727/EAP727_1_69/1.jp2/full/!600,300/0/default.jpg"
"62","འུྃ༔ དྲེགས་པའི་སྡེ་དཔོན་སྔོ་ལྷ་གཡུ་རྩེ་ཡི་སྲོག་དབང་བཀའ་དམ་རྡོ་རྗེ་གསང་ལུང་ཞེས་བྱ་བ་བཞུགས་སོ༔ ('u dregs pa'i sde dpon sngo lha g.yu rtse yi srog dbang bka' dam rdo rje gsang lung zhes bya ba bzhugs so)...","

        The secret oral transmission of the vajra oath of the life-force empowerment of he garland of skulls of the Haughthy Leader, the blue god, king of Maras. Owner of original material: Hong Qi. Extent & format of original material: 1 text of 16 paper folios.

                  
            
              
              View images from this file (16)
            
          
              ","EAP727/1/70","16 Tiff Files","File","Tibetan","Tibetan","2015","Access is for research purposes only.","https://images.eap.bl.uk/EAP727/EAP727_1_70/1.jp2/full/!600,300/0/default.jpg"
"63","སྙིང་བྱང་སྲོག་གི་འཁོར་ལོ་ཡི༔ མན་ངག་སྣང་གཟུགས་ཟློས་གར་བཞུགས༔ (snying byang srog gi 'khor lo yi man ngag snang gzugs zlos gar bzhugs) [Mid 20th century]","

        Concise list of the wheel of life: quintessential instructions of the phenomenal body emanation. Owner of original material: Hong Qi. Extent & format of original material: 1 text of 4 paper folios.

                  
            
              
              View images from this file (4)
            
          
              ","EAP727/1/71","4 Tiff Files","File","Tibetan","Tibetan","2015","Access is for research purposes only.","https://images.eap.bl.uk/EAP727/EAP727_1_71/1.jp2/full/!600,300/0/default.jpg"
"64","ཡུལ་ལྷའི་དབང་པོ་ཞལ་དཀར་རིན་ཆེན་གཟི་འབར་རྩལ་གྱི་བསང་དང་ཕུད་རབ་འདོད་དགུ་ལྷུན་གྱིས་གྲུབ་པའི་གཏེར་མཛོད་ཅེས་བྱ་བ་བཞུགས་སོ༔ (yul lha'i dbang po zhal dkar rin chen gzi 'bar rtsal gyi bsang dang phud rab 'dod)...","

        The spontaneous treasure of the secret shining precious manifestation of the local deity Dbang po Zhal dkar. Owner of original material: Hong Qi. Extent & format of original material: 1 text of 18 paper folios.

                  
            
              
              View images from this file (18)
            
          
              ","EAP727/1/72","18 Tiff Files","File","Tibetan","Tibetan","2015","Access is for research purposes only.","https://images.eap.bl.uk/EAP727/EAP727_1_72/1.jp2/full/!600,300/0/default.jpg"
"65","གཏེར་སྲུང་ཡུལ་ལྷའི་དབང་པོ་ཞལ་དཀར་འཁོར་བཅས་ཀྱི་གསེར་སྐྱེམས་སྣང་ཡུལ་བདུད་རྩིའི་མཆོད་སྤྲིན་བཞུགས༔ (gter srung yul lha'i dbang po zhal dkar 'khor bcas kyi gser skyems snang yul bdud rtsi'i mchod sprin bzh)...","

        Cloudbanks of offerings of ambrosia with the projection of golden libation of the local deity Dbang po Zhal dkar with his entourage. Owner of original material: Hong Qi. Extent & format of original material: 1 text of 6 paper folios.

                  
            
              
              View images from this file (6)
            
          
              ","EAP727/1/73","6 Tiff Files","File","Tibetan","Tibetan","2015","Access is for research purposes only.","https://images.eap.bl.uk/EAP727/EAP727_1_73/1.jp2/full/!600,300/0/default.jpg"
"66","ཡུལ་ལྷའི་དབང་པོ་ཞལ་དཀར་གྱི་བསྐང་གསོལ་འདོད་དགུའི་རེ་སྐོང་ཞེས་བྱ་བ་བཞུགས་སོ༔ (yul lha'i dbang po zhal dkar gyi bskang gsol 'dod dgu'i re sgong zhes bya ba bzhugs so) [Mid 20th century]","

        Mending ritual to the local deity Zhal dkar for all gathered desires. Owner of original material: Hong Qi. Extent & format of original material: 1 text of 6 paper folios.

                  
            
              
              View images from this file (6)
            
          
              ","EAP727/1/74","6 Tiff Files","File","Tibetan","Tibetan","2015","Access is for research purposes only.","https://images.eap.bl.uk/EAP727/EAP727_1_74/1.jp2/full/!600,300/0/default.jpg"
"67","ཡུལ་ལྷ་ཞལ་དཀར་ཡི་དམ་སྲས་བློན་འོར་ཀུན་གྱི་བསྟོད་པ་རྣལ་འབྱོར་དཔའ་བོའི་ཐོ་གླུ་བཞུགས། (yul lha zhal dkar yi dam sras blon 'or kun gyi bstod pa rnal 'byor dpa' bo'i tho glu bzhugs) [Mid 20th century]","

        The song of the hero yogin that praises all sons and ministers of the local deity Zhal dkar. Owner of original material: Hong Qi. Extent & format of original material: 1 text of 9 paper folios.

                  
            
              
              View images from this file (9)
            
          
              ","EAP727/1/75","8 Tiff Files","File","Tibetan","Tibetan","2015","Access is for research purposes only.","https://images.eap.bl.uk/EAP727/EAP727_1_75/1.jp2/full/!600,300/0/default.jpg"
"68","ཡུལ་ལྷའི་མཆོད་ཐབས་འདོད་དགུ་ལྷུན་གྲུབ་ཞེས་བྱ་བ་བཞུགས། (yul lha'i mchod thabs 'dod dgu lhun grub zhes bya ba bzhugs) [Mid 20th century]","

        Spontaneous desires and methods of making offering to the local deity. Owner of original material: Hong Qi. Extent & format of original material: 1 text of 8 paper folios.

                  
            
              
              View images from this file (8)
            
          
              ","EAP727/1/76","8 Tiff Files","File","Tibetan","Tibetan","2015","Access is for research purposes only.","https://images.eap.bl.uk/EAP727/EAP727_1_76/1.jp2/full/!600,300/0/default.jpg"
"69","གནས་ཀྱི་སྲུང་མའི་འཕྲིན་བཅོལ་དགྲ་བགེགས་དཔུང་གཞོམ་གནམ་ལྕགས་ཐོག་རྒོད་འབར་བའི་མཚོན་ཆ་བཞུགས༔ (gnas kyi srung ma'i 'phrin bcol dgra bgegs dpung gzhom gnam lcags thog rgod 'bar ba'i mtshon cha bzhugs) [Mid 2]...","

        Protectors of the place that destroy enemies and obstructers with blazing swords, wild thunderbolts and army of destruction. Owner of original material: Hong Qi. Extent & format of original material: 1 text of 8 paper folios.

                  
            
              
              View images from this file (8)
            
          
              ","EAP727/1/77","8 Tiff Files","File","Tibetan","Tibetan","2015","Access is for research purposes only.","https://images.eap.bl.uk/EAP727/EAP727_1_77/1.jp2/full/!600,300/0/default.jpg"
"70","སྨན་བཙུན་བཀྲ་ཤིས་མཛེས་ལྡན་མའི་བསྐང་གསོལ་བདེ་བའི་དཔལ་སྟེར་བཞུགས༔ (sman btsun bkra shis mdzes ldan ma'i bskang gsol bde ba'i dpal ster bzhugs) [Mid 20th century]","

        The mending ritual of the beautiful Medicine Lady. Owner of original material: Hong Qi. Extent & format of original material: 1 text of 10 paper folios.

                  
            
              
              View images from this file (10)
            
          
              ","EAP727/1/78","10 Tiff Files","File","Tibetan","Tibetan","2015","Access is for research purposes only.","https://images.eap.bl.uk/EAP727/EAP727_1_78/1.jp2/full/!600,300/0/default.jpg"
"71","བསམ་བློའི་ཞབས་བསྟན་གསོལ་འདེབས་མི་བཤིག་རྡོ་རྗེ་ཆོས་ཁམས་ཞེས་བྱ་བ་བཞུགས། (bsam blo'i zhabs bstan gsol 'debs mi bshig rdo rje chos khams zhes bya ba bzhugs) [Mid 20th century]","

        Preaching the indestructible realm of Vajrapani. Owner of original material: Hong Qi. Extent & format of original material: 1 text of 2 paper folios.

                  
            
              
              View images from this file (2)
            
          
              ","EAP727/1/79","2 Tiff Files","File","Tibetan","Tibetan","2015","Access is for research purposes only.","https://images.eap.bl.uk/EAP727/EAP727_1_79/1.jp2/full/!600,300/0/default.jpg"
"72","བཅུད་དྲིལ་ལག་ལེན་གཅིག་ཆོག་ལས་སྐབས་དོན་ཁོལ་ཕྱུང་ནི། (bcud dril lag len gcig chog las skabs don khol phyung ni) [Mid 20th century]","

        Extract of the chapter from the all-sufficient quintessential practice. Owner of original material: Hong Qi. Extent & format of original material: 1 text of 2 paper folios.

                  
            
              
              View images from this file (2)
            
          
              ","EAP727/1/80","2 Tiff Files","File","Tibetan","Tibetan","2015","Access is for research purposes only.","https://images.eap.bl.uk/EAP727/EAP727_1_80/1.jp2/full/!600,300/0/default.jpg"
"73","ངོ་མཚར་གཏམ་ཙམ་འཛིན་པར་མི་སེམས་ན། (ngo mtshar gtam tsam 'dzin par mi sems na) [Mid 20th century]","

        Incomplete agiographic text (number of missing pages not assessed). Owner of original material: Hong Qi. Extent & format of original material: 1 text of 14 paper folios.

                  
            
              
              View images from this file (14)
            
          
              ","EAP727/1/81","14 Tiff Files","File","Tibetan","Tibetan","2015","Access is for research purposes only.","https://images.eap.bl.uk/EAP727/EAP727_1_81/1.jp2/full/!600,300/0/default.jpg"
"74","དབང་བསྐུར་གདལ་ཁྱབ་ཀློང་བརྡོལ་བཞུགས། (dbang bskur gdal khyab klong brdol bzhugs) [Mid 20th century]","

        The tantric initiation that pervades and expands into spontaneous realization. Owner of original material: Hong Qi. Extent & format of original material: 1 text of 20 paper folios.

                  
            
              
              View images from this file (20)
            
          
              ","EAP727/1/82","20 Tiff Files","File","Tibetan","Tibetan","2015","Access is for research purposes only.","https://images.eap.bl.uk/EAP727/EAP727_1_82/1.jp2/full/!600,300/0/default.jpg"
"75","ཕུར་སྒྲུབ་རྩ་བའི་སྙིང་པོ་ལས༔ གཟུང་འཛིན་དགྲ་འདྲེ་ལོག་སྦྱོར་དཔུང༔ དམིགས་མཐའ་བྲལ་བའི་ཆོས་ཉིད་ཀྱིས༔ གཞོམ་ཕྱིར་བཟློག་པའི་བསྒྱུར་བྱང་བཞུགས༔ (phur sgrub rtsa ba'i snying po las gzung 'dzin dgra 'dre log sbyo)...","

        From the accomplished root essence: reverting the destruction by itself, free from the extremes of the dichotomy of subject and object, enemies and ghosts. Owner of original material: Hong Qi. Extent & format of original material: 1 text of 52 paper folios.

                  
            
              
              View images from this file (52)
            
          
              ","EAP727/1/83","52 Tiff Files","File","Tibetan","Tibetan","2015","Access is for research purposes only.","https://images.eap.bl.uk/EAP727/EAP727_1_83/1.jp2/full/!600,300/0/default.jpg"
"76","ཕུར་སྒྲུབ་རྩ་བའི་སྙིང་པོ་ལས༔ རྩངས་བཟློག་ཉོན་མོངས་གཡུལ་འཇོམས་བཞུགས༔ (phur sgrub rtsa ba'i snying po las rtsangs bzlog nyon mongs g.yul 'joms bzhugs) [Mid 20th century]","

        From the accomplished root essence: reversing afflictions. Owner of original material: Hong Qi. Extent & format of original material: 1 text of 14 paper folios.

                  
            
              
              View images from this file (14)
            
          
              ","EAP727/1/84","14 Tiff Files","File","Tibetan","Tibetan","2015","Access is for research purposes only.","https://images.eap.bl.uk/EAP727/EAP727_1_84/1.jp2/full/!600,300/0/default.jpg"
"77","ཕུར་སྒྲུབ་རྩ་བའི་སྙིང་པོ་ལས༔ ལོག་རྟོག་དམ་སྲི་མནན་པའི་ཐབས༔ འགྱུར་མེད་རྡོ་རྗེའི་རྒྱ་ཆིངས་བཞུགས༔ (phur sgrub rtsa ba'i snying po las log rdog dam sri mnan pa'i thabs 'gyur med rdo rje'i rgya chings bzhug)...","

        From the accomplished root essence: the vast method of the adamantine vajra that suppresses the demons and reverses each. Owner of original material: Hong Qi. Extent & format of original material: 1 text of 14 paper folios.

                  
            
              
              View images from this file (14)
            
          
              ","EAP727/1/85","14 Tiff Files","File","Tibetan","Tibetan","2015","Access is for research purposes only.","https://images.eap.bl.uk/EAP727/EAP727_1_85/1.jp2/full/!600,300/0/default.jpg"
"78","ཆོས་ཉིད་རིག་པའི་ཀློང་སྒྲོམ་ལས༔ གསང་བདག་བགེགས་འདུལ་རྔམ་ཁྲོས་བཞུགས༔ (chos nyid rig pa'i klong sgrom las gsang bdag bgegs 'dul rngam khros bzhugs) [Mid 20th century]","

        From the dimension of the innate knowledge: the Master of Secret Doctrines, the Tamer of Obstacles subdues attachments and anger. Owner of original material: Hong Qi. Extent & format of original material: 1 text of 24 paper folios.

                  
            
              
              View images from this file (24)
            
          
              ","EAP727/1/86","24 Tiff Files","File","Tibetan","Tibetan","2015","Access is for research purposes only.","https://images.eap.bl.uk/EAP727/EAP727_1_86/1.jp2/full/!600,300/0/default.jpg"
"79","གསང་བདག་བགེགས་འདུལ་རྔམ་ཁྲོས་ལས༔ དབང་བྱང་ཌཱཀྐིའི་ཞལ་ལུང་བཞུགས༔ (gsang bdag bgegs 'dul rngam khros las dbang byang daki'i zhal lung bzhugs) [Mid 20th century]","

        From the Master of Secret Doctrines, the Tamer of Obstacles, the Tamer of Obstacles subdues attachments and anger: the oral instructions of the dakini cleansing and empowerment. Owner of original material: Hong Qi. Extent & format of original material: 1 text of 18 paper folios.

                  
            
              
              View images from this file (18)
            
          
              ","EAP727/1/87","18 Tiff Files","File","Tibetan","Tibetan","2015","Access is for research purposes only.","https://images.eap.bl.uk/EAP727/EAP727_1_87/1.jp2/full/!600,300/0/default.jpg"
"80","ཆོས་ཉིད་རིག་པའི་ཀློང་སྒྲོམ་ལས༔ ཁྱུང་སྒྲུབ་ཡེ་ཤེས་ལྷུན་རྫོགས་བཞུགས༔ (chos nyid rig pa'i klong sgrom las khyung sgrub ye shes lhun rdzogs bzhugs) [Mid 20th century]","

        From the dimension of the innate knowledge: the garuda accomplishing spontaneous perfection of the wisdom. Owner of original material: Hong Qi. Extent & format of original material: 1 text of 14 paper folios.

                  
            
              
              View images from this file (14)
            
          
              ","EAP727/1/88","14 Tiff Files","File","Tibetan","Tibetan","2015","Access is for research purposes only.","https://images.eap.bl.uk/EAP727/EAP727_1_88/1.jp2/full/!600,300/0/default.jpg"
"81","ཁྱུང་སྒྲུབ་ཡེ་ཤེས་ལྷུན་རྫོགས་ལས༔ རང་གཞན་ཁྲུས་བྱབས་སྲུང་བའི་ཐབས༔ རྣམ་དག་གངྒཱའི་ཆུ་རྒྱུན་བཞུགས༔ (khyung sgrub ye shes lhun rdzgogs las rang gzhan khrus byabs srung ba'i thabs rnam dag rnam dag gdag'i ch)...","

        From the garuda accomplishing spontaneous perfection of the wisdom: secret ways of cleasing and abluting the self and the others, the ornament of pure water. Owner of original material: Hong Qi. Extent & format of original material: 1 text of 10 paper folios.

                  
            
              
              View images from this file (10)
            
          
              ","EAP727/1/89","10 Tiff Files","File","Tibetan","Tibetan","2015","Access is for research purposes only.","https://images.eap.bl.uk/EAP727/EAP727_1_89/1.jp2/full/!600,300/0/default.jpg"
