"","Page Title","Description","Reference","Extent","Content Type","Level","Languages","Scripts","Creation date","Legal"
"93","rgyud ca [17th century]","

        This volume contains Buddhist literature which falls under the category of tantras or esoteric religious texts.

                  
            
              
              View images from this file (535)
            
          
              ","EAP570/1/1/93","1 folder of text containing 535 TIFF images, 22.5GB","Volume","File","Tibetan","Tibetan","17th century","Access is for research purposes only"
"94","rgyud cha [17th century]","

        This volume contains Buddhist literature which falls under the category of tantras or esoteric religious texts.

                  
            
              
              View images from this file (633)
            
          
              ","EAP570/1/1/94","1 folder of text containing 633 TIFF images, 14.5GB","Volume","File","Tibetan","Tibetan","17th century","Access is for research purposes only"
"95","rgyud ja [17th century]","

        This volume contains Buddhist literature which falls under the category of tantras or esoteric religious texts.

                  
            
              
              View images from this file (479)
            
          
              ","EAP570/1/1/95","1 folder of text containing 479 TIFF images, 20.2GB","Volume","File","Tibetan","Tibetan","17th century","Access is for research purposes only"
"96","rgyud nya [17th century]","

        This volume contains Buddhist literature which falls under the category of tantras or esoteric religious texts.

                  
            
              
              View images from this file (437)
            
          
              ","EAP570/1/1/96","1 folder of text containing 437 TIFF images, 18.4GB","Volume","File","Tibetan","Tibetan","17th century","Access is for research purposes only"
"97","rgyud ta [17th century]","

        This volume contains Buddhist literature which falls under the category of tantras or esoteric religious texts.

                  
            
              
              View images from this file (400)
            
          
              ","EAP570/1/1/97","1 folder of text containing 400 TIFF images, 16.8GB","Volume","File","Tibetan","Tibetan","17th century","Access is for research purposes only"
"98","rgyud tha [17th century]","

        This volume contains Buddhist literature which falls under the category of tantras or esoteric religious texts.

                  
            
              
              View images from this file (457)
            
          
              ","EAP570/1/1/98","1 folder of text containing 457 TIFF images, 19.2GB","Volume","File","Tibetan","Tibetan","17th century","Access is for research purposes only"
"99","rgyud da [17th century]","

        This volume contains Buddhist literature which falls under the category of tantras or esoteric religious texts.

                  
            
              
              View images from this file (568)
            
          
              ","EAP570/1/1/99","1 folder of text containing 568 TIFF images, 13GB","Volume","File","Tibetan","Tibetan","17th century","Access is for research purposes only"
"100","rgyud na [17th century]","

        This volume contains Buddhist literature which falls under the category of tantras or esoteric religious texts.

                  
            
              
              View images from this file (711)
            
          
              ","EAP570/1/1/100","1 folder of text containing 711 TIFF images, 30GB","Volume","File","Tibetan","Tibetan","17th century","Access is for research purposes only"
"101","rgyud pa [17th century]","

        This volume contains Buddhist literature which falls under the category of tantras or esoteric religious texts.

                  
            
              
              View images from this file (482)
            
          
              ","EAP570/1/1/101","1 folder of text containing 482 TIFF images, 11GB","Volume","File","Tibetan","Tibetan","17th century","Access is for research purposes only"
"102","rgyud pha [17th century]","

        This volume contains Buddhist literature which falls under the category of tantras or esoteric religious texts.

                  
            
              
              View images from this file (504)
            
          
              ","EAP570/1/1/102","1 folder of text containing 504 TIFF images, 21.2GB","Volume","File","Tibetan","Tibetan","17th century","Access is for research purposes only"
"103","rgyud ba [17th century]","

        This volume contains Buddhist literature which falls under the category of tantras or esoteric religious texts.

                  
            
              
              View images from this file (622)
            
          
              ","EAP570/1/1/103","1 folder of text containing 622 TIFF images, 26.2GB","Volume","File","Tibetan","Tibetan","17th century","Access is for research purposes only"
"104","rgyud ma [17th century]","

        This volume contains Buddhist literature which falls under the category of tantras or esoteric religious texts.

                  
            
              
              View images from this file (418)
            
          
              ","EAP570/1/1/104","1 folder of text containing 418 TIFF images, 17.6GB","Volume","File","Tibetan","Tibetan","17th century","Access is for research purposes only"
"105","rgyud tsa [17th century]","

        This volume contains Buddhist literature which falls under the category of tantras or esoteric religious texts.

                  
            
              
              View images from this file (486)
            
          
              ","EAP570/1/1/105","1 folder of text containing 486 TIFF images, 11.1GB","Volume","File","Tibetan","Tibetan","17th century","Access is for research purposes only"
"106","rgyud tsha [17th century]","

        This volume contains Buddhist literature which falls under the category of tantras or esoteric religious texts.

                  
            
              
              View images from this file (566)
            
          
              ","EAP570/1/1/106","1 folder of text containing 566 TIFF images, 23.8GB","Volume","File","Tibetan","Tibetan","17th century","Access is for research purposes only"
"107","sher khri ka [17th century]","

        This volume contains the Perfection of Wisdom sutra known as the Wisdom in 10,000 verses.

                  
            
              
              View images from this file (377)
            
          
              ","EAP570/1/1/107","1 folder of text containing 377 TIFF images, 15.9GB","Volume","File","Tibetan","Tibetan","17th century","Access is for research purposes only"
"108","sher khri kha [17th century]","

        This volume contains the Perfection of Wisdom sutra known as the Wisdom in 10,000 verses.

                  
            
              
              View images from this file (349)
            
          
              ","EAP570/1/1/108","1 folder of text containing 349 TIFF images, 14.7GB","Volume","File","Tibetan","Tibetan","17th century","Access is for research purposes only"
"109","sras sna tshogs ka [17th century]","

        This volume contains miscellaneous texts or sutras belonging to the group of Perfection of Wisdom sutras.

                  
            
              
              View images from this file (325)
            
          
              ","EAP570/1/1/109","1 folder of text containing 325 TIFF images, 13.7GB","Volume","File","Tibetan","Tibetan","17th century","Access is for research purposes only"
"110","tshe ring rdo rje rnam thar","

        The volume contains the auto Biography of Terton Tshering Dorji.

                  
            
              
              View images from this file (185)
            
          
              ","EAP570/1/2/1","1 folder of text containing 185 TIFF images","Volume","File","Tibetan","Tibetan","16th century-19th century","Access is for research purposes only"
"111","zab lam bde 'dus","

        The volume contains the key text for the treasure cycle called Zab lam bde gshegs kun 'dus.

                  
            
              
              View images from this file (94)
            
          
              ","EAP570/1/2/2","1 folder of text containing 94 TIFF images, 2.16GB","Volume","File","Tibetan","Tibetan","16th century-19th century","Access is for research purposes only"
"112","'khor ba las sgrol","

        The volume contains the text entitled 'Khor ba las sgrol.

                  
            
              
              View images from this file (226)
            
          
              ","EAP570/1/2/3","1 folder of text containing 226 TIFF images, 5.19GB","Volume","File","Tibetan","Tibetan","16th century-19th century","Access is for research purposes only"
"113","thos grol gsol 'debs sogs","

        The volume contains the outline of the Tibetan Book of Dead and the outline for Shrulekkha.

                  
            
              
              View images from this file (284)
            
          
              ","EAP570/1/2/4","1 folder of text containing 284 TIFF images, 6.53GB","Volume","File","Tibetan","Tibetan","16th century-19th century","Access is for research purposes only"
"114","mi 'khrugs pa'i gzungs chog sogs","

        The volume contains various liturgical texts for the Drukpa Kagyu School.

                  
            
              
              View images from this file (270)
            
          
              ","EAP570/1/2/5","1 folder of text containing 270 TIFF images, 6.21GB","Volume","File","Tibetan","Tibetan","16th century-19th century","Access is for research purposes only"
"115","byang gter phur pa'i ngag 'don sogs","

        The volume contins liturgical texts for the tradition of Byang gter.

                  
            
              
              View images from this file (242)
            
          
              ","EAP570/1/2/6","1 folder of text containing 242 TIFF images, 5.56GB","Volume","File","Tibetan","Tibetan","16th century-19th century","Access is for research purposes only"
"116","rnam rgyal stong mchod sogs","

        The volume contains notes on the instructions to carry out the ritual called rNam rgyal stong mchod.

                  
            
              
              View images from this file (243)
            
          
              ","EAP570/1/2/7","1 folder of text containing 243 TIFF images, 5.59GB","Volume","File","Tibetan","Tibetan","16th century-19th century","Access is for research purposes only"
"117","rten gsum khram yig sogs","

        The volume contains inventory of various religious relics.

                  
            
              
              View images from this file (424)
            
          
              ","EAP570/1/2/8","1 folder of text containing 424 TIFF images, 9.75GB","Volume","File","Tibetan","Tibetan","16th century-19th century","Access is for research purposes only"
"118","klong chen gsung","

        The volume contains some miscellaneous writings from the Collection of Longchenpa' Writings.

                  
            
              
              View images from this file (64)
            
          
              ","EAP570/1/2/9","1 folder of text containing 64 TIFF images, 1.47GB","Volume","File","Tibetan","Tibetan","16th century-19th century","Access is for research purposes only"
"119","gshin rje'i rgyud","

        The volume contains the tantra associated with the deity Yamantaka.

                  
            
              
              View images from this file (149)
            
          
              ","EAP570/1/2/10","1 folder of text containing 149 TIFF images, 3.42GB","Volume","File","Tibetan","Tibetan","16th century-19th century","Access is for research purposes only"
"120","nor rgyam sogs","

        The volume contains liturgical texts belonging to the Phur pa yang gsang bla med and Bla ma nor bu rgya mtsho.

                  
            
              
              View images from this file (239)
            
          
              ","EAP570/1/2/11","1 folder of text containing 239 TIFF images, 5.49GB","Volume","File","Tibetan","Tibetan","16th century-19th century","Access is for research purposes only"
"121","mun sel sgron me sogs","

        The volume contains the ritual texts for the practice of Avalokiteshwara known as Mun sel sgron me.

                  
            
              
              View images from this file (175)
            
          
              ","EAP570/1/2/12","1 folder of text containing 175 TIFF images, 4.02GB","Volume","File","Tibetan","Tibetan","16th century-19th century","Access is for research purposes only"
"122","mtsho rgyal rnam thar","

        The volume contains the biography of Ye shes mtsho rgyal.

                  
            
              
              View images from this file (101)
            
          
              ","EAP570/1/2/13","1 folder of text containing 101 TIFF images, 2.32GB","Volume","File","Tibetan","Tibetan","16th century-19th century","Access is for research purposes only"
"123","dkon mchog spyi 'dus","

        The volume contains texts relating to the dKon mchog spyi bsdus.

                  
            
              
              View images from this file (158)
            
          
              ","EAP570/1/2/14","1 folder of text containing 158 TIFF images, 3.63GB","Volume","File","Tibetan","Tibetan","16th century-19th century","Access is for research purposes only"
"124","rgyud bcu bdun","

        The volume contains tantra texts on nutrition pill practice.

                  
            
              
              View images from this file (426)
            
          
              ","EAP570/1/2/15","1 folder of text containing 426 TIFF images, 17.9GB","Volume","File","Tibetan","Tibetan","16th century-19th century","Access is for research purposes only"
"125","brgyad stong gser 'bum","

        The volume contains 8000 verses of the Perfection of Wisdom sutra. This is generally known as the short version of the Perfection of Wisdom sutra. Its main topic is the philosophy of Emptiness.

                  
            
              
              View images from this file (403)
            
          
              ","EAP570/1/2/16","1 folder of text containing 403 TIFF images, 17.0GB","Volume","File","Tibetan","Tibetan","16th century-19th century","Access is for research purposes only"
"126","sku thang","

        

              ","EAP570/1/2/17","1 folder of text containing 81 TIFF images, 3.41GB","File","Tibetan","Tibetan","Access is for research purposes only","sku thang","

        

              "
"127","bka' brgyad ka","

        The volume contains the treasure texts including the root tantra of the bKa' brgyad cycle. The root tantra is said to have been translated by Padmasambhava and Vairocana in the 8th century.

                  
            
              
              View images from this file (227)
            
          
              ","EAP570/1/3/1","1 folder of text containing 227 TIFF images, 5.22GB","Volume","File","Tibetan","Tibetan","16th century-19th century","Access is for research purposes only"
"128","bka' brgyad kha","

        The volume contains the treasure texts from the bKa' brgyad cycle of treasure discoverer Nyang ral Nyi ma 'Od zer.

                  
            
              
              View images from this file (287)
            
          
              ","EAP570/1/3/2","1 folder of text containing 287 TIFF images, 6.60GB","Volume","File","Tibetan","Tibetan","16th century-19th century","Access is for research purposes only"
"129","bka' brgyad ga","

        The volume contains the treasure texts from the bKa' brgyad cycle of treasure discoverer Nyang ral Nyi ma 'Od zer.

                  
            
              
              View images from this file (280)
            
          
              ","EAP570/1/3/3","1 folder of text containing 280 TIFF images, 6.44GB","Volume","File","Tibetan","Tibetan","16th century-19th century","Access is for research purposes only"
"130","bka' brgyad 004 nga","

        The volume contains the treasure texts from the bKa' brgyad cycle of treasure discoverer Nyang ral Nyi ma 'Od zer.

                  
            
              
              View images from this file (306)
            
          
              ","EAP570/1/3/4","1 folder of text containing 360 TIFF images, 7.04GB","Volume","File","Tibetan","Tibetan","16th century-19th century","Access is for research purposes only"
"131","bka' brgyad ca","

        The volume contains the treasure texts from the bKa' brgyad cycle of treasure discoverer Nyang ral Nyi ma 'Od zer.

                  
            
              
              View images from this file (195)
            
          
              ","EAP570/1/3/5","1 folder of text containing 195 TIFF images, 4.48GB","Volume","File","Tibetan","Tibetan","16th century-19th century","Access is for research purposes only"
"132","bka' brgyad cha","

        The volume contains the treasure texts from the bKa' brgyad cycle of treasure discoverer Nyang ral Nyi ma 'Od zer.

                  
            
              
              View images from this file (318)
            
          
              ","EAP570/1/3/6","1 folder of text containing 318 TIFF images, 7.31GB","Volume","File","Tibetan","Tibetan","16th century-19th century","Access is for research purposes only"
"133","bka' brgyad ja","

        The volume contains the treasure texts from the bKa' brgyad cycle of treasure discoverer Nyang ral Nyi ma 'Od zer.

                  
            
              
              View images from this file (223)
            
          
              ","EAP570/1/3/7","1 folder of text containing 223 TIFF images, 5.13GB","Volume","File","Tibetan","Tibetan","16th century-19th century","Access is for research purposes only"
"134","bka' brgyad nya","

        The volume contains the treasure texts from the bKa' brgyad cycle of treasure discoverer Nyang ral Nyi ma 'Od zer.

                  
            
              
              View images from this file (159)
            
          
              ","EAP570/1/3/8","1 folder of text containing 159 TIFF images, 3.65GB","Volume","File","Tibetan","Tibetan","16th century-19th century","Access is for research purposes only"
"135","dgongs 'dus ka","

        The volume contains the treasure texts from the dGongs 'dus cycle of Sangs rgyas Gling pa.

                  
            
              
              View images from this file (367)
            
          
              ","EAP570/1/4/1","1 folder of text containing 367 TIFF images, 8.44GB","Volume","File","Tibetan","Tibetan","16th century-19th century","Access is for research purposes only"
"136","dgongs 'dus kha","

        The volume contains the treasure texts from the dGongs 'dus cycle of Sangs rgyas Gling pa.

                  
            
              
              View images from this file (238)
            
          
              ","EAP570/1/4/2","1 folder of text containing 238 TIFF images, 5.47GB","Volume","File","Tibetan","Tibetan","16th century-19th century","Access is for research purposes only"
"137","dgongs 'dus ga","

        The volume contains the treasure texts from the dGongs 'dus cycle of Sangs rgyas Gling pa.

                  
            
              
              View images from this file (248)
            
          
              ","EAP570/1/4/3","1 folder of text containing 248 TIFF images, 5.70GB","Volume","File","Tibetan","Tibetan","16th century-19th century","Access is for research purposes only"
"138","dgongs 'dus nga","

        The volume contains the treasure texts from the dGongs 'dus cycle of Sangs rgyas Gling pa.

                  
            
              
              View images from this file (136)
            
          
              ","EAP570/1/4/4","1 folder of text containing 136 TIFF images, 3.12GB","Volume","File","Tibetan","Tibetan","16th century-19th century","Access is for research purposes only"
"139","dus pa mdo dbang ka","

        This volume contains the texts for bestowing empowerment for the cycle of teachings known as 'Dus pa mdo dbang.

                  
            
              
              View images from this file (382)
            
          
              ","EAP570/1/4/5","1 folder of text containing 382 TIFF images, 16.1GB","Volume","File","Tibetan","Tibetan","16th century-19th century","Access is for research purposes only"
"140","dus pa mdo dbang kha","

        This volume contains the texts for bestowing empowerment for the cycle of teachings known as 'Dus pa mdo dbang.

                  
            
              
              View images from this file (443)
            
          
              ","EAP570/1/4/6","1 folder of text containing 443 TIFF images, 18.6GB","Volume","File","Tibetan","Tibetan","16th century-19th century","Access is for research purposes only"
"141","dus pa mdo dbang ga","

        This volume contains the texts for bestowing empowerment for the cycle of teachings known as 'Dus pa mdo dbang.

                  
            
              
              View images from this file (398)
            
          
              ","EAP570/1/4/7","1 folder of text containing 398 TIFF images, 16.7GB","Volume","File","Tibetan","Tibetan","16th century-19th century","Access is for research purposes only"
"142","dus pa mdo dbang nga","

        This volume contains the texts for bestowing empowerment for the cycle of teachings known as 'Dus pa mdo dbang.

                  
            
              
              View images from this file (446)
            
          
              ","EAP570/1/4/8","1 folder of text containing 446 TIFF images, 18.8GB","Volume","File","Tibetan","Tibetan","16th century-19th century","Access is for research purposes only"
"143","Kanjur dbu shog","

        This volume contains the first folios of Kanjur.

                  
            
              
              View images from this file (10)
            
          
              ","EAP570/1/4/9","1 folder of text containing 10 TIFF images, 235MB","Volume","File","Tibetan","Tibetan","16th century-19th century","Access is for research purposes only"
"144","rnying rgyud ka [17th century]","

        

                  
            
              
              View images from this file (208)
            
          
              ","EAP570/1/5/1","1 folder of text containing 208 TIFF images, 4.78GB","Manuscript","File","Tibetan","Tibetan","17th century","Access is for research purposes only"
"145","rnying rgyud kha [17th century]","

        

                  
            
              
              View images from this file (348)
            
          
              ","EAP570/1/5/2","1 folder of text containing 348 TIFF images, 8GB","Manuscript","File","Tibetan","Tibetan","17th century","Access is for research purposes only"
"146","rnying rgyud ga [17th century]","

        

                  
            
              
              View images from this file (353)
            
          
              ","EAP570/1/5/3","1 folder of text containing 353 TIFF images, 8.12GB","Manuscript","File","Tibetan","Tibetan","17th century","Access is for research purposes only"
"147","rnying rgyud nga [17th century]","

        

                  
            
              
              View images from this file (336)
            
          
              ","EAP570/1/5/4","1 folder of text containing 336 TIFF images, 7.73GB","Manuscript","File","Tibetan","Tibetan","17th century","Access is for research purposes only"
"148","rnying rgyud ca [17th century]","

        

                  
            
              
              View images from this file (376)
            
          
              ","EAP570/1/5/5","1 folder of text containing 376 TIFF images, 15.8GB","Manuscript","File","Tibetan","Tibetan","17th century","Access is for research purposes only"
"149","rnying rgyud cha [17th century]","

        

                  
            
              
              View images from this file (254)
            
          
              ","EAP570/1/5/6","1 folder of text containing 254 TIFF images, 10.7GB","Manuscript","File","Tibetan","Tibetan","17th century","Access is for research purposes only"
"150","rnying rgyud ja [17th century]","

        

                  
            
              
              View images from this file (308)
            
          
              ","EAP570/1/5/7","1 folder of text containing 308 TIFF images, 7.08GB","Manuscript","File","Tibetan","Tibetan","17th century","Access is for research purposes only"
"151","rnying rgyud nya [17th century]","

        

                  
            
              
              View images from this file (370)
            
          
              ","EAP570/1/5/8","1 folder of text containing 370 TIFF images, 15.6GB","Manuscript","File","Tibetan","Tibetan","17th century","Access is for research purposes only"
"152","rnying rgyud ta [17th century]","

        

                  
            
              
              View images from this file (292)
            
          
              ","EAP570/1/5/9","1 folder of text containing 292 TIFF images, 12.3GB","Manuscript","File","Tibetan","Tibetan","17th century","Access is for research purposes only"
"153","rnying rgyud tha [17th century]","

        

                  
            
              
              View images from this file (472)
            
          
              ","EAP570/1/5/10","1 folder of text containing 472 TIFF images, 10.8GB","Manuscript","File","Tibetan","Tibetan","17th century","Access is for research purposes only"
"154","rnying rgyud da [17th century]","

        

                  
            
              
              View images from this file (402)
            
          
              ","EAP570/1/5/11","1 folder of text containing 402 TIFF images, 9.24GB","Manuscript","File","Tibetan","Tibetan","17th century","Access is for research purposes only"
"155","rnying rgyud na [17th century]","

        

                  
            
              
              View images from this file (433)
            
          
              ","EAP570/1/5/12","1 folder of text containing 433 TIFF images, 9.96GB","Manuscript","File","Tibetan","Tibetan","17th century","Access is for research purposes only"
"156","rnying rgyud pa [17th century]","

        

                  
            
              
              View images from this file (376)
            
          
              ","EAP570/1/5/13","1 folder of text containing 376 TIFF images, 15.8GB","Manuscript","File","Tibetan","Tibetan","17th century","Access is for research purposes only"
"157","rnying rgyud pha [17th century]","

        

                  
            
              
              View images from this file (396)
            
          
              ","EAP570/1/5/14","1 folder of text containing 396 TIFF images, 9.11GB","Manuscript","File","Tibetan","Tibetan","17th century","Access is for research purposes only"
"158","rnying rgyud ba [17th century]","

        

                  
            
              
              View images from this file (494)
            
          
              ","EAP570/1/5/15","1 folder of text containing 494 TIFF images, 11.3GB","Manuscript","File","Tibetan","Tibetan","17th century","Access is for research purposes only"
"159","rnying rgyud ma [17th century]","

        

                  
            
              
              View images from this file (574)
            
          
              ","EAP570/1/5/16","1 folder of text containing 574 TIFF images, 21.5GB","Manuscript","File","Tibetan","Tibetan","17th century","Access is for research purposes only"
"160","rnying rgyud tsa [17th century]","

        

                  
            
              
              View images from this file (432)
            
          
              ","EAP570/1/5/17","1 folder of text containing 432 TIFF images, 9.93GB","Manuscript","File","Tibetan","Tibetan","17th century","Access is for research purposes only"
"161","rnying rgyud tsha [17th century]","

        

                  
            
              
              View images from this file (337)
            
          
              ","EAP570/1/5/18","1 folder of text containing 337 TIFF images, 14.2GB","Manuscript","File","Tibetan","Tibetan","17th century","Access is for research purposes only"
"162","rnying rgyud dza [17th century]","

        

                  
            
              
              View images from this file (323)
            
          
              ","EAP570/1/5/19","1 folder of text containing 323 TIFF images, 13.6GB","Manuscript","File","Tibetan","Tibetan","17th century","Access is for research purposes only"
"163","rnying rgyud wa [17th century]","

        

                  
            
              
              View images from this file (340)
            
          
              ","EAP570/1/5/20","1 folder of text containing 340 TIFF images, 14.3GB","Manuscript","File","Tibetan","Tibetan","17th century","Access is for research purposes only"
"164","rnying rgyud zha [17th century]","

        

                  
            
              
              View images from this file (355)
            
          
              ","EAP570/1/5/21","1 folder of text containing 355 TIFF images, 8.16GB","Manuscript","File","Tibetan","Tibetan","17th century","Access is for research purposes only"
"165","rnying rgyud za [17th century]","

        

                  
            
              
              View images from this file (299)
            
          
              ","EAP570/1/5/22","1 folder of text containing 299 TIFF images, 6.87GB","Manuscript","File","Tibetan","Tibetan","17th century","Access is for research purposes only"
"166","rnying rgyud 'a [17th century]","

        

                  
            
              
              View images from this file (464)
            
          
              ","EAP570/1/5/23","1 folder of text containing 464 TIFF images, 10.6GB","Manuscript","File","Tibetan","Tibetan","17th century","Access is for research purposes only"
"167","rnying rgyud ya [17th century]","

        

                  
            
              
              View images from this file (348)
            
          
              ","EAP570/1/5/24","1 folder of text containing 348 TIFF images, 8GB","Manuscript","File","Tibetan","Tibetan","17th century","Access is for research purposes only"
"168","rnying rgyud ra [17th century]","

        

                  
            
              
              View images from this file (370)
            
          
              ","EAP570/1/5/25","1 folder of text containing 370 TIFF images, 15.6GB","Manuscript","File","Tibetan","Tibetan","17th century","Access is for research purposes only"
"169","rnying rgyud la [17th century]","

        

                  
            
              
              View images from this file (378)
            
          
              ","EAP570/1/5/26","1 folder of text containing 378 TIFF images, 8.69GB","Manuscript","File","Tibetan","Tibetan","17th century","Access is for research purposes only"
"170","rnying rgyud sha [17th century]","

        

                  
            
              
              View images from this file (291)
            
          
              ","EAP570/1/5/27","1 folder of text containing 291 TIFF images, 6.69GB","Manuscript","File","Tibetan","Tibetan","17th century","Access is for research purposes only"
"171","rnying rgyud sa [17th century]","

        

                  
            
              
              View images from this file (332)
            
          
              ","EAP570/1/5/28","1 folder of text containing 332 TIFF images, 7.63GB","Manuscript","File","Tibetan","Tibetan","17th century","Access is for research purposes only"
"172","'bum ka","

        This volume contains the 100,000 verses of the Perfection of Wisdom sutras.

                  
            
              
              View images from this file (386)
            
          
              ","EAP570/2/1/1","1 folder of text containing 386 TIFF images, 16.2GB","Volume","File","Tibetan","Tibetan","16th century-19th century","Access is for research purposes only"
"173","'bum kha","

        This volume contains the 100,000 verses of the Perfection of Wisdom sutras.

                  
            
              
              View images from this file (308)
            
          
              ","EAP570/2/1/2","1 folder of text containing 308 TIFF images, 13GB","Volume","File","Tibetan","Tibetan","16th century-19th century","Access is for research purposes only"
"174","'bum ga","

        This volume contains the 100,000 verses of the Perfection of Wisdom sutras.

                  
            
              
              View images from this file (404)
            
          
              ","EAP570/2/1/3","1 folder of text containing 404 TIFF images, 17GB","Volume","File","Tibetan","Tibetan","16th century-19th century","Access is for research purposes only"
"175","'bum nga","

        This volume contains the 100,000 verses of the Perfection of Wisdom sutras.

                  
            
              
              View images from this file (338)
            
          
              ","EAP570/2/1/4","1 folder of text containing 338 TIFF images, 14.2GB","Volume","File","Tibetan","Tibetan","16th century-19th century","Access is for research purposes only"
"176","'bum ca","

        This volume contains the 100,000 verses of the Perfection of Wisdom sutras.

                  
            
              
              View images from this file (415)
            
          
              ","EAP570/2/1/5","1 folder of text containing 415 TIFF images, 17.5GB","Volume","File","Tibetan","Tibetan","16th century-19th century","Access is for research purposes only"
"177","'bum cha","

        This volume contains the 100,000 verses of the Perfection of Wisdom sutras.

                  
            
              
              View images from this file (275)
            
          
              ","EAP570/2/1/6","1 folder of text containing 275 TIFF images, 11.6GB","Volume","File","Tibetan","Tibetan","16th century-19th century","Access is for research purposes only"
"178","'bum ja","

        This volume contains the 100,000 verses of the Perfection of Wisdom sutras.

                  
            
              
              View images from this file (332)
            
          
              ","EAP570/2/1/7","1 folder of text containing 332 TIFF images, 14GB","Volume","File","Tibetan","Tibetan","16th century-19th century","Access is for research purposes only"
"179","'bum nya","

        This volume contains the 100,000 verses of the Perfection of Wisdom sutras.

                  
            
              
              View images from this file (291)
            
          
              ","EAP570/2/1/8","1 folder of text containing 291 TIFF images, 12.2GB","Volume","File","Tibetan","Tibetan","16th century-19th century","Access is for research purposes only"
"180","'bum ta","

        This volume contains the 100,000 verses of the Perfection of Wisdom sutras.

                  
            
              
              View images from this file (344)
            
          
              ","EAP570/2/1/9","1 folder of text containing 344 TIFF images, 14.5GB","Volume","File","Tibetan","Tibetan","16th century-19th century","Access is for research purposes only"
"181","'bum tha","

        This volume contains the 100,000 verses of the Perfection of Wisdom sutras.

                  
            
              
              View images from this file (356)
            
          
              ","EAP570/2/1/10","1 folder of text containing 356 TIFF images, 15GB","Volume","File","Tibetan","Tibetan","16th century-19th century","Access is for research purposes only"
"182","'bum da","

        This volume contains the 100,000 verses of the Perfection of Wisdom sutras.

                  
            
              
              View images from this file (299)
            
          
              ","EAP570/2/1/11","1 folder of text containing 299 TIFF images, 12.6GB","Volume","File","Tibetan","Tibetan","16th century-19th century","Access is for research purposes only"
"183","'bum na","

        This volume contains the 100,000 verses of the Perfection of Wisdom sutras.

                  
            
              
              View images from this file (309)
            
          
              ","EAP570/2/1/12","1 folder of text containing 309 TIFF images, 13GB","Volume","File","Tibetan","Tibetan","16th century-19th century","Access is for research purposes only"
"184","'bum pa","

        This volume contains the 100,000 verses of the Perfection of Wisdom sutras.

                  
            
              
              View images from this file (258)
            
          
              ","EAP570/2/1/13","1 folder of text containing 258 TIFF images, 10.8GB","Volume","File","Tibetan","Tibetan","16th century-19th century","Access is for research purposes only"
"185","'bum pha","

        This volume contains the 100,000 verses of the Perfection of Wisdom sutras.

                  
            
              
              View images from this file (317)
            
          
              ","EAP570/2/1/14","1 folder of text containing 317 TIFF images, 13.3GB","Volume","File","Tibetan","Tibetan","16th century-19th century","Access is for research purposes only"
"186","'bum ba","

        This volume contains the 100,000 verses of the Perfection of Wisdom sutras.

                  
            
              
              View images from this file (409)
            
          
              ","EAP570/2/1/15","1 folder of text containing 409 TIFF images, 17.2GB","Volume","File","Tibetan","Tibetan","16th century-19th century","Access is for research purposes only"
"187","'bum ma","

        This volume contains the 100,000 verses of the Perfection of Wisdom sutras.

                  
            
              
              View images from this file (404)
            
          
              ","EAP570/2/1/16","1 folder of text containing 404 TIFF images, 17GB","Volume","File","Tibetan","Tibetan","16th century-19th century","Access is for research purposes only"
"188","bka' 'gyur dkar chag","

        The volume contains the catalogue and the contextual information about the kanjur xylography in smanrikha lhakhang.

                  
            
              
              View images from this file (124)
            
          
              ","EAP570/2/1/17","1 folder of text containing 124 TIFF images, 5.23GB","Volume","File","Tibetan","Tibetan","16th century-19th century","Access is for research purposes only"
"189","mdo mang","

        The volume contains a collection of sutras and dharanis.

                  
            
              
              View images from this file (330)
            
          
              ","EAP570/2/1/18","1 folder of text containing 330 TIFF images, 13.9GB","Volume","File","Tibetan","Tibetan","16th century-19th century","Access is for research purposes only"
"190","mdo mang","

        The volume contains a collection of sutras and dharanis.

                  
            
              
              View images from this file (756)
            
          
              ","EAP570/2/1/19","1 folder of text containing 756 TIFF images, 31.9GB","Volume","File","Tibetan","Tibetan","16th century-19th century","Access is for research purposes only"
"191","thor bu","

        The volume contains liturgies for rituals called chung blud bcu gsum.

                  
            
              
              View images from this file (305)
            
          
              ","EAP570/2/1/20","1 folder of text containing 305 TIFF images, 12.8GB","Volume","File","Tibetan","Tibetan","16th century-19th century","Access is for research purposes only"
"192","tog gzungs","

        The volume contains the text entitled rtog gzungs.

                  
            
              
              View images from this file (188)
            
          
              ","EAP570/3/1/1","1 folder of text containing 188 TIFF images, 7.93GB","Volume","File","Tibetan","Tibetan","16th century-19th century","Access is for research purposes only"
"193","kun rgyam rtogs brjod","

        The volume contains the biography of Kun dga' rgya mtsho.

                  
            
              
              View images from this file (42)
            
          
              ","EAP570/3/1/2","1 folder of text containing 42 TIFF images, 1.77GB","Volume","File","Tibetan","Tibetan","16th century-19th century","Access is for research purposes only"
"194","rje sher seng rtogs brjo","

        The volume contains the biography of rJe shes rab Seng ge.

                  
            
              
              View images from this file (42)
            
          
              ","EAP570/3/1/3","1 folder of text containing 42 TIFF images, 1.77GB","Volume","File","Tibetan","Tibetan","16th century-19th century","Access is for research purposes only"
