"","Page Title","Description","Reference","Extent","Content Type","Level","Languages","Scripts","Creation date","Legal"
"65","Cakrasaṁvara Dhāraṇī","

        Cakrasaṁvara is a tantric deity in Vajrayāna Buddhism. This is the Sanskrit mantra of the deity recited while worshipping to please him. This text is written in Pracalit Newārī.

                  
            
              
              View images from this file (3)
            
          
              ","EAP676/3/4","2 TIFF 54 MB","Manuscript","File","Sanskrit","Prachalit Nepal","17th century-20th century","For research purposes only."
"66","Aṣṭasahasrikā Prajñāpāramita Sūtra [NS 1063]","

        Prajñāpāramita Sūtra is one of the most significant Sūtras. It has different versions base on its length. The longest one contains 100,000 verses in Sanskrit . This text has 8000 vesrses, thus called 'Aṣṭasahasrikā Prajñāpāramita'. Its subject if 'Sunyatā' or voidness. This manuscript is copied by somebody Yogānanda. This text is written in Pracalit Newārī script. It was copied in NS 1063Ṭhe size of the folios is 23X10 CMs.

                  
            
              
              View images from this file (371)
            
          
              ","EAP676/3/5","370 TIFF 54 MB","Manuscript","File","Sanskrit","Prachalit Nepal","1943","For research purposes only."
"67","Svayambhū ya Chu Pujā Saphū","

        This is an unique manuscript found in a Vihāra or elsewhere in Nepal. It deals with 'Chu Pujā' of Svayambhū Caitya. It is unique in the sense that its language is Tibetan but script is Devanāgarī. This is written by Ven. Mañju Śāsana.It describes about the Pujā procedures.. Its size is 33X9.5 CMs.

                  
            
              
              View images from this file (114)
            
          
              ","EAP676/3/6","113 TIFF 54 MB","Manuscript","File","Tibetan","Devanagari","17th century-20th century","For research purposes only."
"68","Pañcarakṣā Dhāraṇī [NS 990]","

        It a Sūtra of five proyective deities called 'Pañcarakṣā' It is written in Sanskrit in Pracalit Newāri scripts. There is the tradition to recitation of this Sūtra among the Newār Buddhist. Still the five deities have lively culture in the Kathmandu valley. The text is venerated and recited on various occassions. This text was written in NS 990.

                  
            
              
              View images from this file (97)
            
          
              ","EAP676/3/7","96 TIFF 54 MB","Manuscript","File","Sanskrit","Prachalit Nepal","1870","For research purposes only."
"69","Aṣṭamaṅgalāṣtaka [Not mentioned ]","

        This is an Aṣṭamaṅgala (auspicious mantra) text. It is recited in every aucpicious moments in the Buddhist society. It is in Sanskrit.

                  
            
              
              View images from this file (5)
            
          
              ","EAP676/3/8","4 TIFF54 MB","Manuscript","File","Sanskrit","Devanagari","17th century-20th century","For research purposes only."
"70","Gaṇacakra","

        Gaṇacakra is the Tantric feast. It is the text that is concerned with the Tantric feastṬhis is very important aspect of Tantric practices. This text discuses all about the tantric text. It is the Gāthā text.It is complete and nicely writtenin Pracalit Newārī script. The size of the folios is 16.5 X 11.5.

                  
            
              
              View images from this file (57)
            
          
              ","EAP676/3/9","56 TIFF 54 MB","Manuscript","File","Sanskrit","Prachalit Nepal","17th century-20th century","For research purposes only."
"71","Upoṣatha Vrata [Aṣṭamī Vrata]","

        Aṣṭamī Vrata is very popular religious ritual among the Newār Buddhists. This manuscript deals with the stories related to the Vrata. It is written in Pracalit Newārī script.Its sizeis : 33X11.5 CMs . The geginning folio has very nice image of Avalokiteśvara.

                  
            
              
              View images from this file (120)
            
          
              ","EAP676/3/10","118 TIFF 54 MB","Manuscript","File","Sanskrit","Prachalit Nepal","17th century-20th century","For research purposes only."
"72","Hayagriva Dhāraṇī","

        Hayagriva is a wrathful deity in Vajrayana Buddhism. This manuscript is the Dhāraṇī mantra of Hayagriva. Golden letters are written on black paper. But it is called Nīlaptra (literally -Blue paper). It has two beautiful miniatures of Buddha and Hayagriva. The text is incomplete. This manuscript is written in Pracalit Newārī. The size of the folios is 8.5X7 CMs.

                  
            
              
              View images from this file (8)
            
          
              ","EAP676/4/1","7 TIFF 54 MB","Manuscript","File","Sanskrit","Prachalit Nepal","17th century-20th century","For research purposes only."
"73","Daśa Kriyā Vidhi [NS 941]","

        It is folded book called 'Thyasaphu' (literally - the true book) in vernacular Newārī. It is a life cycle manual of the Buddhist Newārs.copied by a Vajrācārya from Hiraṇyavarṇa Mahāvihāra. It is a Sanskrit manual written in Pracali Newārī script. This book is incomplete and partly damaged. The size of the folios is 20X7.5 CMs.

                  
            
              
              View images from this file (57)
            
          
              ","EAP676/4/2","56 TIFF 54 MB","Manuscript","File","Sanskrit","Prachalit Nepal","1821","For research purposes only."
"74","Devī Sahasranāma Kavaca Stotramālā","

        This manuscript is used both by Hindus and the Buddhists. It contains rituals, Stotra, mantras and Sādhanās. It is a Sanskrit text written in Pracalit Newāri script.It is in a good condition however, some folios are missing. Its size is 20.5X7.5 CMs.

                  
            
              
              View images from this file (53)
            
          
              ","EAP676/4/3","52 TIFF 54 MB","Manuscript","File","Sanskrit","Prachalit Nepal","17th century-20th century","For research purposes only."
"75","Buddī Cāṇakya [Chanake]","

        This text is about polity called the Cāṇakya Nīti' (The strategies or policies of Chaṇakya). The main text is in Sanskrit and interpretations are written in Nepālī language.It has fine writing. But the physical condition of the manuscript is not satisfactory. Some folios of this manuscript are missing. The size of folios is 20.5X8 CMs.

                  
            
              
              View images from this file (42)
            
          
              ","EAP676/4/4","41 TIFF 54 MB","Manuscript","File","Sanskrit","Prachalit Nepal","17th century-20th century","For research purposes only."
"76","Painted Fragments of Tādpatra","

        This birch bark manuscript comes from early medieval period in Nepal that is around 10th century written in old Newārī. Its title is not known. Being very old, folios are fragile. Folio size id 24X5 CMs. Originally both sides were written with text. However, in modern times, one side of each folio has been replaced with miniature with old looks.Anyway, this is still an important manuscripts.

                  
            
              
              View images from this file (9)
            
          
              ","EAP676/4/5","8 TIFF 54 MB","Manuscript","File","Sanskrit","Prachalit Nepal","17th century-20th century","For research purposes only."
"77","Paintings of Five Buddhas and Tantric Deities","

        These birch bark folios contain miniature paintings of five Transcendental Bbuddhas, Tāra and other Tantric deities. It represents typical and fine Newār art of Kathmandu valley. Newār art itself has greater influence of Pāla art of Beṅgāl. The size of the folio is 31X5.5 CMs.

                  
            
              
              View images from this file (5)
            
          
              ","EAP676/4/6","4 Tiff 54 MB","Painting","File","17th century-20th century","For research purposes only.","https://images.eap.bl.uk/EAP676/EAP676_4_6/0.jp2/full/!600,300/0/default.jpg","Paintings of Five Buddhas and Tantric Deities"
"78","Paintings of Tantric Deities etc","

        The three folios of birch bark contain paintings of various Buddhist deities on one side of each folio. Although folios are partly damaged, paintings are exceptionally beautiful. This is typical Newār art. It looks old. The folio are from the medieval period, however, paintings are recently done which were paintited in a way to give old look. It has altogether nine very beautiful paintings. The size of each folio is 26'5X4.5 CMs.

                  
            
              
              View images from this file (7)
            
          
              ","EAP676/4/7","6 TIFF 54 MB","Painting","File","17th century-20th century","For research purposes only.","https://images.eap.bl.uk/EAP676/EAP676_4_7/0.jp2/full/!600,300/0/default.jpg","Paintings of Tantric Deities etc"
"79","Cāṇakyasāra Saṁgraha","

        This manuscript deals with polityṬhis has been a very popular text in the Indian sub-continent.It is written in the Newārī language. The script used is Pracalit Newārī. It is in a good condition. Some of the folios have been missing. Folio size is 20X8 CMs.

                  
            
              
              View images from this file (95)
            
          
              ","EAP676/5/1","93 TIFF 54 MB","Manuscript","File","Nepal Bhasa; Newari","Prachalit Nepal","17th century-20th century","For research purposes only."
"80","Tārā Pujā","

        It is a Pujā Vidhi (worship procedure) manual. But it is incomplete and partly damaged. This text is in Sanskrit written with the Pracalit Newārī script. The size is 20.5X8 CMs.

                  
            
              
              View images from this file (5)
            
          
              ","EAP676/5/2","4 TIFF 54 MB","Manuscript","File","Sanskrit","Prachalit Nepal","17th century-20th century","For research purposes only."
"81","Tārā Stotra","

        This manuscript is the hymn of Goddess Tārā. Other folios are missing. This Stotra is recited in front of the goddess to appease her. This is one of the important and lively text for the Newārs of Kathmandu valley.

                  
            
              
              View images from this file (3)
            
          
              ","EAP676/5/3","2 TIFF 54 MB","Manuscript","File","Sanskrit","Devanagari","17th century-20th century","For research purposes only."
"82","Tārā Stotra - B","

        This Stotra of Tāra also is fragmented. But very important to pray the goddess.

                  
            
              
              View images from this file (3)
            
          
              ","EAP676/5/4","2 TIFF 54 MB","Manuscript","File","Sanskrit","Prachalit Nepal","17th century-20th century","For research purposes only."
"83","Aparimitā","

        It is an Aparimitāyu Sūtra manuscript. But most part of the text is missing. Here are only two folios in this collection written in Pracalit Newāri script.

                  
            
              
              View images from this file (5)
            
          
              ","EAP676/5/5","4 TIFF 54 MB","Manuscript","File","Sanskrit","Prachalit Nepal","17th century-20th century","For research purposes only."
"84","Nāmasaṁgatī [NS 1025]","

        Nāmasaṁgīti is the text to Mañjuśrī. It is a popular text in the Newār Buddhist society. This text is frequently recited. In the Newār Buddhist society. His manuscript was copied in Mayūr Varṇa Mahāvihāra. This manuscript is comple.

                  
            
              
              View images from this file (28)
            
          
              ","EAP676/5/6","27 TIFF 54 MB","Manuscript","File","Sanskrit","Prachalit Nepal","1905","For research purposes only."
"85","Śrīmad Āryāvalokiteśvara Vividha Stotraṃ [NS 797]","

        Āryāvalokiteśvara is the Bodhisattva of compassion. He has prominent place in the lives of Newār Buddhists in the kathmandu valley. Āryāvalokiteśvara Stotras are also recited on regular basis. There are several such stotras. This manuscript also contains several stotras composed by various composers of eminence. The stotras of Carapatipāda and Banaratna are considered very important by the devotees. Both the Stotras are contained in this manuscripts. This a Thyāsaphū style text. But some of the folios are missing in it. Its size id 24X9 CMs.

                  
            
              
              View images from this file (19)
            
          
              ","EAP676/5/7","18 TIFF 54 MB","Manuscript","File","Sanskrit","Prachalit Nepal","1677","For research purposes only."
"86","Āryāvalokiteśvarasya Carapati Stotra NS 1034","

        Āryavalokiteśvara Stotra composed by Carapatipāda is very popular stotra of ''Karuṇāmaya''. Main text is in Sanskrit followed by Newārī explanationṬhis stotra is written in Devanāgarī. Its size is 16X10 CMs.

                  
            
              
              View images from this file (16)
            
          
              ","EAP676/6/1","15 TIFF 54 MB","Manuscript","File","Sanskrit, Nepal Bhasa; Newari","Devanagari","1914","For research purposes only."
"87","Mantra Saṁgraha","

        ome mantras of Buddhas and Avalokiteśvara are wrīten in Rañjanā script. These are very important mantras. These are recited for religious purposes. Folio size is 16X10.

                  
            
              
              View images from this file (7)
            
          
              ","EAP676/6/2","6 TIFF 54 MB","Manuscript","File","Sanskrit","Prachalit Nepal","17th century-20th century","For research purposes only."
"88","Pañcarakṣā Sūtra [NS 961]","

        This is the Sūtra of fivefold protection.The five protective deities occupy important place in the religious lives of Newār Buddhists. It is the combination of five individual Sūtras attributed to each protective deity. These Sūtras discuss power and deeds of the deitiesṬhis manuscript is in very good condition.It is in Sanskrit written in Pracalit Newārī script. As other similar manuscripts, it also has images of five protectress painted nicely on the beginning page of the each Sūtra. Each folio is of 34.5X9 CMs in size...

                  
            
              
              View images from this file (221)
            
          
              ","EAP676/7/1","220 TIFF 54 MB","Manuscript","File","Sanskrit","Prachalit Nepal","1841","For research purposes only."
"89","Piṇḍa Kriyā NS 1042","

        It is a ritual text dealing with anniversary ritual of deceased family members. Ṭhis manuscript is a folded book written in Pracalit Newārī script. It is a Newārī text.

                  
            
              
              View images from this file (35)
            
          
              ","EAP676/7/2","34 TIFF 54 MB","Manuscript","File","Nepal Bhasa; Newari","Prachalit Nepal","1922","For research purposes only."
"90","Ritual Book","

        It is a Buddhist ritual book. Newar Buddhism has adapted various ritual after it abandoned celibate monastic practice by the end of 13th century. Various ituals and pujā were added in religious practice. This is a Sanskrit manuscript in Pracalit Newārī script. It is readable but is partly faded.

                  
            
              
              View images from this file (17)
            
          
              ","EAP676/7/3","17 TIFF 54 MB","Manuscript","File","Sanskrit","Prachalit Nepal","17th century-20th century","For research purposes only."
"91","Jāta Karma [1059 NS]","

        This manuscript is a text used one of the ten Buddhist life-cycle rituals. This text is used during purifying birth pollution and naming of babies. It is a folded book. Its language is Sanskrit and script if Pracalit Newārī. Folio size is 17X10 CMs.

                  
            
              
              View images from this file (18)
            
          
              ","EAP676/7/4","17 TIFF 54 MB","Manuscript","File","Sanskrit","Prachalit Nepal","1939","For research purposes only."
"92","Tantric Vidhi","

        This is the text of a tantric ritual. Newār Buddhist consider tantra as an esoteric practice. However, Tantra lineages do not exist there. Once highly developed scholarrship degraded and Buddhism underwent ritual transformation.Consequently, practice of Tantra remained ambiguous.However, tantric rituals are still performed with the help of these kinds of texts. This tantric ritual text is written in Sanskrit and Pracalit Newārī.

                  
            
              
              View images from this file (23)
            
          
              ","EAP676/7/5","22 TIFF 54 MB","Manuscript","File","Sanskrit","Prachalit Nepal","17th century-20th century","For research purposes only."
"93","Lokeśvara Stotra","

        This is hymn of the Bodhisattva of Compassion. He is one of the prominent Buddhist deity in Nepal to whom Hindus also venerate by different name. This manuscript praises the deeds of the Bodhisattva. This text is copied by Indra Singh in Sanskrit and Newārī. The folio size is 16X7.

                  
            
              
              View images from this file (21)
            
          
              ","EAP676/7/6","20 TIFF 54 MB","Manuscript","File","Sanskrit, Nepal Bhasa; Newari","Prachalit Nepal","17th century-20th century","For research purposes only."
"94","Lokācāra and Vividha","

        This text is written in mixed Sanskrit and Newārī. The script is Pracalit Newārī.. Folios are partly damaged but readable. Its size is 16.5X7.5 CMs.

                  
            
              
              View images from this file (10)
            
          
              ","EAP676/7/7","9 TIFF 54 MB","Manuscript","File","Sanskrit, Nepal Bhasa; Newari","Prachalit Nepal","17th century-20th century","For research purposes only."
"95","Lokeśvara Prārthanā","

        This manusscript is the prayer of Lokeśvara, the Bodhosattva of Compassion. It is in Sanskrit written with Pracalit Newārī script. But writing is very bad. Its size is 16.5X7.5 CMs.

                  
            
              
              View images from this file (6)
            
          
              ","EAP676/7/8","5 TIFF 54 MB","Manuscript","File","Sanskrit","Prachalit Nepal","17th century-20th century","For research purposes only."
"96","Title Unknown","

        Title of this manuscript is not known. But it is about religious music. Its language is Sanskrit and scripts is Pracalit Newārī. Writing is bad and difficult reading...

                  
            
              
              View images from this file (6)
            
          
              ","EAP676/7/9","5 TIFF 54 MB","Manuscript","File","Sanskrit","Prachalit Nepal","17th century-20th century","For research purposes only."
"97","Dvādaśa Tīrtha Pujā Vidhi","

        This is text describing twelve holy pilgrimages in the Kathmandu valleyṬhere are 12 such holy plces where pujā rituals are performed and Buddhist texts are recited.This text discuses about worship procedures in those pilgrimages. It is a Sanskrit text written in Pracalit Newārī.

                  
            
              
              View images from this file (19)
            
          
              ","EAP676/7/10","18 TIFF 54 MB","Manuscript","File","Sanskrit","Prachalit Nepal","17th century-20th century","For research purposes only."
"98","Guṇakāraṇḍavyūha Newārī Kathā NS 1067","

        This is a Sūtra text translated into Newārī and written in Devanāgarī. This Newāri version is in story type. Writing is very beautiful but the book itself is partly damaged. The paper quality is very low.

                  
            
              
              View images from this file (27)
            
          
              ","EAP676/7/11","26 TIFF 54 MB","Manuscript","File","Nepal Bhasa; Newari","Devanagari","1947","For research purposes only."
"99","Nāmasaṁgīti [NS 1067]","

        Nāmasaṁgīti is a Tantric text. It is written in Sanskrit . It is comple in six folios. Writing is excellent. Its size is 32X20 CMs.

                  
            
              
              View images from this file (4)
            
          
              ","EAP676/7/12","3 TIFF 54 MB","Manuscript","File","Sanskrit","Devanagari","1947","For research purposes only."
"100","""Śākyamūnī Stotra, Svayambhū Stotra, Ādibuddha Dvādaśa Stotra, Ārya Aparimitānāma Dhāraṇī [NS 1067]""","

        Several Stotras are collected in this text.Writing is good but paper quality is ow.

                  
            
              
              View images from this file (2)
            
          
              ","EAP676/7/13","1 TIFF 54 MB","Manuscript","File","Sanskrit","Devanagari","1947","For research purposes only."
"101","""Ṣaṭapāramitā Stotra, Kīrtikānta Stotra""","

        It has two Stotras. These too are important.It is written in Newarī. Folios are partly damaged.

                  
            
              
              View images from this file (3)
            
          
              ","EAP676/7/14","2 TIFF 54 MB","Manuscript","File","Nepal Bhasa; Newari","Devanagari","17th century-20th century","For research purposes only."
"102","Lalitvistara Newārī Kathā 1068 NS","

        It is a Sūtra manuscript. The original Sūtra is in Sanskrit . This text is Newāri translation of the original Sūtra. This text was written by a Lhāsa Newār.

                  
            
              
              View images from this file (76)
            
          
              ","EAP676/7/15","75 TIFF 54 MB","Manuscript","File","Nepal Bhasa; Newari","Devanagari","1948","For research purposes only."
"103","Tantra [Unknown]","

        It is a text of unknown Tantra.in fragments. It is in Sanskrit written with Pracalit Newārī script.

                  
            
              
              View images from this file (3)
            
          
              ","EAP676/7/16","2 TIFF 54 MB","Manuscript","File","Sanskrit","Prachalit Nepal","17th century-20th century","For research purposes only."
"104","Graha Śānti","

        There are ways to pacify bad planets. This manuscript describes how to pacify them and protect one from its bad sight. It is the Sanskrit text written in Pracalit Newārī. It is just one folio and others are missing.

                  
            
              
              View images from this file (3)
            
          
              ","EAP676/7/17","2 TIFF 54 MB","Manuscript","File","Sanskrit","Prachalit Nepal","17th century-20th century","For research purposes only."
"105","Pratyaṅgīrā","

        Pratyaṅgīrā is a Mahāvidyārajñī Dhāraṇī text. This is one of the popular Dhāraṇī among the Newār people in Nepal. This manuscript is fragmented . All other folios are missing except the first one.It looks very old . It is written in Pracalit Newārī script. Its size is 21.5X7 CMs.

                  
            
              
              View images from this file (3)
            
          
              ","EAP676/7/18","2 TIFF 54 MB","Manuscript","File","Sanskrit","Prachalit Nepal","17th century-20th century","For research purposes only."
"106","Unknown Fragment","

        It is a fragment of unknown manuscripts. It has one and a half folio. Texts remained in it has been faded out. The folio size is 17X7 CMs.

                  
            
              
              View images from this file (4)
            
          
              ","EAP676/7/19","3 TIFF 54 MB","Manuscript","File","Sanskrit","Prachalit Nepal","17th century-20th century","For research purposes only."
"107","Tri Śaraṇa Vyākhyā","

        This text is written on thin Nepali paper. Its subject is about the 'Tripple Gems in Buddhism. Its language is Sanskrit and script used so far is Devanāgarī. This text is in a very good condition.

                  
            
              
              View images from this file (12)
            
          
              ","EAP676/7/20","11 TIFF 54 MB","Manuscript","File","Sanskrit","Devanagari","17th century-20th century","For research purposes only."
"108","Cacā Songs","

        Caryā Gīti is Tantric song called Cacā in vernacular Newārī.. They are sung during Vajrayāna Tantric rituals. This manuscript is the collection Tantric songs. It is the folded book written in mixed language Sanskrit and Newārī. The script used is Pracalit Newārī. It is in very old condition and partly damagedṬhe size of the folios is 25X10.5 CMs.

                  
            
              
              View images from this file (27)
            
          
              ","EAP676/8/1","26 TIFF 54 MB","Manuscript","File","Sanskrit","Prachalit Nepal","17th century-20th century","For research purposes only."
"109","Old Newārī songs","

        This manuscript contains old Newārī songs. Those are of both religious and non religious themes describing socio cultural lives of Newār people. Its language is classical Newārī. It is written in Pracalit Newārī script. Physical condition of the book is bad and partly damaged. It is thyasaphu style manuscript. Each folio is 26X10 CMs in size.

                  
            
              
              View images from this file (30)
            
          
              ","EAP676/8/2","29 TIFF 54 MB","Manuscript","File","Sanskrit","Prachalit Nepal","17th century-20th century","For research purposes only."
"110","""Ārya Sarvatahāgatoṣṇīṣa Sitātapatrā Mahāvidyārajñā, Stotras, Pujā Vidhi, Karmavacana""","

        This manuscript is vary old and most used. The rhemes it carries is very popular among the Newārs.It is Sanskrit manuscript written in Pracalit Newārī.

                  
            
              
              View images from this file (29)
            
          
              ","EAP676/8/3","29 TIFF 54 MB","Manuscript","File","Sanskrit","Prachalit Nepal","17th century-20th century","For research purposes only."
"111","Deva Ratha and Vividha Bouddha Pujā Vidhi","

        This manuscript is the collection of various procedures of worshipping different deities such as Devratha vidhi and so on. It is written in Pracalit Newārī script.

                  
            
              
              View images from this file (21)
            
          
              ","EAP676/8/4","20 TIFF 54 MB","Manuscript","File","Sanskrit","Prachalit Nepal","17th century-20th century","For research purposes only."
"112","Pratyaṅgirā Siddhi Mantra and Stotra","

        This is the manuscript if Pratyaṅgīrā Siddhi Mantra and Stotra. This is Hindu Pratyaṅgīrā mantra. It is in good condition but old. It is in Sanskrit written in Pracalit Newārī.Ṭhe manuscript is of 18.5X8 in size.

                  
            
              
              View images from this file (11)
            
          
              ","EAP676/8/5","10 TIFF 54 MB","Manuscript","File","Sanskrit","Devanagari","17th century-20th century","For research purposes only."
"113","Unknown Title","

        This is a Buddhist manuscript written in vernacular Newārī. But the title is not known. Its writing is somewhat bad. It is in Pracalit script. Folios are partly damaged.

                  
            
              
              View images from this file (18)
            
          
              ","EAP676/8/6","17 TIFF 54 MB","Manuscript","File","Sanskrit","Prachalit Nepal","17th century-20th century","For research purposes only."
"114","Biśvantara ya Bakham [1900 BS]","

        This manuscript is the story of Viśvantara. Its theme is Buddhist. Text is in Newārī written in Devanāgarī script. This is in bad condition and eaten by insects however text is readable. It is dated 1900 BS. Its size is 27X11 CMs.

                  
            
              
              View images from this file (45)
            
          
              ","EAP676/8/7","44 TIFF 54 MB","Manuscript","File","Sanskrit","Devanagari","1900 BS","For research purposes only."
"115","Pañcarakṣā Sūtra [NS 958]","

        This is the Sūtra of five protective deities. Thi s manuscript contains five Sūtra.written in Pracalit Newārī script. It looks old but still is is readable. This Sūtra is in Sanskrit . It was copied by a Vajrācārya of Helavarṇa Mahāvihāra. This manuscript has been frequently used for recitations and performing rituals asscoiated with the five goddesses.

                  
            
              
              View images from this file (186)
            
          
              ","EAP676/9/1","186 TIFF 54 MB","Manuscript","File","Sanskrit","Prachalit Nepal","1838","For research purposes only."
"116","Lokeśvara Stotra","

        The manuscript is the fragment of Lokeśvara Stotra. This is very popular and widely recited Stitra [Newāri: Tuta] in the Newār Buddhist community. Thus, this text is very important. Its writint does not look impressive. Folio size is 23X8.5 CMs.

                  
            
              
              View images from this file (4)
            
          
              ","EAP676/9/2","5 TIFF 54 MB","Manuscript","File","Sanskrit","Prachalit Nepal","17th century-20th century","For research purposes only."
"117","Svayambhū Purāṇa NS 1063","

        Svayambhū Purāṇa is a fifteenth century text. This manuscript discusses about Svayambhū Stupā. This Purāṇa is lively in Newār culture. It mainly focuses on origin of Kathmandu valley, twelve pilgrimages, eight holy sites and arrival of Mañju Śrī Bodhisattva. It is written in Newārī language with Pracalit Newārī script. It was copied in Nepal Samvat 1063 in Lalitpur. It is in a very good condition. Writing is very fine. It also carries twelve miniatures of various Svayambhū Stupa and Bodhisattvas.

                  
            
              
              View images from this file (404)
            
          
              ","EAP676/10/1","404 TIFF 54 MB","Manuscript","File","Nepal Bhasa; Newari","Devanagari","1943","For research purposes only."
"118","Svayambhū Purāṇa fragments","

        This is the fragment of Svayambhū Purāṇa.It has two folios in Newārī. Its script iss Devanāgarī. Its size is 32X12 CMs.

                  
            
              
              View images from this file (4)
            
          
              ","EAP676/10/2","3 TIFF 54 MB","Manuscript","File","Nepal Bhasa; Newari","Devanagari","17th century-20th century","For research purposes only."
"119","Ganapati Dhāraṇī [Fragment]","

        This manuscript is the Dhāraṇī Mantra of Gaṇeś. It is a Sanskrit fragment written with Pracalit Newārī script. It is nicely written text. This Dhāraṇī is very important for devotees.

                  
            
              
              View images from this file (3)
            
          
              ","EAP676/10/3","2 TIFF 54 MB","Manuscript","File","Sanskrit","Devanagari","17th century-20th century","For research purposes only."
"120","Vasundharā Kalpāvadāna Suryodaya Rājā Uddāra Kathā NS 1061","

        This manuscript is a story of Suryodaya Rājā.It is in Newārī language written with devnāgarī script. Manuscript is in a good condition.

                  
            
              
              View images from this file (61)
            
          
              ","EAP676/10/4","60 TIFF 54 MB","Manuscript","File","Nepal Bhasa; Newari","Devanagari","1941","For research purposes only."
"121","Sarvatathāgatoṣṇīśa Sitātapatrānāmāparjitā Mahāpratyaṅgīrā Mahāvidyārājñī","

        This manuscript is Mahāpratyaṅgīra Dhāraṇī. It is a Tantric text. No date is mentioned in the text but It looks quite old. It is a Sanskrit text in Pracalit script.

                  
            
              
              View images from this file (19)
            
          
              ","EAP676/10/5","18 TIFF 54 MB","Manuscript","File","Sanskrit","Devanagari","17th century-20th century","For research purposes only."
"122","Ārya Dhvajāgrakeyurīnāma Dhāraṇī","

        This is a Dhāraṇī text related to ''Dhvaja'' flag. It has four folios which is complete. This is an old Sanskrit manuscript written in Pracalit Newārī.

                  
            
              
              View images from this file (4)
            
          
              ","EAP676/10/6","3 TIFF 54 MB","Manuscript","File","Nepal Bhasa; Newari","Devanagari","17th century-20th century","For research purposes only."
"123","Saptavāra Dhāraṇī","

        This is the collection of seven Dhāraṇīs for each day of the week to recite. These are Aṣṭottara Sataṁ, Vajra Vidariṇī Hṛdaya mantra, Gaṇapati Hṛdaya, Uṣṇīṣa Vijaya, Parṇa Sabarī, Maricināma Dhāraṇī, Grahamatrika. It was cpied by a Vajrācārya of hiraṇya Varṇa Mahāvihāra.

                  
            
              
              View images from this file (32)
            
          
              ","EAP676/10/7","31 TIFF 54 MB","Manuscript","File","Sanskrit","Devanagari","17th century-20th century","For research purposes only."
"124","Sri Pañca Buddha Jāpa Mantra","

        It is a Mantra text to recite in the name of five transcendental Buddhas. This manuscript is nicely written but here it is only one folio, remaining folios are missing. It is in Sanskrit wrtten in Devanāgarī.

                  
            
              
              View images from this file (2)
            
          
              ","EAP676/10/8","1 TIFF 54 MB","Manuscript","File","Sanskrit","Devanagari","17th century-20th century","For research purposes only."
"125","`Sri Cakrasaṁvara Pujā Nyasa Mantra","

        It is a tantric text related to worship of Cakrasaṁvara. This Mantra is recited during his worship. This manuscript is in Sanskrit . Folio s written with Devanāgarī script. Its condition is good. However, there is only one folio others folios are missing.

                  
            
              
              View images from this file (2)
            
          
              ","EAP676/10/9","1 TIFF 54 MB","Manuscript","File","Sanskrit","Devanagari","17th century-20th century","For research purposes only."
"126","Pujā Saphū","

        This Pujā Saphū the book of worship is in mixed language - Sanskrit and Newarī. It is in very good condition.

                  
            
              
              View images from this file (8)
            
          
              ","EAP676/10/10","7 TIFF 54 MB","Manuscript","File","Sanskrit, Nepal Bhasa; Newari","Devanagari","17th century-20th century","For research purposes only."
"127","Dvādaśa Purṇa Candra Stotra","

        This is the stotra of the Full Moon. It is partly damaged. It is recited to venerate the moon. This manuscript is in Sanskrit . And its script is pracalit Newārī.

                  
            
              
              View images from this file (4)
            
          
              ","EAP676/11/1","3 TIFF 54MB","Manuscript","File","Sanskrit","Prachalit Nepal","17th century-20th century","For research purposes only."
"128","Unknown Misc Fragments","

        There are various mixed fragments in this collectionṢtyles of writing and papers folios are different. Size also varies to each other.

                  
            
              
              View images from this file (3)
            
          
              ","EAP676/11/2","8 TIFF 54 MB","Manuscript","File","Sanskrit","Prachalit Nepal","17th century-20th century","For research purposes only."
"129","Gaṇapati Hṛdaya Dhāraṇī","

        This is one folio manuscript which is the mantra of Gaṇapati. Very beautiful Gaṇeś image is depicted in the folio. It is white coloured Gaṇeś. This miniature is the beauty of this manuscript. Its text is in Sanskrit written in Pracalt Newārī script.

                  
            
              
              View images from this file (9)
            
          
              ","EAP676/11/3","2 TIFF 54 MB","Manuscript","File","Sanskrit","Prachalit Nepal","17th century-20th century","For research purposes only."
"130","Lalitvistara Sūtra [NS 933]","

        Lalitvistara Sūtra is the birth story of the Buddha. This manuscript is in very good condition and nicely written. It is the complete text of the Sūtra. This Sutra is in Sanskrit written in Pracalit Newārī script. The folio size is 40 x12 cm.

                  
            
              
              View images from this file (260)
            
          
              ","EAP676/12/1","259 TIFF 54 MB","Manuscript","File","Sanskrit","Prachalit Nepal","17th century-20th century","For research purposes only."
"131","Saddharmapuṇḍarika Sūtra","

        This Sūtra is called the 'Lotus Sūtra'. This is a popular Buddhist Sūtra. Here is a complete manuscript of the Sūtra. Its text is in Sanskrit and script is Pracalit Newārī. Folios size is 36 x 10 cm.

                  
            
              
              View images from this file (267)
            
          
              ","EAP676/12/2","266 TIFF 54 MB","Manuscript","File","Sanskrit","Prachalit Nepal","17th century-20th century","For research purposes only."
