"","Page Title","Description","Reference","Extent","Content Type","Level","Languages","Scripts","Creation date","Legal"
"87","Lak Ni Kham [c18th century]","

        This manuscript contains calculations for calendar making.

                  
            
              
              View images from this file (10)
            
          
              ","EAP373/55/27","10 tiff images","Manuscript","File","Tai languages","Ahom","18th century","Access is for research purposes only."
"88","Lit Lai [c18th century]","

        This is Buddhist manuscript. It contains story of the Buddha. There is frequent mention of Si Kia Phura which is referred to the Buddha.

                  
            
              
              View images from this file (4)
            
          
              ","EAP373/55/28","4 tiff images","Manuscript","File","Tai languages","Ahom","18th century","Access is for research purposes only."
"89","Lit Lengdon [c18th century]","

        This is a description of Mung Phi Mung Sang which is the country of Lengdon and his kings.

                  
            
              
              View images from this file (58)
            
          
              ","EAP373/55/29","58 tiff images","Manuscript","File","Tai languages","Ahom","18th century","Access is for research purposes only."
"90","Lit Lengdon [c18th century]","

        This manuscript is a compilation of two stories. The first story about lengdon is complete in image 0015 and from image 0016, a new story starts about Khai kham (king) Nyot Pha.

                  
            
              
              View images from this file (86)
            
          
              ","EAP373/55/30","86 tiff images","Manuscript","File","Tai languages","Ahom","18th century","Access is for research purposes only."
"91","Lon Moti [c18th century]","

        It is a vowel writing practice folio.

                  
            
              
              View images from this file (1)
            
          
              ","EAP373/55/31","1 tiff image","Manuscript","File","Tai languages","Ahom","18th century","Access is for research purposes only."
"92","Mantra [c18th century]","

        This is an old Assamese manuscript written in Ahom script. It is believed to relate to bathing rituals.

                  
            
              
              View images from this file (14)
            
          
              ","EAP373/55/32","14 tiff images","Manuscript","File","Assamese","Ahom","18th century","Access is for research purposes only."
"93","Mantra [c18th century]","

        This is a Dam Phi puthi which is about the spirit after the death of a person.

                  
            
              
              View images from this file (5)
            
          
              ","EAP373/55/33","5 tiff images","Manuscript","File","Tai languages","Ahom","18th century","Access is for research purposes only."
"94","Pat Naam Lai [c18th century]","

        This mantra contains mantra for purification of water which is used to bathe to get rid of deseases and evil spirits.

                  
            
              
              View images from this file (21)
            
          
              ","EAP373/55/34","21 tiff images","Manuscript","File","Assamese","Ahom","18th century","Access is for research purposes only."
"95","Mantra","

        This is a fortune telling manuscript and is similar to the other Phe Lung Phe Ban manuscripts.

                  
            
              
              View images from this file (65)
            
          
              ","EAP373/55/35","65 tiff images","Manuscript","File","Tai languages","Ahom","18th century","Access is for research purposes only."
"96","Phhra Lit [1796-97 ]","

        This manuscript mainly contains prayers for blessings. The copyist is named as Khrinai Bandungia Boruah on image 0003. Lak Ni Rung Bau, Kham Mvng Rung Kau. This corresponds to 1796-97.

                  
            
              
              View images from this file (24)
            
          
              ","EAP373/55/36","24 tiff images","Manuscript","File","Tai languages","Ahom","1796-1797","Access is for research purposes only."
"97","Phu Kon Lung [c18th century]","

        This manuscript historical information about the Phukan family. It has information about the Bor Phukans and the other Phukan families.

                  
            
              
              View images from this file (18)
            
          
              ","EAP373/55/37","18 tiff images","Manuscript","File","Tai languages","Ahom","18th century","Access is for research purposes only."
"98","Po Ming [c18th century]","

        This manuscript contains mantras to give blessings.

                  
            
              
              View images from this file (2)
            
          
              ","EAP373/55/38","2 tiff images","Manuscript","File","Tai languages","Ahom","18th century","Access is for research purposes only."
"99","Pung Leng Don [c18th century]","

        This manuscript is about Lengdon. It is complete. The copyist is named as on image 0236 (a page numbered possibly as 148) as Modam Nokumiya Phukon. His son is named as Lokinath.

                  
            
              
              View images from this file (240)
            
          
              ","EAP373/55/39","240 tiff images","Manuscript","File","Tai languages","Ahom","18th century","Access is for research purposes only."
"100","Pvn Ko Mvng [c18th century]","

        This manuscript contains story of the creation of the universe.

                  
            
              
              View images from this file (28)
            
          
              ","EAP373/55/40","28 tiff images","Manuscript","File","Tai languages","Ahom","18th century","Access is for research purposes only."
"101","Pvn Ko Mvng [c18th century]","

        This manuscript s similar to the other Pvn Ko Mvng manuscripts. It contains story of the creation of the universe.

                  
            
              
              View images from this file (34)
            
          
              ","EAP373/55/41","34 tiff images","Manuscript","File","Tai languages","Ahom","18th century","Access is for research purposes only."
"102","Sang Han [c18th century]","

        This manuscript is similar to Sandicharan Phukan's Lik Ka Na (EAP373_SandicharanPhukan_OdbhutKakhotNangKhai).

                  
            
              
              View images from this file (27)
            
          
              ","EAP373/55/42","27 tiff images","Manuscript","File","Tai languages","Ahom","18th century","Access is for research purposes only."
"103","Sang Han [c18th century]","

        This manuscript is similar to Sandicharan Phukan's Lik Ka Na (EAP373_SandicharanPhukan_OdbhutKakhotNangKhai).

                  
            
              
              View images from this file (13)
            
          
              ","EAP373/55/43","13 tiff images","Manuscript","File","Tai languages","Ahom","18th century","Access is for research purposes only."
"104","Sang Han [c18th century]","

        This manuscript is similar to Sandicharan Phukan's Lik Ka Na (EAP373_SandicharanPhukan_OdbhutKakhotNangKhai).

                  
            
              
              View images from this file (6)
            
          
              ","EAP373/55/44","6 tiff images","Manuscript","File","Tai languages","Ahom","18th century","Access is for research purposes only."
"105","Son Kham Tai [c18th century]","

        This is a vowel practising manuscript.

                  
            
              
              View images from this file (6)
            
          
              ","EAP373/55/45","6 tiff images","Manuscript","File","Tai languages","Ahom","18th century","Access is for research purposes only."
"106","Lai Ram Son Kao [1804-05]","

        This is a language learning manuscript. Lak Ni Kat Kau, tenth month, corresponds to 1804-05.

                  
            
              
              View images from this file (7)
            
          
              ","EAP373/55/46","7 tiff images","Manuscript","File","Tai languages","Ahom","1804-1805","Access is for research purposes only."
"107","Son Kham Tai [c18th century]","

        This is a language learning manuscript.

                  
            
              
              View images from this file (6)
            
          
              ","EAP373/55/47","6 tiff images","Manuscript","File","Tai languages","Ahom","18th century","Access is for research purposes only."
"108","Tham Tang [c18th century]","

        This manuscript contain alludings to ancestors seeking their blessings. The ancestors are offered chickens and it is believed that these chickens die when mantras from this manuscript are recited.

                  
            
              
              View images from this file (45)
            
          
              ","EAP373/55/48","45 tiff images","Manuscript","File","Tai languages","Ahom","18th century","Access is for research purposes only."
"109","Tham Tang [c18th century]","

        This manuscript contain alludings to ancestors seeking their blessings. The ancestors are offered chickens and it is believed that these chickens die when mantras from this manuscript are recited.

                  
            
              
              View images from this file (28)
            
          
              ","EAP373/55/49","28 tiff images","Manuscript","File","Tai languages","Ahom","18th century","Access is for research purposes only."
"110","Tham Tang [c18th century]","

        This manuscript contain alludings to ancestors seeking their blessings. The ancestors are offered chickens and it is believed that these chickens die when mantras from this manuscript are recited.

                  
            
              
              View images from this file (8)
            
          
              ","EAP373/55/50","8 tiff images","Manuscript","File","Tai languages","Ahom","18th century","Access is for research purposes only."
"111","Tham Tang [c18th century]","

        This manuscript contain alludings to ancestors seeking their blessings. The ancestors are offered chickens and it is believed that these chickens die when mantras from this manuscript are recited.

                  
            
              
              View images from this file (26)
            
          
              ","EAP373/55/51","26 tiff images","Manuscript","File","Tai languages","Ahom","18th century","Access is for research purposes only."
"112","Tham Tang [c18th century]","

        This manuscript contain alludings to ancestors seeking their blessings. The ancestors are offered chickens and it is believed that these chickens die when mantras from this manuscript are recited.

                  
            
              
              View images from this file (34)
            
          
              ","EAP373/55/52","34 tiff images","Manuscript","File","Tai languages","Ahom","18th century","Access is for research purposes only."
"113","Fragment [c.18th century]","

        The content in this folio is about Lengdon. It says that in the beginning of the year Lengdon has to be offered an elephant and towards the end of the year he has to be offered a cow or a buffalo.

                  
            
              
              View images from this file (2)
            
          
              ","EAP373/38/1","2 tiff images","Manuscript","File","Tai languages","Ahom","18th century","Access is for research purposes only"
"114","Pvn Ko Mvng [c18th century]","

        This manuscript is similar to the other Pvn Ko Mung manuscripts. It contains the creation story of the universe.

                  
            
              
              View images from this file (60)
            
          
              ","EAP373/38/2","60 tiff images","Manuscript","File","Tai languages","Ahom","18th century","Access is for research purposes only"
