"","Page Title","Description","Reference","Extent","Content Type","Level","Languages","Scripts","Creation date","Legal","ImgSrc"
"55","Land details and payments","        This palm-leaf document gives land details and payment made by aruccuNanh, cinhnhapayal, muttukkumaaru ceeruvaikaaranh, veLLaiyanh and others. It also contains information about vigilance (kaaval) in the 1st palm-leaf in the images 5 and 6; irrigation details in the 3rd palm-leaf in the images 17 and 18. Physical characteristics/Extent and format of original material: Palmyra leaf (borassus flabellifer);varying sizes; height 3cm, width 67cm; sideline perforation; few palm-leaves were broken. 1 handwritten palm-leaf document (36 palm-leaves) Creation dates of original material (Gregorian and/or Tamil calendar): no date                                                          View images from this file (20)                                    ","EAP458/3/8/2","20 digital images in TIFF format","Manuscript","File","Tamil","Tamil","19th century-20th century","Access is for research purposes only","https://images.eap.bl.uk/EAP458/EAP458_3_8_2/1.jp2/full/!600,300/0/default.jpg"
"56","Miscellaneous - Birth details","        This palm-leaf document gives the date and time of birth of viiraNanh ceeruvaikaaranh. This information is available in the 4th palm-leaf in the images 1 and 2 Physical characteristics/Extent and format of original material: Palmyra leaf (borassus flabellifer); varying sizes: height 3cm, width 18cm to height 3 cm, width 62cm; sideline perforation; most palm-leaves were broken. 1 handwritten palm-leaf document (1 palm-leaf) Creation dates of original material (Gregorian and/or Tamil calendar): aTcaya/aanhi/26                                                          View images from this file (2)                                    ","EAP458/3/8/3","02 TIFF images","Manuscript","File","Tamil","Tamil","19th century-20th century","Access is for research purposes only","https://images.eap.bl.uk/EAP458/EAP458_3_8_3/1.jp2/full/!600,300/0/default.jpg"
"57","Vigilance agreement [1814]","        This palm-leaf document is an agreement between maayaaNTi ceeruvaikaaranh and his five brothers of uTainta kuLam potumpu village and ippuraamusaa caayapu of tiruvaalaivaayanhalluur village regarding the sale of vigilance (kaaval) rights. This information is available in the 1st palm-leaf in the images 1 and 2. Includes two images of the bundle of records for this series  Physical characteristics/Extent and format of original material: Palmyra leaf (borassus flabellifer); varying sizes: height 3cm, width 60cm to height 3 cm, width 63cm; sideline perforation. 1 handwritten palm-leaf documents (1 palm-leaf) Creation dates of original material (Gregorian and/or Tamil calendar): 1814                                                          View images from this file (4)                                    ","EAP458/3/8/4","04 digital images in TIFF format","Manuscript","File","Tamil","Tamil","1814","Access is for research purposes only","https://images.eap.bl.uk/EAP458/EAP458_3_8_4/1.jp2/full/!600,300/0/default.jpg"
"58","Zillah mortgage certificate [1809]","        This file consists of three paper labels with wax stamps issued by the Office of the register of the Zillah of Madurai on the 29th of April 1809.  Creation dates of original material (Gregorian and/or Tamil calendar): 1809                                                          View images from this file (1)                                    ","EAP458/3/9/1","1 digital images in TIFF forma","Document","File","English","Latin","1809","Access is for research purposes only","https://images.eap.bl.uk/EAP458/EAP458_3_9_1/1.jp2/full/!600,300/0/default.jpg"
"59","Court details [1936-1939]","        This file contains 1 printed book (44 pages including front and back cover) which deals with documents from 1930 to 1936 submittted in the High Court over a dispute concerning the appanh tiruppati temple properties. Physical characteristics/Extent and format of original material: Height 33cm, width 20cm. 1 Printed Book. Creation dates of original material (Gregorian and/or Tamil calendar): 1936 - 21-3-39; 23-3-39.                                                          View images from this file (44)                                    ","EAP458/4/1/1","44 digital images in TIFF format","NA","File","English","Latin","Access is for research purposes only","https://images.eap.bl.uk/EAP458/EAP458_4_1_1/1.jp2/full/!600,300/0/default.jpg","Court details [1936-1939]"
"60","Court details [1936]","        This file contains 1 printed book (65 pages including front and back cover) which deals with documents from 1921 to 1932 submittted in the High Court over a dispute concerning the ritual management of appanh tiruppati temple. Physical characteristics/Extent and format of original material: Height 33cm, width 20cm. 1 Printed Book. Creation dates of original material (Gregorian and/or Tamil calendar): 1936.                                                          View images from this file (65)                                    ","EAP458/4/1/2","65 digital images in TIFF format","NA","File","English","Latin","Access is for research purposes only","https://images.eap.bl.uk/EAP458/EAP458_4_1_2/1.jp2/full/!600,300/0/default.jpg","Court details [1936]"
"61","Tamil grammar","        This file contains 1 printed book (96 pages including front and back cover) on Tamil grammar.  Physical characteristics/Extent and format of original material: Height 20cm, width 14cm. 1 Printed Book. Creation dates of original material (Gregorian and/or Tamil calendar): no date                                                          View images from this file (96)                                    ","EAP458/4/1/3","96 digital images in TIFF format","Book","File","Tamil","Tamil","19th century-20th century","Access is for research purposes only","https://images.eap.bl.uk/EAP458/EAP458_4_1_3/1.jp2/full/!600,300/0/default.jpg"
"62","Religious songs","        This file contains 1 printed book (24 pages including front and back cover) which records the tirumaal songs sung by aazvaarkaL which was distributed to all the Permul temples by the Office of the Commissioner for Hindu Religious and Charitable Endowments Department, Madras. Physical characteristics/Extent and format of original material: Height 33cm, width 20cm. 1 Printed Book. Creation dates of original material (Gregorian and/or Tamil calendar): no date                                                          View images from this file (24)                                    ","EAP458/4/1/4","24 digital images in TIFF format","Book","File","Tamil","Tamil","19th century-20th century","Access is for research purposes only","https://images.eap.bl.uk/EAP458/EAP458_4_1_4/1.jp2/full/!600,300/0/default.jpg"
"63","First Rights","        This copper plate document describes the first rights (honour) given to immuTi kanhaka raamaya kavuNTanh of veLLiyangkunhRam village by Tirumalai Nayakkar, king of Madurai for performing the festival at azakarkoyil temple. Physical characteristics/Extent and format of original material: height 23cm, width 17cm. 1 copper plate document. Creation dates of original material (Gregorian and/or Tamil calendar): The tamil date cavumiya/tai/07 is given. However it does not correspond to the reign of Tirumalai Nayakkar (1623-1659).                                                           View images from this file (2)                                    ","EAP458/4/2/1","2 digital images in TIFF format","Document","File","Tamil","Tamil","19th century-20th century","Access is for research purposes only","https://images.eap.bl.uk/EAP458/EAP458_4_2_1/1.jp2/full/!600,300/0/default.jpg"
"64","Official stamp","        This file is the official seal which was used by the committee members of the kaLLazakar teevastaanham. Physical characteristics/Extent and format of original material: 1 official stamp/seal Creation dates of original material (Gregorian and/or Tamil calendar): No date                                                          View images from this file (2)                                    ","EAP458/4/2/2","2 digital images in TIFF format","Document","File","Tamil","Tamil","19th century-20th century","Access is for research purposes only","https://images.eap.bl.uk/EAP458/EAP458_4_2_2/1.jp2/full/!600,300/0/default.jpg"
"65","Account note","        This notebook details the accounts of daily expenses incurred for the appanh tiruppati temple. Physical characteristics/Extent and format of original material: Height 33cm, width 22cm. 1 handwritten notebook. Creation dates of original material (Gregorian and/or Tamil calendar): rattaacci / cittirai / 1                                                          View images from this file (24)                                    ","EAP458/4/3/1","24 digital images in TIFF format","Notebook","File","Tamil","Tamil","19th century-20th century","Access is for research purposes only","https://images.eap.bl.uk/EAP458/EAP458_4_3_1/1.jp2/full/!600,300/0/default.jpg"
"66","Temple and estate accounts and funeral gifts [1902-1929]","        This notebook details temple accounts, estate accounts and the ceymuRai (a type of prestation) for the funeral of the wife of the zamindar of veLLiyangkunhRam  Physical characteristics/Extent and format of original material: Height 32cm, width 14cm. 1 handwritten notebook. Creation dates of original material (Gregorian and/or Tamil calendar): 1902 / cupakirutu; 1929                                                          View images from this file (38)                                    ","EAP458/4/3/2","38 digital images in TIFF format","Notebook","File","Tamil","Tamil","1902-1929","Access is for research purposes only","https://images.eap.bl.uk/EAP458/EAP458_4_3_2/1.jp2/full/!600,300/0/default.jpg"
"67","Family accounts","        This notebook details the accounts of puja items, groceries, vegetables and cash given by munhicaami ayyar's family, timmaakirushNacaami ayyar's family and naakayyaa ayyar's family to venkiTaacalapati ayyar.  Physical characteristics/Extent and format of original material: Height 19cm, width 15cm. 1 handwritten notebook. Creation dates of original material (Gregorian and/or Tamil calendar): cukla/aaTi / 7                                                          View images from this file (12)                                    ","EAP458/4/3/3","12 digital images in TIFF format","Notebook","File","Tamil","Tamil","19th century-20th century","Access is for research purposes only","https://images.eap.bl.uk/EAP458/EAP458_4_3_3/1.jp2/full/!600,300/0/default.jpg"
"68","Land details","        This notebook details various land details such as wet and dry lands, land boundary, measurement, tax paid, etc. Physical characteristics/Extent and format of original material: Height 33cm, width 20cm. 1 handwritten notebook. Creation dates of original material (Gregorian and/or Tamil calendar): no date                                                          View images from this file (32)                                    ","EAP458/4/3/4","32 digital images in TIFF format","Notebook","File","Tamil","Tamil","19th century-20th century","Access is for research purposes only","https://images.eap.bl.uk/EAP458/EAP458_4_3_4/1.jp2/full/!600,300/0/default.jpg"
"69","Murder case 1 [1935-1941]","        This notebook contains a draft prepared in the court on the deposition of witnesses and other details pertaining to the murder case of ayyana goundan of sellur, which occured at eachanodai in veLLiangkundram. Physical characteristics/Extent and format of original material: Height 33cm, width 20cm. 1 handwritten notebook. Creation dates of original material (Gregorian and/or Tamil calendar): 1935-1941.                                                          View images from this file (32)                                    ","EAP458/4/3/5","32 digital images in TIFF format","NA","File","English, Tamil","Latin, Tamil","Access is for research purposes only","https://images.eap.bl.uk/EAP458/EAP458_4_3_5/1.jp2/full/!600,300/0/default.jpg","Murder case 1 [1935-1941]"
"70","Murder case 2 [1936]","        This notebook contains further details on the murder case of ayyana goundan of sellur. Physical characteristics/Extent and format of original material: Height 33cm, width 20cm. 1 handwritten notebook. Creation dates of original material (Gregorian and/or Tamil calendar): 1936.                                                          View images from this file (30)                                    ","EAP458/4/3/6","30 digital images in TIFF format","NA","File","English, Tamil","Latin, Tamil","Access is for research purposes only","https://images.eap.bl.uk/EAP458/EAP458_4_3_6/1.jp2/full/!600,300/0/default.jpg","Murder case 2 [1936]"
"71","Murder case 3 [1941]","        This notebook contains further details on the murder case of ayyana goundan of sellur. Physical characteristics/Extent and format of original material: Height 33cm, width 20cm. 1 handwritten notebook. Creation dates of original material (Gregorian and/or Tamil calendar): 15318.                                                          View images from this file (48)                                    ","EAP458/4/3/7","48 digital images in TIFF format","NA","File","English, Tamil","Latin, Tamil","Access is for research purposes only","https://images.eap.bl.uk/EAP458/EAP458_4_3_7/1.jp2/full/!600,300/0/default.jpg","Murder case 3 [1941]"
"72","Temple accounts","        This notebook gives the account details (debit-credit) of the appanhtiruppati perumaaL temple. Physical characteristics/Extent and format of original material: Height 32cm, width 14cm. 1 handwritten notebook. Creation dates of original material (Gregorian and/or Tamil calendar): kaaLayutti/pangkinhi/13                                                          View images from this file (69)                                    ","EAP458/4/3/8","69 digital images in TIFF format","Notebook","File","Tamil","Tamil","19th century-20th century","Access is for research purposes only","https://images.eap.bl.uk/EAP458/EAP458_4_3_8/1.jp2/full/!600,300/0/default.jpg"
"73","Temple ritual accounts","        This notebook gives the account details of daily expenses incurred for purchasing items for rituals in the appanhtiruppati perumaaL temple. Physical characteristics/Extent and format of original material: Height 32cm, width 14cm. 1 handwritten notebook. Creation dates of original material (Gregorian and/or Tamil calendar): tunhmati/kaarttikai/1                                                          View images from this file (98)                                    ","EAP458/4/3/9","98 digital images in TIFF format","Notebook","File","Tamil","Tamil","19th century-20th century","Access is for research purposes only","https://images.eap.bl.uk/EAP458/EAP458_4_3_9/1.jp2/full/!600,300/0/default.jpg"
"74","Temple accounts","        This notebook gives account details (debit-credit) of appanhtiruppati perumaaL temple. Physical characteristics/Extent and format of original material: Height 32cm, width 14cm. 1 handwritten notebook. Creation dates of original material (Gregorian and/or Tamil calendar): kaaLayutti/pangkunhi/18                                                          View images from this file (61)                                    ","EAP458/4/3/10","61 digital images in TIFF format","Notebook","File","Tamil","Tamil","19th century-20th century","Access is for research purposes only","https://images.eap.bl.uk/EAP458/EAP458_4_3_10/1.jp2/full/!600,300/0/default.jpg"
"75","Temple ritual accounts","        This notebook deals with account details of ritual items and other necessary items purchased for the appanh tiruppati temple; it also contains estate (araNmanai) account details (credit/debit). Physical characteristics/Extent and format of original material: Height 33cm, width 20cm. 1 handwritten notebook. Creation dates of original material (Gregorian and/or Tamil calendar): tunhmati/kaarttikai/1,maarkazi/1                                                          View images from this file (29)                                    ","EAP458/4/3/11","29 digital images in TIFF format","Notebook","File","Tamil","Tamil","19th century-20th century","Access is for research purposes only","https://images.eap.bl.uk/EAP458/EAP458_4_3_11/1.jp2/full/!600,300/0/default.jpg"
"76","Temple ritual accounts","        This notebook deals with account details of ritual items and other necessary items purchased for the appanh tiruppati temple; it also contains estate (araNmanai) account details (credit/debit). Physical characteristics/Extent and format of original material: Height 33cm, width 20cm. 1 handwritten notebook. Creation dates of original material (Gregorian and/or Tamil calendar): tunhmati/kaarttikai/1,maarkazi/1                                                          View images from this file (61)                                    ","EAP458/4/3/12","61 digital images in TIFF format","Notebook","File","Tamil","Tamil","19th century-20th century","Access is for research purposes only","https://images.eap.bl.uk/EAP458/EAP458_4_3_12/1.jp2/full/!600,300/0/default.jpg"
"77","Temple ritual accounts [1922-1923]","        This notebook details the accounts of puja items and other temple materials of paNTaari raamaanhuja ayyar; puja items for the apicekam (unction/bath of a deity) by jerinaata ayyangkaar; temple items of srinhivaaca ayyangkaar, temple security, caarangkapaaNi ayyangkaar, laTcuminaaraayaNa pattar and paarijaatam koopaala ayyangkaar.  Physical characteristics/Extent and format of original material: Height 20cm, width 17cm. 1 handwritten notebook. Creation dates of original material (Gregorian and/or Tamil calendar): Dhundubhi/ aadi / 26 (1922-1923)                                                          View images from this file (51)                                    ","EAP458/4/3/13","51 digital images in TIFF format","Notebook","File","Tamil","Tamil","1922-1923","Access is for research purposes only","https://images.eap.bl.uk/EAP458/EAP458_4_3_13/1.jp2/full/!600,300/0/default.jpg"
"78","Temple attendance register","        This notebook deals with attendance register for the priests and other workers at appanh perumaaL temple. Physical characteristics/Extent and format of original material: Height 32cm, width 40cm. 1 handwritten and printed notebook. Creation dates of original material (Gregorian and/or Tamil calendar): rattaacci/pangkunhi/                                                          View images from this file (6)                                    ","EAP458/4/3/14","6 digital images in TIFF format","Register","File","Tamil","Tamil","19th century-20th century","Access is for research purposes only","https://images.eap.bl.uk/EAP458/EAP458_4_3_14/1.jp2/full/!600,300/0/default.jpg"
"79","Wedding accounts [1920-]","        This notebook details the money collected during the wedding of paaNTiyar as a prestation (moy). Physical characteristics/Extent and format of original material: Height 32cm, width 14cm. 1 handwritten notebook. Creation dates of original material (Gregorian and/or Tamil calendar): 1920 - ravuttiri/aaNi/21                                                          View images from this file (53)                                    ","EAP458/4/3/15","53 digital images in TIFF format","Notebook","File","Tamil","Tamil","after 1920","Access is for research purposes only","https://images.eap.bl.uk/EAP458/EAP458_4_3_15/1.jp2/full/!600,300/0/default.jpg"
"80","Zamindar History [1802]","        This notebook deals with history of the different zamindars who ruled the villages surrounding veLLiyangkunhRam. This account was written in 1802 and presented in 1867 by the Collector of Madurai to immuTi kanhakaraamaiya kavuNTar, the zamindar of velLiyangkunhRam.  Physical characteristics/Extent and format of original material: Height 33cm, width 20cm; few pages are damaged. 1 handwritten notebook. Creation dates of original material (Gregorian and/or Tamil calendar): 1802                                                          View images from this file (76)                                    ","EAP458/4/3/16","76 digital images in TIFF format","Notebook","File","Tamil","Tamil","1802","Access is for research purposes only","https://images.eap.bl.uk/EAP458/EAP458_4_3_16/1.jp2/full/!600,300/0/default.jpg"
"81","Accounts","        This palm-leaf manuscript gives the account details of money collected from the kavuNtar caste for the construction of the manjcammaaL temple, the debit and credit account of the zamin of veLLiyangkunhRam, kooyilaa kavuNTanh, viiraNanh, muttu manjcaa kavuNTanh, niilameekanjceeruvai, periyaam piLLai and others in and around veLLiyangkunhRam.  Physical characteristics/Extent and format of original material: Palmyra leaf (borassus flabellifer); varying sizes: height 4cm, width 49cm to height 2 cm, width 15cm; few palm-leaves are broken and few have sideline perforation. 19 handwritten palm-leaf documents (25 palm-leaves) Creation dates of original material (Gregorian and/or Tamil calendar): tunhmati to/rutrootkaari/aavaNi/06; kuroothi/kaarttikai/30; kaalayutti/aanhi/10                                                          View images from this file (50)                                    ","EAP458/4/4/1","50 digital images in TIFF format","Manuscript","File","Tamil","Tamil","19th century-20th century","Access is for research purposes only","https://images.eap.bl.uk/EAP458/EAP458_4_4_1/1.jp2/full/!600,300/0/default.jpg"
"82","Almshouse agreement","        This palm-leaf manuscript is an agreement between immuTi kanhaka raama kavuNTar and koNTaakkuuTTam ceTTi caste brothers regarding an almshouse (cattiram). Physical characteristics/Extent and format of original material: Palmyra leaf (borassus flabellifer); height 3cm, width 49cm; sideline perforation. 1 handwritten palm-leaf document (1 palm-leaf) Creation dates of original material (Gregorian and/or Tamil calendar): cupakirutu/aaTi/07                                                          View images from this file (2)                                    ","EAP458/4/4/2","2 digital images in TIFF format","Manuscript","File","Tamil","Tamil","19th century-20th century","Access is for research purposes only","https://images.eap.bl.uk/EAP458/EAP458_4_4_2/1.jp2/full/!600,300/0/default.jpg"
"83","Ceremonies (naming and marriage) [1830]","        This palm-leaf manuscript gives details of immuTi naming ceremony for muttaiyaa kavuNTar of tiNTiyuur village, a marriage ceremony and the azakar koyil festival for zamindar of veLLiyangkunhRam village. It also contains the image of a paper strip which is the transcription (NO) of the palm-leaf manuscripts written by the document owner. Physical characteristics/Extent and format of original material: Palmyra leaf (borassus flabellifer); varying sizes: height 4cm, width 47cm to height 2 cm, width 38cm; few palm-leaves are broken and few have sideline perforation. 3 handwritten palm-leaf documents (4 palm-leaves) Creation dates of original material (Gregorian and/or Tamil calendar): 1830                                                          View images from this file (9)                                    ","EAP458/4/4/3","9 digital images in TIFF format","Manuscript","File","Tamil","Tamil","1830","Access is for research purposes only","https://images.eap.bl.uk/EAP458/EAP458_4_4_3/1.jp2/full/!600,300/0/default.jpg"
"84","Civil Bond","        This palm-leaf manuscript is a kuTi muRi (literal translation…""civil bond"") agreement between muttu viiranh, uTaiyaanh and kaaLaiya kavuNTanh, muttu manjcaakavuNTanh of puuNTi village. Physical characteristics/Extent and format of original material: Palmyra leaf (borassus flabellifer); height 3cm, width 43cm; sideline perforation and broken. 1 handwritten palm-leaf document (1 palm-leaf) Creation dates of original material (Gregorian and/or Tamil calendar): rattaakshi/aaTi/16                                                          View images from this file (2)                                    ","EAP458/4/4/4","2 digital images in TIFF format","Manuscript","File","Tamil","Tamil","19th century-20th century","Access is for research purposes only","https://images.eap.bl.uk/EAP458/EAP458_4_4_4/1.jp2/full/!600,300/0/default.jpg"
"85","First rights","        This palm-leaf manuscript contains an agreement over the first rights (honour) given in a temple between the zamindar and people of veLLiyangmunhRam village, another agreement over first right (honour) between tamakooTTi kavuNTanh and naaTTaamai piTaaranh of veLLiyangkunhRam village to be obtained during the bull taming competitions (callikattu) and temple festivals. It also contains a few small strips of paper documents which are found in between the palmleaves written by the document owner describing briefly the topic of the palmleaves. Physical characteristics/Extent and format of original material: Palmyra leaf (borassus flabellifer); varying sizes: height 4cm, width 47cm to height 3 cm, width 30cm; few palm-leaves are broken and few have sideline perforation. 5 handwritten palm-leaf documents (9 palm-leaves) Creation dates of original material (Gregorian and/or Tamil calendar): tunhmati/aippaci/11, carvataari/puraTTaaci/15, pirapava/tai/10                                                           View images from this file (23)                                    ","EAP458/4/4/5","23 digital images in TIFF format","Manuscript","File","Tamil","Tamil","19th century-20th century","Access is for research purposes only","https://images.eap.bl.uk/EAP458/EAP458_4_4_5/1.jp2/full/!600,300/0/default.jpg"
"86","House donation","        This palm-leaf manuscript details a house donation by niiti manjcaa kavuNTanh to raajalakshmiyammaaL and acootaiyammaaL, daughter of immuTi kanhaka raaya azakaraiyaa kavuNTar of veLLiyangkunhRam village. Physical characteristics/Extent and format of original material: Palmyra leaf (borassus flabellifer); height 3cm, width 46cm; sideline perforation. 1 handwritten palm-leaf document (1 palm-leaf) Creation dates of original material (Gregorian and/or Tamil calendar): pirapava/vaikaaci/25                                                          View images from this file (2)                                    ","EAP458/4/4/6","2 digital images in TIFF format","Manuscript","File","Tamil","Tamil","19th century-20th century","Access is for research purposes only","https://images.eap.bl.uk/EAP458/EAP458_4_4_6/1.jp2/full/!600,300/0/default.jpg"
"87","Water management","        This palm-leaf manuscript contains an agreement beween koovilaa kavuNTanh and koopaalu piLLai of veLLiyangkunhRam village regarding irrigation and an agreement between tarmakooyi kavuNTanh of maattuur village and tirumalai nampi, village headmen (ampalakaarar) of veLLiyangkunhRam village regarding the maintenance of the water tank.  Physical characteristics/Extent and format of original material: Palmyra leaf (borassus flabellifer); varying sizes: height 4cm, width 42cm to height 2 cm, width 35cm; one palm-leaf is broken and have sideline perforation. 2 handwritten palm-leaf documents (2 palm-leaves) Creation dates of original material (Gregorian and/or Tamil calendar): ceya/kaarttikai/21, vekutaanhiya/puraTTaaci/16                                                          View images from this file (4)                                    ","EAP458/4/4/7","4 digital images in TIFF format","Manuscript","File","Tamil","Tamil","19th century-20th century","Access is for research purposes only","https://images.eap.bl.uk/EAP458/EAP458_4_4_7/1.jp2/full/!600,300/0/default.jpg"
"88","Judgments","        This palm-leaf manuscript contains judgements issued on various judicial cases such as separation of properties, surrendering of criminals, murder and theft case, diadem etc. by the village headmen (ampalakkaaraar) which were submitted to immuTi kanhaka raamaiyaa kavuNTar, zamin of veLLiyangkunhRam. It also contains a few small strips of paper documents which are found in between the palmleaves written by the document owner describing briefly the topic of the palmleaves. Physical characteristics/Extent and format of original material: Palmyra leaf (borassus flabellifer); varying sizes: height 4cm, width 62cm to height 3 cm, width 34cm; few palm-leaves are broken and few have sideline perforation. 22 handwritten palm-leaf documents (28 palm-leaves) Creation dates of original material (Gregorian and/or Tamil calendar): viya/ maaci/05, caarvari/vaikaaci/17, vekutaanhiya/puraTTaaci/11                                                          View images from this file (64)                                    ","EAP458/4/4/8","64 digital images in TIFF format","Manuscript","File","Tamil","Tamil","19th century-20th century","Access is for research purposes only","https://images.eap.bl.uk/EAP458/EAP458_4_4_8/1.jp2/full/!600,300/0/default.jpg"
"89","kampaLaar (village heads) agreement","        This palm-leaf manuscript is an agreement between immuTi kanhaka raamaiya kavuNTar and pazangkaanattam vaNTiyuur kampaLam, vaTaciimai kampaLam revuNTu son of kaTTa muttanh, kaNakkiya kavuNTanh of tippanhpaTTi village,  kampalattaars of ther localities of veLLiyangkunhRam, kaLLaveli paTi, kaLLantiri, aamantuur, caattampaaTi and meela meeTTuppaTTi and other surrounding villages regarding the date and time to discuss issues and disputes pertaining to the respective villages. It also contains a few small strips of paper documents which are found in between the palmleaves written by the document owner describing briefly the topic of the palmleaves. Physical characteristics/Extent and format of original material: Palmyra leaf (borassus flabellifer); varying sizes: height 4cm, width 52cm to height 3 cm, width 43cm; few palm-leaves are broken and few have sideline perforation. 8 handwritten palm-leaf documents (12 palm-leaves) Creation dates of original material (Gregorian and/or Tamil calendar): pingkala/vaikaaci/21, kara/pangkunhi/28, piramaatiica/kaarttikai/05                                                          View images from this file (29)                                    ","EAP458/4/4/9","29 digital images in TIFF format","Manuscript","File","Tamil","Tamil","19th century-20th century","Access is for research purposes only","https://images.eap.bl.uk/EAP458/EAP458_4_4_9/1.jp2/full/!600,300/0/default.jpg"
"90","Land details","        These palm-leaf manuscripts give the names of people holding lands and details of their land transactions in and around veLLiyangkunhRam village. Physical characteristics/Extent and format of original material: Palmyra leaf (borassus flabellifer); varying sizes; height 3cm, width 37cm to height 3cm, width 28cm; sideline perforation; few palm-leaves were broken. 3 handwritten palm-leaf documents (3 palm-leaves) Creation dates of original material (Gregorian and/or Tamil calendar):                                                           View images from this file (6)                                    ","EAP458/4/4/10","6 digital images in TIFF format","Manuscript","File","Tamil","Tamil","19th century-20th century","Access is for research purposes only","https://images.eap.bl.uk/EAP458/EAP458_4_4_10/1.jp2/full/!600,300/0/default.jpg"
"91","Land donation","        This palm-leaf manuscript is a land donation agreement between immuTi kanhaka raamaiya kavuNTar and muttu iruLaaNTi piLLai, his brother muttu viira piLLai and others in and around veLLiyangkunhRam village. It also contains a few small strips of paper documents which are found in between the palmleaves written by the document owner describing briefly the topic of the palmleaves. Physical characteristics/Extent and format of original material: Palmyra leaf (borassus flabellifer); varying sizes; height 4cm, width 51cm to height 3cm, width 26cm; sideline perforation; few palm-leaves were broken. 7 handwritten palm-leaf documents (8 palm-leaves) Creation dates of original material (Gregorian and/or Tamil calendar): cittaartti/aavaNi/10, kurooti/maarkali/23, aanhanta/tai/15                                                          View images from this file (21)                                    ","EAP458/4/4/11","21 digital images in TIFF format","Manuscript","File","Tamil","Tamil","19th century-20th century","Access is for research purposes only","https://images.eap.bl.uk/EAP458/EAP458_4_4_11/1.jp2/full/!600,300/0/default.jpg"
"92","Land lease","        This palm-leaf manuscript describes some land leased by naaTTaamai piTaaranh of veLLiyangkunhRam village to niitimanjcaakavuNTanh, the periya karuppanh ampalalaaranh brothers, periya piTaaranh, muuLi keNTa naakanh, tiirtaanh and others to immuTi kanhaka raama kavuNTar of veLLiyangkunhRam. It also contains a few small strips of paper documents which are found in between the palmleaves written by the document owner describing briefly the topic of the palmleaves. Physical characteristics/Extent and format of original material: Palmyra leaf (borassus flabellifer); varying sizes; height 4cm, width 54cm to height 3cm, width 20cm; sideline perforation; few palm-leaves were broken. 81 handwritten palm-leaf documents (84 palm-leaves) Creation dates of original material (Gregorian and/or Tamil calendar): coopakirutu/kaarttikai/20, aanhanta/aippaci/10, pilavangka/aanhi/22                                                           View images from this file (171)                                    ","EAP458/4/4/12","171 digital images in TIFF format","Manuscript","File","Tamil","Tamil","19th century-20th century","Access is for research purposes only","https://images.eap.bl.uk/EAP458/EAP458_4_4_12/1.jp2/full/!600,300/0/default.jpg"
"93","Land loan","        This palm-leaf manuscript describes a loan obtained by muttu viira kavuNTanh and aaNTi kavuNTanh from vaiyyapuri kavuNTanh of tiNTuur village by mortgaging his land. Physical characteristics/Extent and format of original material: Palmyra leaf (borassus flabellifer); height 3cm, width 43cm; palm-leaf is broken. 1 handwritten palm-leaf document (1 palm-leaf) Creation dates of original material (Gregorian and/or Tamil calendar): cupakirutu/aavaNi/10                                                          View images from this file (2)                                    ","EAP458/4/4/13","2 digital images in TIFF format","Manuscript","File","Tamil","Tamil","19th century-20th century","Access is for research purposes only","https://images.eap.bl.uk/EAP458/EAP458_4_4_13/1.jp2/full/!600,300/0/default.jpg"
"94","Land sale","        This palm-leaf manuscripts is a land sale deed between the headman (ampalakaarar) and villagers of kokkuLam village, kumunaatanh and azakappanh of vaLLaaLa paTTi village, pattai koTTi viiranh of naracingkam paTTi village and immuTi kanhakaraamaiya kavuNTanh of veLLiyangkunhTam village. It also contains a few images of paper documents in between which is the transcription of the palm-leaf manuscripts written by the document owner. Physical characteristics/Extent and format of original material: Palmyra leaf (borassus flabellifer); varying sizes; height 3cm, width 53cm to height 3cm, width 32cm; sideline perforation; few palm-leaves were broken. 19 handwritten palm-leaf documents (20 palm-leaves) Creation dates of original material (Gregorian and/or Tamil calendar): caataaraNa/cittirai/05, kiilaka/puraTTaaci/10, srimuka/cittirai/11                                                          View images from this file (42)                                    ","EAP458/4/4/14","42 digital images in TIFF format","Court & Legal records","File","Tamil","Tamil","19th century-20th century","Access is for research purposes only","https://images.eap.bl.uk/EAP458/EAP458_4_4_14/1.jp2/full/!600,300/0/default.jpg"
