"","Page Title","Description","Reference","Extent","Content Type","Level","Languages","Scripts","Creation date","Legal"
"86","Nepāla Śikshā Āyogalāī Sahayoga Dinuhos [1959]","

        Extent of Original: Pamphlet containing five pages. Medium of Original: Printed on paper of 9 cm x 22 cm. Description: Livestock improvement section under the department of agriculture is dedicated in the improvement of livestock and income generation of the farmers. This department used to publish and circulate different pamphlets for the farmers. This pamphlet contains the information about selection of good fodder for the cattle and their preparation method. Creator: Lāibhasṭaka Imprubhamenṭa Seksana.

                  
            
              
              View images from this file (3)
            
          
              ","EAP272/1/1/86","3 Tiff images","Pamphlet","File","Nepali","Devanagari","1959","Access for research purposes only."
"87","Nepāla Śikshā Āyogalāī Sahayoga Dinuhos [1953]","

        Extent of Original: Pamphlet containing two pages. Medium of Original: Printed on paper of 18 cm x 25 cm. Description: Nepāla Śikshā Āyoga is a commission formed to make new strategies in the development of education in the country. This pamphlet consists of the questionnaire circulated to public to collect the public opinion about their views in the education in Nepal and suggestions. Creator: Nepāla Śikshā Āyoga.

                  
            
              
              View images from this file (2)
            
          
              ","EAP272/1/1/87","2 Tiff images","Pamphlet","File","Nepali","Devanagari","1953","Access for research purposes only."
"88","Yatā HernuHos Tapāī Ra Ma [1953]","

        Extent of Original: Broadside containing single page. Medium of Original: Printed on paper of 18 cm x 25.5 cm. Description: This broadside is about an admission notice in two of the government schools of Nepal. The circulation is made in a conversation like format and has given information about the admission of boys and girls in two different schools of Kathmandu valley. Creator: Unknown.

                  
            
              
              View images from this file (1)
            
          
              ","EAP272/1/1/88","1 Tiff image","Newsletter","File","Nepali","Devanagari","1953","Access for research purposes only."
"89","Parama Dayālu śrī Tīna Baḍā Mahārānī Sāhibāko Paraloka Bhayemā Samavedanā [1953]","

        Extent of Original: Pamphlet containing four pages. Medium of Original: Printed on paper of 18 cm x 25.5 cm. Description: This pamphlet consists of the condolence massage to the demise of Shree 3 maharani Balkumari who was the wife of former prime minister Maharaja Chandra Samsher Jungabahadur Rana. Creator: Jagannātha Upādhyāya GurāGāñī.

                  
            
              
              View images from this file (4)
            
          
              ","EAP272/1/1/89","4 Tiff images","Pamphlet","File","Nepali","Devanagari","1953","Access for research purposes only."
"90","Samṛti-gānā [1953]","

        Extent of Original: Single side printed broadside. Medium of Original: Printed on paper of 18 cm x 25 cm. Description: This pamphlet consists of the condolence poem to the demise of General Madan Samsher Jungabahadur Rana. Creator: Nararāja.

                  
            
              
              View images from this file (1)
            
          
              ","EAP272/1/1/90","1 Tiff image","Pamphlet","File","Nepali","Devanagari","1953","Access for research purposes only."
"91","Navayuga Adhyayana Maṇḍala [21 Aug 1954]","

        Extent of Original: Pamphlet containing four pages. Medium of Original: Printed on paper of 13 cm x 22.5 cm. Description: This pamphlet contains information about a study circle. The circulation was distributed on 21 August 1954. The pamphlet contains information about the rules and enrolment criteria in the study group. Creator: Navayuga Adhyayana Maṇḍala.

                  
            
              
              View images from this file (4)
            
          
              ","EAP272/1/1/91","4 Tiff images","Pamphlet","File","Nepali","Devanagari","21 Aug 1954","Access for research purposes only."
"92","Prajātantravādī - Samājavādī Sarakārako Majadūrapratiko Ravaiyā [12 Jul 1960]","

        Extent of Original: Pamphlet containing four pages. Medium of Original: Printed on paper of 13 cm x 22.5 cm. Description: This pamphlet contains the information about the behavior of the elected government towards the labors. The pamphlet contains various demands of the labor organization. Creator: Nepāla Ḍrāivara YātāYāta Majadūra Saṃṅgha.

                  
            
              
              View images from this file (4)
            
          
              ","EAP272/1/1/92","4 Tiff images","Pamphlet","File","Nepali","Devanagari","12 Jul 1960","Access for research purposes only."
"93","Vimensa Bholenṭarī SarviSako Udaghāṭana Samāroha Hũdā AdhyAkshāko Bhāshaṇa [26 Sep 1953]","

        Extent of Original: Pamphlet containing four pages. Medium of Original: Printed on paper of 14 cm x 18 cm. Description: This pamphlet consists of the speech of the president on the launching of the women voluntary service. Creator: Vimensa Bholenṭarī Sarvisa.

                  
            
              
              View images from this file (4)
            
          
              ","EAP272/1/1/93","4 Tiff images","Pamphlet","File","Nepali","Devanagari","26 Sep 1953","Access for research purposes only."
"94","Apīla [1950]","

        Extent of Original: Pamphlet containing two pages. Medium of Original: Printed on paper of 14 cm x 25 cm. Description: This pamphlet was published by the union of low paid staffs. The pamphlet contains the problems being faced by the staffs and their appeal to support and join the organization. Creator: Akhila Nepāla Nyūna Baitanika Karmacārī Saṃṅgha.

                  
            
              
              View images from this file (2)
            
          
              ","EAP272/1/1/94","2 Tiff images","Pamphlet","File","Nepali","Devanagari","1950","Access for research purposes only."
"95","ParoPakāra AnāthālAyAko Keṭāharūlāī Kāma Garne Maukā Dinuhosa [1954]","

        Extent of Original: Single side printed broadside. Medium of Original: Printed on paper of 17 cm x 18 cm. Description: This broadside was printed and circulated by Paropakāra Anāthālaya, an orphanage dedicated to the orphans of the streets. This broadside contains an appeal to the people to buy and use the goods produced by the trade school where the orphans from the streets stay, study and work. Creator: Paropakāra Anāthālaya.

                  
            
              
              View images from this file (1)
            
          
              ","EAP272/1/1/95","1 Tiff image","Newsletter","File","Nepali","Devanagari","1954","Access for research purposes only."
"96","Hara śaniścaravāra Pasala Vanda Garera Lieko [17 May 1954]","

        Extent of Original: Single side printed broadside. Medium of Original: Printed on paper of 18 cm x 25 cm. Description: This broadside was printed and circulated by A. Ne. Sarva Vyāpārī Saṃṅgha, an organization of the shopkeepers. This circulation says that it is mandatory to close all the shops on Saturdays. Creator: A. Ne. Sarva Vyāpārī Saṃṅgha.

                  
            
              
              View images from this file (1)
            
          
              ","EAP272/1/1/96","1 Tiff image","Newsletter","File","Nepali","Devanagari","17 May 1954","Access for research purposes only."
"97","Gorkhā Līgako Cunāva KāryaKrama [1957]","

        Extent of Original: Pamphlet containing six pages. Medium of Original: Printed on paper of 12 cm x 16 cm. Description: This pamphlet contains the information about the election campaigning of Gorkha league, a political party functional in Darjeeling district of India. This pamphlet contains information on the political agenda of Gorkha league. Creator: Gorkhā Līga.

                  
            
              
              View images from this file (5)
            
          
              ","EAP272/1/1/97","5 Tiff images","Pamphlet","File","Nepali","Devanagari","1957","Access for research purposes only."
"98","śrī SantoShī Mātākī Jaya [1950s]","

        Extent of Original: Single side printed broadside. Medium of Original: Printed on paper of 13 cm x 22.5 cm. Description: This broadside contains a Hindu religious propaganda news. The circulation consists of the rumor that if somebody publish and circulate at least 1000 copies of this broadside, he/she will achieve what they wish. Creator: Unknown.

                  
            
              
              View images from this file (1)
            
          
              ","EAP272/1/1/98","1 Tiff image","Newsletter","File","Nepali","Devanagari","1950s","Access for research purposes only."
"99","Mṛtyu śaiyyāvāṭa [17 Sep 1959]","

        Extent of Original: Pamphlet containing four pages. Medium of Original: Printed on paper of 13 cm x 19 cm. Description: This pamphlet contains a poem written by Laxmi Prasad Devkota which was written during his last days. Creator: Hari Śreshṭha.

                  
            
              
              View images from this file (3)
            
          
              ","EAP272/1/1/99","3 Tiff images","Pamphlet","File","Nepali","Devanagari","17 Sep 1959","Access for research purposes only."
"100","Jaya Jaya SantoShī Mātā [1950s]","

        Extent of Original: Single side printed broadside. Medium of Original: Printed on paper of 14 cm x 23 cm. Description: This pamphlet contains Hindu religious propaganda about the goddess Santoshi Mata. This broadside says that if this broadside is published 1000 copies and circulated, the person will achieve what he/she has wished. But if it is ignored, there will be a severe punishment from the Goddess. Creator: Unknown.

                  
            
              
              View images from this file (1)
            
          
              ","EAP272/1/1/100","1 Tiff image","Pamphlet","File","Nepali","Devanagari","1950s","Access for research purposes only."
"101","Pīḍita Parivārako Ud‌gāra 'hośa' [1960s]","

        Extent of Original: Pamphlet containing two pages. Medium of Original: Printed on paper of 12.5 cm x 19 cm. Description: This pamphlet does not contain the name of a particular publisher instead it is written “one suffered Nepali family”. The pamphlet consists of the sufferings one Nepali family has to bear in his life and has an appeal to join the struggle against the elites. Creator: Eka Nepālī Du:khī Parivāra.

                  
            
              
              View images from this file (2)
            
          
              ","EAP272/1/1/101","2 Tiff images","Pamphlet","File","Nepali","Devanagari","1960s","Access for research purposes only."
"102","Hāmī Bikrī Bhaekā Chhauṃṅ [1960s]","

        Extent of Original: Pamphlet containing two pages. Medium of Original: Printed on paper of 12.5 cm x 19 cm. Description: This pamphlet does not contain the name of a particular publisher instead it is written “Nepali family”. The pamphlet consists of the sufferings one Nepali families and the reason for going to other countries for earning. This pamphlet explains that the upper class people of this country are responsible for such things and appeals to fight against them. Creator: Nepālī Parivāra.

                  
            
              
              View images from this file (2)
            
          
              ","EAP272/1/1/102","2 Tiff images","Pamphlet","File","Nepali","Devanagari","1960s","Access for research purposes only."
"103","Mūlya Sūcī [1960s]","

        Extent of Original: Pamphlet containing six pages. Medium of Original: Printed on paper of 14 cm x 19 cm. Description: This pamphlet contains the price index published by Advaita Saṃṅsthā. All the books were written by the founder of the organization, Dr. Chitiz Chandra Chakrabarty. Creator: AdvAitA Saṃṅsthā.

                  
            
              
              View images from this file (4)
            
          
              ","EAP272/1/1/103","4 Tiff images","Pamphlet","File","Nepali","Devanagari","1960s","Access for research purposes only."
"104","Pukāra [1950s]","

        Extent of Original: Single side printed broadside. Medium of Original: Printed on paper of 13 cm x 22 cm. Description: This broadside contains a song written by Govindalāla on King Tribhuvan of Nepal. Creator: Govindalāla.

                  
            
              
              View images from this file (1)
            
          
              ","EAP272/1/1/104","1 Tiff image","Newsletter","File","Nepali","Devanagari","1950s","Access for research purposes only."
"105","Jyotisha - Darśana [1960s]","

        Extent of Original: Single side printed broadside. Medium of Original: Printed on paper of 13 cm x 23 cm. Description: This broadside contains the request to pay the annual subscription fee of the periodical Jyotisha – Darśana. This periodical was dedicated to astrology. Creator: Śrīdeva Sāpakoṭā.

                  
            
              
              View images from this file (1)
            
          
              ","EAP272/1/1/105","1 Tiff image","Newsletter","File","Nepali","Devanagari","1960s","Access for research purposes only."
"106","Jyotisha - Darśana [1960s]","

        Extent of Original: Single side printed broadside. Medium of Original: Printed on paper of 13 cm x 23 cm. Description: This broadside contains the request to provide advertisement to the periodical in their special issue for children. Creator: Śrīdeva Sāpakoṭā.

                  
            
              
              View images from this file (1)
            
          
              ","EAP272/1/1/106","1 Tiff image","Newsletter","File","Nepali","Devanagari","1960s","Access for research purposes only."
"107","Brahnānishṭha ḌāKshitīśacandra Cakravartī Dvārā CarCā Hune Pravacanako RupaRekhā [1960s]","

        Extent of Original: Pamphlet containing four pages. Medium of Original: Printed on paper of 14.5 cm x 22.5 cm. Description: This pamphlet contains the information about the lecture being delivered by Kshitīśacandra Cakravartī. Creator: AdvAitA SaṃṅSthā.

                  
            
              
              View images from this file (4)
            
          
              ","EAP272/1/1/107","4 Tiff images","Pamphlet","File","Nepali","Devanagari","1960s","Access for research purposes only."
"108","Tapāiko Bhāgya Udaya Kahile HuncHa? Kasarī HuncHa? [1960s]","

        Extent of Original: Single sided broadside. Medium of Original: Printed on paper of 13 cm x 19 cm. Description: This is the circulation for the advertisement of a fortune teller. The circulation contains information about the qualities and skills of the fortune teller. Creator: Yogīrāja śrī śaktidata śāstrī.

                  
            
              
              View images from this file (1)
            
          
              ","EAP272/1/1/108","1 Tiff image","Newsletter","File","Nepali","Devanagari","1960s","Access for research purposes only."
"109","Garība NāNīharulāī Nayā̃ Lugāko Prabandhako Nimti Dhana-saṃṅgraha Abhiyāna [1960s]","

        Extent of Original: Single sided broadside. Medium of Original: Printed on paper of 18 cm x 26 cm. Description: This circulation was made by a person named Haden Hall. In this circulation Hall has requested to donate some amount in the name of the needy children who cannot afford to buy new cloths even in the festivals. Creator: MoraṂṅga Sugara Milsa Limiṭeḍa.

                  
            
              
              View images from this file (2)
            
          
              ","EAP272/1/1/109","2 Tiff images","Newsletter","File","Nepali, English","Devanagari, Latin","1960s","Access for research purposes only."
"110","Vidāko Darakhāsta Phārama [1960s]","

        Extent of Original: Single sided broadside. Medium of Original: Printed on paper of 18 cm x 21 cm. Description: This broadside is the staffs leave form of Morang Sugar Mills. The form shows the pattern of the administrative formalities in during 1960s in Nepal. Creator: MoraṂṅga Sugara Milsa Limiṭeḍa.

                  
            
              
              View images from this file (1)
            
          
              ","EAP272/1/1/110","1 Tiff image","Newsletter","File","Nepali","Devanagari","1960s","Access for research purposes only."
"111","Durgā Bhavānīko Darśana Garnuhosa! Banadevī MelāMā Ramāunuhosa! [1960s]","

        Extent of Original: Single sided broadside. Medium of Original: Printed on paper of 19 cm x 21 cm. Description: This broadside was published from Palpa district of western Nepal. The circulation consists of an appeal to participate in the worshipping of Goddess Durga and participate in the Ban Devi festival. Creator: Unknown.

                  
            
              
              View images from this file (1)
            
          
              ","EAP272/1/1/111","1 Tiff image","Newsletter","File","Nepali","Devanagari","1960s","Access for research purposes only."
"112","MuMukshu-vānaprasthāśraMa Suru Jhālā [1960s]","

        Extent of Original: Pamphlet containing two pages. Medium of Original: Printed on paper of 14.5 cm x 18.5 cm. Description: This pamphlet is written in two different languages in two sides of the paper. The first side is written in Bhojpuri language whereas the second page in Hindi. This contains information about a naturopathy clinic. Creator: Unknown.

                  
            
              
              View images from this file (2)
            
          
              ","EAP272/1/1/112","2 Tiff images","Pamphlet","File","Nepali","Devanagari","1960s","Access for research purposes only."
"113","Vṛhat-saṃṅkīrtana-yajña [1960s]","

        Extent of Original: Single side printed broadside. Medium of Original: Printed on paper of 12 cm x 18 cm. Description: This pamphlet contains the invitation in a Hindu religious function. This pamphlet was circulated by Jyoti Prasāda Gautama. Creator: Unknown.

                  
            
              
              View images from this file (1)
            
          
              ","EAP272/1/1/113","1 Tiff image","Pamphlet","File","Nepali","Devanagari","1960s","Access for research purposes only."
"114","Kavi Prasāda Gautama [1950s]","

        Extent of Original: Single side printed broadside. Medium of Original: Printed on paper of 10 cm x 18 cm. Description: This pamphlet contains the invitation in a Hindu religious function. The religious function was being conducted by Suryaman. This pamphlet was circulated by Kavi Prasāda Gautama. Creator: Kavi Prasāda Gautama.

                  
            
              
              View images from this file (1)
            
          
              ","EAP272/1/1/114","1 Tiff image","Pamphlet","File","Nepali","Devanagari","1950s","Access for research purposes only."
"115","945 Paṭakako NārāyaṆa Mahāsatra Samāroha [1950s]","

        Extent of Original: Single side printed broadside. Medium of Original: Printed on paper of 10 cm x 18 cm. Description: This pamphlet contains the invitation in a Hindu religious function. The religious function was being conducted 945th time. This pamphlet was circulated by Kavi Prasāda Gautama. Creator: Kavi Prasāda Gautama.

                  
            
              
              View images from this file (1)
            
          
              ","EAP272/1/1/115","1 Tiff image","Pamphlet","File","Nepali","Devanagari","1950s","Access for research purposes only."
"116","943 śauṃṅ NārāyaṆa Mahāsatra Samāroha [1950s]","

        Extent of Original: Single side printed broadside. Medium of Original: Printed on paper of 10 cm x 18 cm. Description: This pamphlet contains the invitation in a Hindu religious function. The religious function was being conducted 943th time. This pamphlet was circulated by Kavi Prasāda Gautama. Creator: Kavi Prasāda Gautama.

                  
            
              
              View images from this file (1)
            
          
              ","EAP272/1/1/116","1 Tiff image","Pamphlet","File","Nepali","Devanagari","1950s","Access for research purposes only."
"117","PharPiṅga Saharamā NārāyaṆa Mahāsatra Samāroha [1950s]","

        Extent of Original: Single side printed broadside. Medium of Original: Printed on paper of 10 cm x 18 cm. Description: This pamphlet contains the invitation in a Hindu religious function. The religious function was being conducted in the Pharping city near Kathmandu valley. Creator: Unknown.

                  
            
              
              View images from this file (1)
            
          
              ","EAP272/1/1/117","1 Tiff image","Pamphlet","File","Nepali","Devanagari","1950s","Access for research purposes only."
"118","973 Paṭakako NārāyaṆa Mahāsatra Samāroha [1950s]","

        Extent of Original: Single side printed broadside. Medium of Original: Printed on paper of 10 cm x 18 cm. Description: This pamphlet contains the invitation in a Hindu religious function. The religious function was being conducted 937th time. Creator: AntA Rāma Pradhāna and Jyotiprasāda Gautama.

                  
            
              
              View images from this file (1)
            
          
              ","EAP272/1/1/118","1 Tiff image","Pamphlet","File","Nepali","Devanagari","1950s","Access for research purposes only."
"119","973 Paṭakako NārāyaNa Mahāsatra Samāroha [1950s]","

        Extent of Original: Single side printed broadside. Medium of Original: Printed on paper of 11 cm x 16 cm. Description: This pamphlet contains the invitation in a Hindu religious function. The religious function was being conducted for 973rd time. Creator: Jyotiprasāda Gautama.

                  
            
              
              View images from this file (1)
            
          
              ","EAP272/1/1/119","1 Tiff image","Pamphlet","File","Nepali","Devanagari","1950s","Access for research purposes only."
"120","NārāyaNa Mahāsatra Samāroha [1950s]","

        Extent of Original: Single side printed broadside. Medium of Original: Printed on paper of 11 cm x 16 cm. Description: This pamphlet contains the invitation in a Hindu religious function. Creator: Jyotiprasāda Gautama.

                  
            
              
              View images from this file (1)
            
          
              ","EAP272/1/1/120","1 Tiff image","Pamphlet","File","Nepali","Devanagari","1950s","Access for research purposes only."
"121","NārāyaṆa Satrako Abhiyāna [1950s]","

        Extent of Original: Single side printed broadside. Medium of Original: Printed on paper of 11 cm x 18 cm. Description: This pamphlet contains the invitation in a Hindu religious function. The person who circulated the broadside request the Hindu devotees to participate in his movement. Creator: Jyotiprasāda Gautama.

                  
            
              
              View images from this file (1)
            
          
              ","EAP272/1/1/121","1 Tiff image","Pamphlet","File","Nepali","Devanagari","1950s","Access for research purposes only."
"122","Śrī Saśī Narī Dvārā NārāyaṆa Mahāsatra Samāroha [1950s]","

        Extent of Original: Single side printed broadside. Medium of Original: Printed on paper of 12 cm x 18 cm. Description: This pamphlet contains the invitation in a Hindu religious function. The person who circulated the broadside request the Hindu devotees to participate in Narayan Mahasatra function. Creator: Kaviprasāda Gautama.

                  
            
              
              View images from this file (1)
            
          
              ","EAP272/1/1/122","1 Tiff image","Pamphlet","File","Nepali","Devanagari","1950s","Access for research purposes only."
"123","AkshAyA TṛTīyāko Dina NārāyaṆa Mahāsatra Samāroha [1950s]","

        Extent of Original: Single side printed broadside. Medium of Original: Printed on paper of 12 cm x 18 cm. Description: This pamphlet contains the invitation in a Hindu religious function. The broadside containing the request the Hindu devotees to participate in Narayan Mahasatra function was circulated by Gagana Kumārī and Govinda Prasāda Neupāne. Creator: Gagana Kumārī Govinda Prasāda Neupāne.

                  
            
              
              View images from this file (1)
            
          
              ","EAP272/1/1/123","1 Tiff image","Pamphlet","File","Nepali","Devanagari","1950s","Access for research purposes only."
"124","Sopānako Smṛtimā NārāyaṆa Mahāsatra Samāroha [1950s]","

        Extent of Original: Single side printed broadside. Medium of Original: Printed on paper of 11.5 cm x 15 cm. Description: This pamphlet contains the invitation in a Hindu religious function. The broadside containing the request the Hindu devotees to participate in Narayan Mahasatra function was circulated by Īndirā. Creator: Īndirā.

                  
            
              
              View images from this file (1)
            
          
              ","EAP272/1/1/124","1 Tiff image","Pamphlet","File","Nepali","Devanagari","1950s","Access for research purposes only."
"125","Harināma KīrtanaKo Prabhāva [1950s]","

        Extent of Original: Single side printed broadside. Medium of Original: Printed on paper of 19 cm x 10 cm. Description: This broadside contains the information about a Hindu religious prayer. The circulator of the broadside requests the devotees to participate in the prayer. Creator: Śreya Caumā.

                  
            
              
              View images from this file (1)
            
          
              ","EAP272/1/1/125","1 Tiff image","Newsletter","File","Nepali","Devanagari","1950s","Access for research purposes only."
"126","Hoksemā NārāyaṆa Mahāsatra Samāroha [1950s]","

        Extent of Original: Single side printed broadside. Medium of Original: Printed on paper of 10.5 cm x 14.5 cm. Description: This broadside contains information about a Hindu religious function. The function is being conducted by Harikṛshṇa Potyā in a place called Hokse. Creator: Harikṛshṇa Potyā.

                  
            
              
              View images from this file (1)
            
          
              ","EAP272/1/1/126","1 Tiff image","Newsletter","File","Nepali","Devanagari","1950s","Access for research purposes only."
"127","995 Yau NārāyaṆa Mahāsatra Samāroha [1950s]","

        Extent of Original: Single side printed broadside. Medium of Original: Printed on paper of 11 cm x 19 cm. Description: This broadside contains information about a Hindu religious function. The function is being conducted for 995th time. The devotees are requested to participate in the function. Creator: Kavi Prasāda Gautama.

                  
            
              
              View images from this file (1)
            
          
              ","EAP272/1/1/127","1 Tiff image","Newsletter","File","Nepali","Devanagari","1950s","Access for research purposes only."
"128","995 Yau NārāyaṆa Mahāsatra Samāroha [1950s]","

        Extent of Original: Single side printed broadside. Medium of Original: Printed on paper of 11 cm x 19 cm. Description: This broadside contains information about a Hindu religious function. The function is being conducted for 995th time. The devotees are requested to participate in the function. Creator: Kavi Prasāda Gautama.

                  
            
              
              View images from this file (1)
            
          
              ","EAP272/1/1/128","1 Tiff image","Newsletter","File","Nepali","Devanagari","1950s","Access for research purposes only."
"129","NārāyaṆa Mahāsatra Samāroha: 64 Banakā 64 Sakhāko Pūjā [1950s]","

        Extent of Original: Single side printed broadside. Medium of Original: Printed on paper of 11 cm x 15 cm. Description: This broadside contains information about a Hindu religious function. The devotees are requested to participate in the function. Creator: Kavi Prasāda Gautama.

                  
            
              
              View images from this file (1)
            
          
              ","EAP272/1/1/129","1 Tiff image","Newsletter","File","Nepali","Devanagari","1950s","Access for research purposes only."
"130","ārya śramamā Bṛhad-saṃṅkīrtana-yajña [1950s]","

        Extent of Original: Single side printed broadside. Medium of Original: Printed on paper of 11 cm x 18 cm. Description: This broadside contains information about a Hindu religious function. The function is being financed and conducted by Hanumāna Ācārya. Hindu devotees are requested to participate in the function. Creator: Hanumāna Ācārya.

                  
            
              
              View images from this file (1)
            
          
              ","EAP272/1/1/130","1 Tiff image","Newsletter","File","Nepali","Devanagari","1950s","Access for research purposes only."
"131","NārāyaṆa Mahāsatra Samāroha [1950s]","

        Extent of Original: Single side printed broadside. Medium of Original: Printed on paper of 11 cm x 15 cm. Description: This broadside contains information about a Hindu religious function. The function is being financed and conducted by Kamalādevī. Hindu devotees are requested to participate in the function. Creator: Kamalādevī.

                  
            
              
              View images from this file (1)
            
          
              ","EAP272/1/1/131","1 Tiff image","Newsletter","File","Nepali","Devanagari","1950s","Access for research purposes only."
"132","Vṛhad-saṅkīrtana-yajña [1950s]","

        Extent of Original: Single side printed broadside. Medium of Original: Printed on paper of 11 cm x 18 cm. Description: This broadside contains information about a Hindu religious function. The function is being financed and conducted by Kamalādevī. Hindu devotees are requested to participate in the function. Creator: Kavi Prasāda Gautama.

                  
            
              
              View images from this file (1)
            
          
              ","EAP272/1/1/132","1 Tiff image","Newsletter","File","Nepali","Devanagari","1950s","Access for research purposes only."
"133","Saṃṅkīrtana Stambha AurA AkhAṃṅḍA Saṃṅkīrtana [1958]","

        Extent of Original: Brochure containing two pages. Medium of Original: Printed on paper of 11 cm x 18 cm. Description: This pamphlet contains information about a Hindu religious function being organized to minimize the adverse effects of the planets being organized in the same place. This pamphlet is written in Hindi. All the Nepali devotees are requested to participate in the function. Creator: Prabhudtta Bramhācārī.

                  
            
              
              View images from this file (2)
            
          
              ","EAP272/1/1/133","2 Tiff images","Pamphlet","File","Nepali","Devanagari","1958","Access for research purposes only."
"134","Cā̃ḍai Hune Ghaṭanāharū śakti Ra AsādhyA SahimāSita [1950s]","

        Extent of Original: Brochure containing six pages. Medium of Original: Printed on paper of 11 cm x 18 cm. Description: This pamphlet contains the quotations and moral sayings from the bible. This was published and circulated by an organization called SGM which was in operation from early 1950s. Creator: SGM.

                  
            
              
              View images from this file (3)
            
          
              ","EAP272/1/1/134","3 Tiff images","Pamphlet","File","Nepali","Devanagari","1950s","Access for research purposes only."
"135","Saṃ 20 sāla vijayā daśamī [Sep 1963-Oct 1963]","

        Extent ofOriginal: Single side printed broadside. Mediumof Original: printed on paper of 11.5 X 15.5 cm. Description: Greetings issued on the occasion of the Hindufestival of Dashain festival by the Nepalese Service Committee, Kanpur, India.

                  
            
              
              View images from this file (1)
            
          
              ","EAP272/1/1/135","1 Tiff image","Newsletter","File","Nepali","Devanagari","Sep 1963-Oct 1963","Access for research purposes only."
"136","Snātaka bandhuharu [1960s]","

        Extent of Original: Single side printed broadside. Medium of Original: Printed on paper of 11 cm x 18.5 cm. Description: This broadside was published during the graduate election. The graduate election had started in Nepal from 1960. This particular broadside was printed and circulated by Mr. Megha Vikrama Śāha to vote him in the upcoming election. Creator: Megha Vikrama Śāha.

                  
            
              
              View images from this file (1)
            
          
              ","EAP272/1/1/136","1 Tiff image","Newsletter","File","Nepali","Devanagari","1960s","Access for research purposes only."
"137","Deśaghātī Kutatva Gaṇeśamānasiṃṅhako Gaddārīmā Virodha [1960s]","

        Extent of Original: Brochure containing two pages. Medium of Original: Printed on paper of 18 cm x 25 cm. Description: This pamphlet was printed and circulated by the leader of communist pary, Mr. Radha Krishna Mainali. In this circulation, Mr. Mainali has criticized the speech delivered by Ganesh Man Singh, the leader of Nepali congress party. Mr. Singh had delivered his speech against China and communist parties. Creator: RādhākṚshṇa Mainālī.

                  
            
              
              View images from this file (2)
            
          
              ","EAP272/1/1/137","2 Tiff images","Pamphlet","File","Nepali","Devanagari","1960s","Access for research purposes only."
"138","Sammānanīyā śrīmatī Jagadambā Kumārī Rāṇā [1955]","

        Extent of Original: Single side written broadside. Medium of Original: Printed on paper of 12 cm x 18 cm. Description: This broadside contains the invitation to Rani Jagadamba to a public function. Rani Jagadamba was the wife of General Madan Samsher Rana. Creator: Unknown.

                  
            
              
              View images from this file (1)
            
          
              ","EAP272/1/1/138","1 Tiff image","Newsletter","File","Nepali","Devanagari","1955","Access for research purposes only."
"139","Janatā Hāī Skulamā Ni:śulka śikshā [1959]","

        Extent of Original: Single side written broadside. Medium of Original: Printed on paper of 14 cm x 23 cm. Description: This broadside was printed and circulated by Janatā Hāī Skul. This circulation contains the information about the free of cost admission and education to the top ranked children. The parents are requested to send their children to the school. Creator: Janatā Hāī Skul.

                  
            
              
              View images from this file (1)
            
          
              ","EAP272/1/1/139","1 Tiff image","Newsletter","File","Nepali","Devanagari","1959","Access for research purposes only."
"140","Śrī Vidyā-dharma Pracāriṇī Nepālī Samiti Varāṇāsī [1950's]","

        Extent of Original: Single side written broadside. Medium of Original: Printed on paper of 12 cm x 21 cm. Description: This broadside contains the invitation to the program being conducted by Śrī Vidyā-dharma Pracāriṇī Nepālī Samiti. The invitation was sent to Mr. Kamal Mani Dixit. Creator: Śrī Vidyā-dharma Pracāriṇī Nepālī Samiti.

                  
            
              
              View images from this file (1)
            
          
              ","EAP272/1/1/140","1 Tiff image","Newsletter","File","Nepali","Devanagari","1950s","Access for research purposes only."
"141","Phāṭomā Pula Hāliyo [1950s]","

        Extent of Original: Pamphlet containing 16 pages. Medium of Original: Printed on paper of 9 cm x 12 cm. Description: This pamphlet contains the Christian religious massages. The pamphlet was printed and circulated by Nepal Ishai Sahitya Sanga, a Darjeeling based organization devoted in Christianity. Creator: Nepal Ishai Sahitya Sanga.

                  
            
              
              View images from this file (9)
            
          
              ","EAP272/1/1/141","9 Tiff images","Pamphlet","File","Nepali","Devanagari","1950s","Access for research purposes only."
"142","MṛgaMadāsava [1950s]","

        Extent of Original: Pamphlet containing four pages. Medium of Original: Printed on paper of 9 cm x 12 cm. Description: The pamphlet was circulated by BBC Nepali service. This contain information about the radio programs in the BBC Nepali service. Creator: BBC.

                  
            
              
              View images from this file (3)
            
          
              ","EAP272/1/1/142","3 Tiff images","Pamphlet","File","Nepali","Devanagari","1950s","Access for research purposes only."
"143","MṛgaMadāsava [1950s]","

        Extent of Original: Single side printed broadside. Medium of Original: Printed on paper of 9 cm x 12 cm. Description: This broadside contains information about a Ayurvedic drug. The circulation contains information on preparation and use of some Ayurvedic drugs. Creator: Ārogya Bhavana Varksa.

                  
            
              
              View images from this file (1)
            
          
              ","EAP272/1/1/143","1 Tiff image","Newsletter","File","Nepali","Devanagari","1950s","Access for research purposes only."
